,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
116,Ophiorrhiza remotiflora,Rubiaceae,,,,"The aerial parts of the plant are used to make a poultice for the head in order to treat vertigo The fresh aerial parts are also applied as a poultice in the treatment of eczema and other skin diseasesbr
"
117,Ophiorrhiza singaporensis,Rubiaceae,,,pulp,"The soft and easily pulped plant is used to make a poultice It is used for poulticing boils or for treating leprosybr
"
118,Opilia amentacea,Opiliaceae,,,"root,leave,bark","The root is diuretic and purgative A decoction or infusion is drunk for the treatment of fevers mental illness headache influenza and stomach problems The pounded root is mixed with sodium bicarbonate and the mixture licked to treat coughsbr
br
An extract of the leaves containing sodium bicarbonate is used as an anthelmintic A coldwater extract is drunk to treat oedema and a decoction is used to relieve toothachebr
br
The bark is pounded and soaked and used to treat malariabr
"
119,Opilia campestris,Opiliaceae,,,,None known
120,Opuntia cochenillifera,Cactaceae,,Cochineal Cactus,"stem,leave,fruit,sap","The fruits and cladodes are applied in folk medicinebr
The flattened stem sections are used as poultices to treat mycoses fungal skin infections and feversbr
The roasted branches are sliced and applied as a poultice to relieve pain swelling and localized burning sensations resulting from filariabr
The grated stem mixed with corn meal and soft grease is warmed for external application to relieve heavy chest colds and fever associated with pneumonia br
br
The pads are warmed and placed on the forehead as a refresherbr
br
The sap of the plant is used in the treatment of babys colds and wheezingbr
br
The leaves are used in the treatment of spleen problemsbr
h3"
121,Opuntia dejecta,Cactaceae,,,,None knownh3
122,Opuntia ficus-indica,Cactaceae,,Prickly Pear,"stem,fruit,flower","The flowers and stems are antispasmodic diuretic and emollientbr
br
The flowers are astringent and are used to reduce bleeding and treat problems of the gastrointestinal tract especially diarrhoea colitis and irritable bowel syndrome The flowers are also used in the treatment of an enlarged prostate glandbr
br
A piece of the stem is placed in water and the water given as a remedy for dropsy Several thin slices of the stem are warmed and placed in water and the water is drunk as a remedy for stomach inflammations An infusion of the ground stem is used for treating stomach ulcersbr
The split stems have been bound around injured limbs as a first aid measure Slices of the stem are applied to inflammations of the joints skin and intestines to draw off heat A small piece of the stem in a glass of water is used for removing mucus from inflamed eyesbr
br
The fruit is diuretic Eating the fruit turns the urine redbr
h3"
123,Opuntia karwinskiana,Cactaceae,,,root,"The root is used in the treatment of dysenterybr
h3"
124,Opuntia monacantha,Cactaceae,,Drooping Prickly Pear,,None knownh3
125,Opuntia paraguayensis,Cactaceae,,Arumbeva,,None known
126,Opuntia stricta,Cactaceae,,,fruit,"The fruit is said to have a value in the treatment of diabetesbr
h3"
127,Opuntia tuna,Cactaceae,,Tuna,,None known
128,Orbea decaisneana,Apocynaceae,,,sap,"An extract of the aerial parts enters in a treatment for mental problems and epilepsybr
br
The plant sap is applied to teeth with cariesbr
"
129,Orbea huillensis,Apocynaceae,,,,None known
130,Oreobambos buchwaldii,Poaceae,,,,None knownh3
131,Oreocnide frutescens,Urticaceae,,,"leave,fruit","A decoction of the leaves andor the fruits is sudorific The leaves are decocted with Pterocarya spp and used in the treatment of itch This report was for Debregeasia edulis and probably correctly refers to Debregeasia longifolia See notes abovebr
br
A paste made from the leaves is used as a poultice on boilsbr
"
132,Oreocnide integrifolia,Urticaceae,,,,None known
133,Oreomunnea pterocarpa,Juglandaceae,,,,None known
134,Oreopanax fulvus,Araliaceae,,,,None known
135,Orites excelsa,Proteaceae,,Silky Oak,,None known
136,Ormocarpopsis itremoensis,Fabaceae,,,,None known
137,Ormocarpum kirkii,Fabaceae,,,"root,leave","Ash from the plant is rubbed onto swollen parts of the body after scarification in order to reduce oedema and relieve allergic conditionsbr
br
The roots are used to treat rheumatism and stomach problemsbr
br
The crushed leaves are rubbed on to the forehead to treat headachebr
"
138,Ormocarpum trichocarpum,Fabaceae,,,"root,leave","Ash from the plant is rubbed onto swollen parts of the body after scarification in order to reduce oedema and relieve allergic conditionsbr
br
The roots are used to treat rheumatism and stomach problemsbr
br
The crushed leaves are rubbed on to the forehead to treat headachebr
"
139,Ormosia amazonica,Fabaceae,,,,None known
140,Ormosia arborea,Fabaceae,,,,None knownh3
141,Ormosia calavensis,Fabaceae,,,leave,"A decoction of the bruised leaves is used in the treatment of stomach achesbr
"
142,Ormosia cambodiana,Fabaceae,,,,None known
143,Ormosia coarctata,Fabaceae,,,seed,"The seeds are placed in a fire and the smoke allowed to bathe the genitals of men and women suffering from gonorrhoeabr
"
144,Ormosia coccinea,Fabaceae,,,,None known
145,Ormosia costulata,Fabaceae,,,,None known
146,Ormosia coutinhoi,Fabaceae,,,"bark,seed","Infusion of boiled bark used to induce sweatingbr
Bark of trunk is crushed into pieces and made into a decoction used as a bodyrub or vapour bath to remedy fever The inner bark is applied to joints to ease rheumatic aches and painsbr
br
The seed is used for a toothache remedy Seeds are used to induce sweating and for treating rheumatismbr
br
The plant contains quinolizidinic alkaloidsbr
"
147,Ormosia fastigiata,Fabaceae,,,,None knownh3
148,Ormosia flava,Fabaceae,,,,None known
149,Ormosia grandiflora,Fabaceae,,,,None known
150,Ormosia hosiei,Fabaceae,,,,None known
151,Ormosia isthmensis,Fabaceae,,,,None known
152,Ormosia krugii,Fabaceae,,,,None knownh3
153,Ormosia laosensis,Fabaceae,,,,None known
154,Ormosia lignivalvis,Fabaceae,,,bark,"A strong infusion of the bark is used for washing sores with pusbr
"
155,Ormosia macrocalyx,Fabaceae,,,,None known
156,Ormosia melanocarpa,Fabaceae,,,,None known
157,Ormosia monosperma,Fabaceae,,,seed,"An infusion of the cooked seeds is drunk as a treatment for pains of the heartbr
The cooked seeds are placed in water then given to children to put around their necks as a remedy for sore throatbr
"
158,Ormosia nobilis,Fabaceae,,,,None known
159,Ormosia ormondii,Fabaceae,,,,None known
160,Ormosia panamensis,Fabaceae,,Sur Espino,,None known
161,Ormosia paraensis,Fabaceae,,,,None known
162,Ormosia sumatrana,Fabaceae,,,,None known
163,Oroxylum indicum,Bignoniaceae,,Kampong,"root,stem,leave,bark,seed","The plant has a long history of traditional medicinal use and modern research has shown that it contains a number of medically active compoundsbr
The various parts of the plant are rich in flavonoids and glycosides and trials have shown various activities in the body In particular dichloromethane extracts of the stem bark and root have been shown to have antimicrobial activities against a range of both grampositive and gramnegative bacteria and also the yeast Candida albicansbr
The isolated flavonoid baicalin has shown inhibitory effects against the human T cell leukaemia virus type 1 and the human immunodeficiency virus HIV1br
br
The bitter bark of the root is antiallergic astringent blood purifier and tonic It is used in the treatment of allergic diseases urticaria jaundice asthma sore throats laryngitis stomach complaints diarrhoea and dysenterybr
An alcoholic maceration of the fresh bark is externally applied on allergic dermatitis When mixed with turmeric the bark is used for healing sores of animalsbr
The root is credited with antirheumatic antidysenteric and diuretic propertiesbr
br
The seeds and bark are used medicinally for alleviating body pain especially during fevers and as an antiphlogistic medicine It is also applied to burns and woundsbr
The juice of the bark is taken internally to treat diarrhoea and dysentery A decoction of the bark is refrigerant used in the treatment of fevers and jaundicebr
br
A decoction of the leaves is drunk as a treatment for stomachachebr
Applied externally the leaves are employed in the treatment of cholera fever childbirth and rheumatic swellings The boiled leaves are used as a poultice during and after childbirth and in dysentery as well as for an enlarged spleen Leaf poultices may be further applied for toothache and headachebr
br
The seed is expectorant and laxative A decoction is used in treating coughs bronchitis and gastritisbr
The seeds are applied externally to ulcersbr
h3"
164,Orthanthera albida,Apocynaceae,,,"root,stem,seed","A decoction of the crushed seeds is taken to treat kidney diseases and backachebr
br
A decoction of the stems or roots or chewing the stems or roots relieves stomachachebr
"
165,Orthanthera jasminiflora,Apocynaceae,,,,None known
166,Orthanthera viminea,Apocynaceae,,,,None knownh3
167,Orthosiphon aristatus,Lamiaceae,,Java Tea,"leave,sap,rhizome","Java tea is a popular herbal remedy in southeast Asia and is also commonly exported to Germany and various other countries Research has confirmed the presence of a number of medically active compounds and also the diuretic action of the leavesbr
The leaves contain flavones including sinensetin saponins a glycoside orthosiphonin an essential oil and large amounts of potassium which is largely responsible for the diuretic effectbr
In tests with healthy volunteers in Thailand extracts of the plant increased excretion of citrate and oxalate Although a higher level of oxalate may increase the risk of kidney stones the increased citrate output helps prevent stone formationbr
It has been demonstrated that Java tea has antimicrobial properties Aqueous extracts markedly inhibited the growth of both grampositive and gramnegative bacteria Saponins may play a role in bacteriostatic activity in vitro Caffeic acid derivatives which represent as much as 95 of the phenolic substances present in a hot water extract may also be responsible for the antibiotic activitybr
The lipophilic flavonoids of which sinensetin and tetramethylscutellarein are the most abundant have shown inhibitory effect against Ehrlich ascites tumour cells in vitro Additionally these flavonoids may be partially responsible for antiinflammatory effects since flavonoids are inhibitors of cyclooxygenase and lipoxygenasebr
The crude herb is said to cause vomitingbr
br
The leaves are strongly diuretic and are believed to increase the kidneys ability to eliminate nitrogencontaining compounds They are used in the treatment of kidney infections kidney stones and poor renal function as a result of chronic nephritis They are also used in the treatment of cystitis urethritis and goutbr
They are used in combination with other plants such as Sonchus spp or Barleria spp to stimulate the kidneys and as a medicine for nephritis gallstones and diabetes br
Combined with the leaves of Blumea balsamifera and Phyllanthus fraternus plus the rhizomes of Curcuma xanthorrhiza the leaves are used to treat jaundicebr
Combined with the leaves of Andrographis paniculata they are used to treat diabetesbr
In mixtures with the leaves of other plants they are also used against gout rheumatism and arteriosclerosisbr
"
168,Orthosiphon rubicundus,Lamiaceae,,,,"The plant has medicinal usesbr
"
169,Oryza barthii,Poaceae,,,,None known
170,Oryza glaberrima,Poaceae,,,root,"The root is eaten raw as a treatment for diarrhoeabr
"
171,Oryza grandiglumis,Poaceae,,,,None known
172,Oryza latifolia,Poaceae,,,,None known
173,Oryza longistaminata,Poaceae,,,,None known
174,Oryza meyeriana,Poaceae,,,,"The plant is used as a contraceptivebr
"
175,Oryza officinalis,Poaceae,,,,None known
176,Oryza punctata,Poaceae,,,,None knownh3
177,Oryza ridleyi,Poaceae,,,,None known
178,Oryza rufipogon,Poaceae,,,,None known
179,Oryza sativa,Poaceae,,Rice,"seed,rhizome,tuber","Rice is a nutritive soothing tonic herb that is diuretic reduces lactation improves digestion and controls sweatingbr
br
The seeds are taken internally in the treatment of urinary dysfunction The seeds or the germinated seeds are taken to treat excessive lactation The germinated seeds are used to treat poor appetite indigestion abdominal discomfort and bloatingbr
The grains are often cooked with herbs to make a medicinal gruelbr
br
The rhizome is taken internally in the treatment of night sweats especially in cases of tuberculosis and chronic pneumonia The rhizomes are harvested at the end of the growing season and dried for use in decoctionsbr
"
180,Osbeckia chinensis,Melastomataceae,,,whole plant,"The whole plant is antitussive expectorant and febrifuge A decoction is used in the treatment of watery diarrhoea dysentery and excessive sputum production in coughingbr
"
181,Osmanthus fragrans,Oleaceae,,Fragrant Olive,"root,stem,bark,flower","The flowers are antitussive They are used in cosmetics for the hair and skin but are mostly used to impart a pleasant flavour to other medicinesbr
br
A decoction of the stem bark is used in the treatment of boils carbuncles etc A past made from the stem or bark is used in the treatment of boils carbuncles whooping cough and retinitisbr
br
A decoction of the lateral roots is used in the treatment of dysmenorrhoea rheumatism bruises etcbr
"
182,Osmelia philippina,Salicaceae,,,,None known
183,Osmoxylon palmatum,Araliaceae,,,leave,"The leaves are used as a treatment against gonorrhoeabr
"
184,Osmoxylon umbelliferum,Araliaceae,,Ambon Sandalwood,,None known
185,Osmunda regalis,Osmundaceae,,Royal Fern,root,"The root is astringent diuretic tonic and vulnerary It is useful in the treatment of jaundice and removing obstructions of the viscerabr
br
The fronds are used to make compresses for external application to wounds and rheumatic joints  for which purposes they are fairly effectivebr
br
An infusion of the fronds combined with wild ginger roots Asarum species has been used in the treatment of children with convulsions caused by intestinal wormsbr
h3"
186,Osmundastrum cinnamomeum,Osmundaceae,,Cinnamon Fern,root,"A decoction of the root has been rubbed into affected joints as a treatment for rheumatism The root has been chewed a small portion swallowed and the remainder applied to a snakebitebr
The following reports do not state which part of the plant is being used though it is most likely that the root is being referred tobr
The plant is analgesic antirheumatic and galactogogue A decoction is used internally in the treatment of headaches joint pain rheumatism colds etc and also to promote the flow of milk in a nursing motherbr
"
187,Ostodes paniculata,Euphorbiaceae,,,,None knownh3
188,Ostryocarpus riparius,Fabaceae,,,,None known
189,Osyridicarpos schimperianus,Santalaceae,,,root,"A root decoction is drunk as a treatment for malaria The roots are soaked in water which is then drunk in order to reduce excessive swelling of the breastsbr
"
190,Osyris compressa,Santalaceae,,Cape Sumach,"stem,bark","A boiled concoction of the bark combined with other herbs is reputed to be useful in improving blood circulation as well as the digestive respiratory and nervous systems It is given to women after giving birth in order to boost their appetitebr
The oils and paste derived from the bark are used to treat skin diseases such as infectious sores ulcers acne and rashesbr
br
The tree part not specified is known to be disinfectant and a sedative It is reputed to be effective against the killer virus hepatitis Bbr
h3"
191,Osyris lanceolata,Santalaceae,,,"root,leave,fruit,bark,wood","The roots and bark are used as a tonic in soupsbr
The root is boiled in water for about 10 minutes and the liquid given to women after childbirth to control bleeding and boost energybr
br
A decoction of the roots is used for treating diarrhoeabr
br
The bark is boiled in water strained and then boiled again to form a gelatinous mass This is used in the treatment of bloody dysenterybr
The mass is also applied externally to set dislocated bone and is put in the eye to relieve inflammationbr
The juice of the bark is used in the treatment of indigestion and is applied to foreheads to relieve headachesbr
br
A decoction of the bark and heartwood is used to treat sexually transmitted diseases and anaemiabr
br
A paste of the fruit is applied to the forehead to relieve headachesbr
br
The leaves have emetic properties A paste of the leaf buds is applied to cuts and woundsbr
h3"
192,Otholobium glandulosum,Fabaceae,,Culén,"root,leave","The leaves are anthelmintic antiasthmatic antiinflammatory antiviral astringent bronchodilator carminative diaphoretic digestive emetic emmenagogue emolient febrifuge purgative tonic and vulnerary It is used in the treatment of conditions such as colds flu asthma and other upper respiratory problems fatigue and debility enteritis and various other digestive disorders intestinal worms and parasites haemorrhoids skin problems syphilis and woundsbr
br
The root is emeticbr
br
The plant contains the furanocoumarins psoralen and angelicin These compounds are known to induce photosensitization and hyperpigmentation of the skin They are used in pharmaceutical drugs to treat tumor cells and in other skin diseases like psoriasis and vitiligo In addition angelicin has been documented with antiinflammatory and feverreducing actions and has shown some promise in the possible treatment of sicklecell anemia The plant also contains the compound bakuchiol This  has been documented with liverprotecting cholesterollowering feverreducing antiinflammatory antioxidant antimutagenic and anticancerous actions in various studies It has also been reported with broadspectrum antimicrobial actions against numerous types of bacteria mycobacteria fungus and virusesbr
"
193,Otholobium mexicanum,Fabaceae,,,leave,"An infusion of the leaves is used to treat various disorders of the stomachbr
"
194,Otoba acuminata,Myristicaceae,,,,None known
195,Otoba gordoniifolia,Myristicaceae,,,,None known
196,Otoba novogranatensis,Myristicaceae,,Otoba,seed,"A resin obtained from the plant is used medicinallybr
br
The fatcontaining seeds are used to combat parasites in animalsbr
"
197,Otoba parvifolia,Myristicaceae,,,bark,"The plant part not specified is used in the treatment of diarrhoeabr
br
The bark and bright red resin are crushed and rubbed on the skin as a treatment for the bites of mites and fungal infectionsbr
"
198,Otochilus albus,Orchidaceae,,,bulb,"Pseudobulbs are applied to bone fracturesbr
"
199,Otochilus fuscus,Orchidaceae,,,bulb,"Pseudobulbs are applied to bone fracturesbr
"
200,Otochilus porrectus,Orchidaceae,,,bulb,"Pseudobulb is used in treatng sinusits and rheumatsm and is taken as a tonicbr
"
201,Ottelia alismoides,Hydrocharitaceae,,,"leave,tuber","The leaves are antibacterial febrifuge and rubefacient The plant is used in the topical treatment of haemorrhoids and is applied to the arms and legs as a poultice against feverbr
br
In clinical trials an extract of the plant cured two cases of bilateral tuberculosis of the cervical lymph glands within 3 months The results suggest that the plant is a promising medicinal herb with an antitubercular effectbr
A study isolated the compounds otteliones A and B from the plant These compounds showed a remarkable in vitro cytotoxicity against various cancer cell linesbr
h3"
202,Ouratea castaneifolia,Ochnaceae,,,,None knownh3
203,Ouratea parviflora,Ochnaceae,,,seed,"The oil obtained from the seed is used as a treatment against leprosy and other skin diseasesbr
"
204,Ouratea spectabilis,Ochnaceae,,,,None knownh3
205,Owenia acidula,Meliaceae,,Emu Apple,,None known
206,Owenia reticulata,Meliaceae,,Desert Walnut,,None known
207,Oxalis articulata,Oxalidaceae,,Pink Sorrel,,None known
208,Oxalis barrelieri,Oxalidaceae,,,,None known
209,Oxalis corniculata,Oxalidaceae,,Yellow Sorrel,"leave,whole plant,seed","The whole plant is anthelmintic antiphlogistic astringent depurative diuretic emmenagogue febrifuge lithontripic stomachic and styptic It is used in the treatment of influenza fever urinary tract infections enteritis diarrhoea traumatic injuries sprains and poisonous snake bites The plant is a good source of vitamin C and is used as an antiscorbutic in the treatment of scurvybr
The juice of the plant mixed with butter is applied to muscular swellings boils and pimples An infusion can be used as a wash to rid children of hookwormsbr
br
The leaves are used as an antidote to poisoning by the seeds of Datura spp arsenic and mercurybr
The leaf juice is applied to insect bites burns and skin eruptions It has an antibacterial activitybr
"
210,Oxalis cytisoides,Oxalidaceae,,,,None known
211,Oxalis debilis,Oxalidaceae,,Lilac Oxalis,,None known
212,Oxalis deppei,Oxalidaceae,,Iron Cross Plant,,None known
213,Oxalis frutescens,Oxalidaceae,,,,None known
214,Oxalis latifolia,Oxalidaceae,,,,None knownh3
215,Oxalis pes-caprae,Oxalidaceae,,Bermuda Buttercup,,None known
216,Oxalis tetraphylla,Oxalidaceae,,,,None knownh3
217,Oxalis triangularis,Oxalidaceae,,,,None known
218,Oxalis tuberosa,Oxalidaceae,,Oca,,None known
219,Oxandra lanceolata,Annonaceae,,,,None known
220,Oxandra laurifolia,Annonaceae,,,,None known
221,Oxyanthus speciosus,Rubiaceae,,,"root,leave","Leaves and roots are used as an antidote for snake bites and arrow poisonbr
"
222,Oxygonum alatum,Polygonaceae,,,,None known
223,Oxygonum atriplicifolium,Polygonaceae,,,leave,"The leaf juice is swallowed as a cure for coughsbr
The macerated leaves are used as a dressing for abscesses and woundsbr
"
224,Oxygonum delagoense,Polygonaceae,,,,None known
225,Oxygonum salicifolium,Polygonaceae,,,,None known
226,Oxygonum sinuatum,Polygonaceae,,,"root,stem,leave","The stems are chewed as a treatment for tonsilitisbr
The leaves are applied as a poultice on boils They are squeezed and the juice is dropped into the eyes to treat conjunctivitis and is applied topically to treat fungal infections of the legs and feetbr
br
The roots are used for the treatment of VDbr
"
227,Oxyrhynchus volubilis,Fabaceae,,Island Bean,,None known
228,Oxytenanthera abyssinica,Poaceae,,Savanah Bamboo,"seed,rhizome","A leafdecoction is valued in the treatment of urinary problems being prescribed for a lack of urine as well as for too much urine particularly in cases of diabetes The decoction is also administered for generalised oedemas and albuminureabr
br
The leaf and culm are reported to contain an unnamed alkaloidbr
br
The hairs on the culm sheaths are rubbed off and used as a wounddressing This is mixed with the rhizome pith which has been cooked to a mash and the whole thing is bandaged on the affected areabr
br
The rhizome is used in the treatment of dysenterybr
br
The seed is ground into a meal together with other grain and used as a tonic for small childrenbr
h3"
229,Ozoroa insignis,Anacardiaceae,,Currant Resin Tree,"root,stem,leave,bark,twig","The roots and bark are considered to be cholagogue purgative and vermifuge A decoction is used to treat kidney and liver complaints ulcers and hernias throat infections chest pain diarrhoea schistosomiasis The root cooked with rice is said to be aphrodisiacbr
A decoction of the stem bark combined with the stem barks of Gymnosporia senegalensis Entada abyssinica and Lannea schimper plus the aerial parts of Rhynchosia resinosa is used in the treatment of peptic ulcers This decoction has been shown to have a dosedependant protective activity and also to have moderate antibacterial activitybr
br
The leaves are used to treat otitis colics and dysentery muscle pains and fever Decoctions of the leafy branches are applied after childbirth and to treat hypertensionbr
br
Extracts of the bark and roots have been shown to be lethal to schistosomes which cause urinary schistosomiasis Tests have suggested that crude extracts of the root and bark administered orally are lethal to adult schistosomes Screening of extracts in Zimbabwe revealed that root bark and leaves gave the best results against tapewormsbr
Air dried twigs collected in Kenya contained a bioactive compound 6pentadecylsalicylic acid toxic to brine shrimp Artemia salina larvaebr
"
230,Ozoroa paniculosa,Anacardiaceae,,,root,"A decoction of the roots is considered to be an effective remedy for persistent coughing and chest painsbr
"
