,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
161,Ipomoea mauritiana,Convolvulaceae,,,"root,leave,tuber","The root is alterative aphrodisiac cholagogue demulcent galactagogue and tonic It is used in the treatment of fevers and bronchitis diseases of the spleen and liver menorrhagia debility and fat accumulationbr
The leaves and roots are used externally to treat tuberculosis and for the treatment of external and breast infections The root is pounded and applied as a poultice to swellingsbr
"
162,Ipomoea murucoides,Convolvulaceae,,,,None knownh3
163,Ipomoea nil,Convolvulaceae,,Japanese Morning Glory,"root,seed","The seed is anthelmintic anticholinergic antifungal antispasmodic antitumor diuretic and laxative It is used in the treatment of oedema oliguria ascariasis and constipation The seed is also used as a contraceptive in Koreabr
The seed contains small quantities of the hallucinogen LSD This has been used medicinally in the treatment of various mental disordersbr
br
The pounded plant is used as a hair wash to rid the hair of licebr
br
A decoction of the root is an emmenagoguebr
"
164,Ipomoea obscura,Convolvulaceae,,,"root,leave,sap","The leaf sap is used to treat fits of insanitybr
A  paste of the leaves combined with the leaves of Argyreia mollis and alcohol is applied to open sores and pustules The dried and powdered leaves are used to treat aphthaebr
br
A root decoction is drunk against dysenterybr
"
165,Ipomoea orizabensis,Convolvulaceae,,,root,"The dried root is cathartic hydragoguebr
The root contains several active compounds including a glucosidal resin a pale yellow essential oil and sconoletinbr
"
166,Ipomoea pes-caprae,Convolvulaceae,,,"root,stem,leave,seed,sap","The leaves are aid to be alterative anodyne astringent diuretic emollient laxative and tonic They are used in the treatment of dropsy and urethral discharge A few young leaf buds are sometimes eaten by women in labour in order to hasten the birth The leaf is used to extirpate fungoid growth of ulcers A leafpreparation is anodyne in the treatment of rheumatism The leaves can be boiled into a medicinal tea used in the treatment of chicken poxbr
Leafpreparations are commonly applied externally to a range of skin ailments including boils carbuncles swellings ulcers and piles The leafsap is applied to fishstings A hot poultice is applied to ulcerous and other sores The mashed leaves and stems are used as a poultice on sprained jointsbr
br
The starchy root is diuretic and purgative It is also said to contain a saponin The boiled root is used to bring relief in bladderdiseases The root has also been used as an adulterant or falsification of Indian jalapbr
br
The seed when chewed is said to be a good remedy for stomachache and crampbr
br
An unnamed alkaloid has been reported present in the leaves but other reports indicate the absence of toxic substances such as alkaloid glycoside saponin hydrocyanic acid etc Material from Florida has been reported to contain mucilage a complex resin volatile oils fats a bitter pigment etcbr
The leaves are inactive against Staphylococcus aureus but are said to have a beneficial effect on bedsoresbr
Strong antitumour action has been shown by extracts of the stemsbr
h3"
167,Ipomoea pes-tigridis,Convolvulaceae,,,"root,leave,seed","The mashed leaves are applied as a poultice on sores boils pimples and tumoursbr
The leaf powder is smoked to get relief from bronchial spasmbr
br
The entire plant is crushed and the juice extracted and take orally for treatment of or prevention of rabies if bitten by a rabid dogbr
br
A decoction of the root is considered purgative and is also administered as a treatment for haemoptysisbr
br
The seed is taken as a remedy for dropsybr
"
168,Ipomoea purga,Convolvulaceae,,Jalap,root,"The roots are hydragogue laxative and purgative In small doses they are employed in the treatment of gastritis colitis and chronic dysenterybr
The fresh roots need special processing smoke drying after harvestbr
The roots contain 8  12 of a resin and an essential oilbr
"
169,Ipomoea transvaalensis,Convolvulaceae,,,,None known
170,Ipomoea tricolor,Convolvulaceae,,Morning Glory,seed,"The seed contains small quantities of the hallucinogen LSD This has been used medicinally in the treatment of various mental disordersbr
"
171,Ipomoea triloba,Convolvulaceae,,,leave,"The plant is used as a poultice in the treatment against headachesbr
br
A decoction of the leaves is used as a treatment against stomach achebr
"
172,Ipomoea vagans,Convolvulaceae,,,,"The plant is galactagoguebr
"
173,Ipomoea verbascoidea,Convolvulaceae,,,,None known
174,Iresine arbuscula,Amaranthaceae,,,,None known
175,Iresine calea,Amaranthaceae,,,,"The plant is diaphoretic and diureticbr
"
176,Iresine diffusa,Amaranthaceae,,Jubas Bush,sap,"A decoction of the plant is used to treat stomach aches and feversbr
br
The sap is applied to the skin as a remedy for erysipelasbr
"
177,Iresine herbstii,Amaranthaceae,,,,None known
178,Iriartea deltoidea,Arecaceae,,,,None known
179,Iris domestica,Iridaceae,,Leopard Lily,root,"Leopard lily has a very long history of use in traditional Chinese medicine It is a bitter cooling herb that acts mainly on the lungs and the liver lowering fevers and reducing inflammation It is effective against a number of bacterial fungal and viral organisms and has also been used as an antidote to snakebitesbr
br
The root contains several medically active constituents including flavonoids and isoflavonoids It also contains the glucosides belamcandin tectoridin shekanin and iridin It is analgesic antibacterial antifungal antiinflammatory depurative expectorant febrifuge pectoral purgative stomachic and tonic It is used especially in the treatment of inflammations of the throat and upper respiratory tract including acute laryngitis acute tonsillitis oedema of the glottis asthma and cough with profuse sputum The juice of the root is used in Nepal to treat liver complaints where it has the added benefit of improving the appetite This juice is also used to abort a foetus during the first trimester of pregnancybr
The root should not be prescribed for pregnant womenbr
The root is harvested in the summer and autumn and dried for later usebr
"
180,Irvingia excelsa,Irvingiaceae,,,,None known
181,Irvingia gabonensis,Irvingiaceae,,Dika Nut,"root,bark","The bark has a bitter taste and has the usual usages of bitter barks in Africa It is used as a purgative for treating gastrointestinal and liver conditions sterility hernias and urethral discharge It is considered by some to be a powerful aphrodisiac and to be beneficial in cases of senility It is used in an enema or added to a baked banana in order to relieve diarrhoea and dysenterybr
Applied externally it is ground up with water for rubbing on to the body for easing pains It is used in mouthwashes for relieving toothache made into a poultice and applied to sores and woundsbr
br
Tannin has been reported present in both the bark and the roots also a strong presence of alkaloid in the bark though none in the rootsbr
h3"
182,Irvingia grandifolia,Irvingiaceae,,,"root,stem,leave,bark,sap,tuber","The bark has a number of medicinal uses A decoction is taken internally for stomach and kidneycomplaints and to treat menstrual and vaginal affections Macerated in palm wine it is taken as an aphrodisiacbr
Externally a decoction is used for bathing children with fever and as an eyewash for ophthalmia An ointment is made of the crushed bark combined with palmoil for topical application in treating muscular pain arthritis rheumatism sprains fractures oedemas etc The powdered bark is also used as a rub in order to ease body painsbr
br
A decoction of the leaves combined with raw cassava tubers or with a decoction of the leaves of Staudtia kamerunensis is taken to treat hypermenorrhoeabr
br
Some saponin and tannin has been found in the bark and rootsbr
Extracts from the stems have been examined for activity against avian malaria with negative resultbr
"
183,Irvingia malayana,Irvingiaceae,,,,None known
184,Irvingia robur,Irvingiaceae,,,,None known
185,Irvingia smithii,Irvingiaceae,,,bark,"A decoction of the bark is used in the treatment of dysenterybr
"
186,Irvingia wombolu,Irvingiaceae,,,bark,"The medicinal uses of the various Irvingia species are many but can hardly be assigned to an individual speciesbr
br
The bark is used in the treatment of diarrhoea Preparations mainly from the bark are used to treat hernia and yellow fever and also as an antidote for poisoningbr
Preparations from the bark are rubbed on to the body in order to relieve pains they are applied to sores and wounds and are also used against toothachebr
br
A leaf extract is used as a febrifugebr
br
The kernels are used to treat diabetesbr
h3"
187,Iryanthera hostmannii,Myristicaceae,,,"stem,leave,bark,exudate,sap","The resin of this tree locally called cumala colorada is put on cotton and applied to the roof off the mouth for pateo a disease where a white substance appears in a childs mouthbr
The resin that exudes from the trunk and stems is applied topically as a treatment for anal itches and mouth sores it is also placed in the orifice of the penis to treat gonorrhoea This reddish exudate is also applied to aching teeth as an anodynebr
br
A cold water infusion of leaves bark and sap used to treat childrens mouth sores and feversbr
"
188,Iryanthera juruensis,Myristicaceae,,,"stem,exudate,sap","The red sap is rubbed on mouth and skin sores cuts and the fungusinfected mouths of babies with thrush The sap is diluted in water and given orally to treat thrush or used to gargle against tonsillitisbr
br
br
Thw stem exudate resin is used in the treatment of mouth sores thrush wounds and cutsbr
"
189,Iryanthera lancifolia,Myristicaceae,,,,None known
190,Iryanthera macrophylla,Myristicaceae,,,,None known
191,Iryanthera paraensis,Myristicaceae,,,,None known
192,Iryanthera tessmannii,Myristicaceae,,,bark,"The bark no other part of the plant is used in treating diarrhoea The decoction is prepared as follows Crush up 25 grams of fresh bark of cumala roja and mix with a big cup of water then filter it and drink all the liquid you get must be a big cup twice a day during two days Repeat it  diarrhoea continuesbr
"
193,Ischaemum ciliare,Poaceae,,,,None knownh3
194,Ischaemum muticum,Poaceae,,,,None knownh3
195,Ischaemum rugosum,Poaceae,,,,
196,Ischnosiphon arouma,Marantaceae,,,"stem,leave","The juice of the leaves and stem is caustic and vesicantbr
"
197,Ischnosiphon cerotus,Marantaceae,,,,None known
198,Ischnosiphon enigmaticus,,,,,None known
199,Ischnosiphon foliosus,Marantaceae,,,leave,"The leaves are used to treat warts as well as wounds and cutsbr
"
200,Ischnosiphon gracilis,Marantaceae,,,,None known
201,Ischnosiphon obliquus,,,,leave,"The leaves are rubbed on warts A poultice of the crushed leaves is applied to cuts to stop bleeding and to prevent infectionbr
"
202,Ischnosiphon puberulus,Marantaceae,,,,None known
203,Isertia hypoleuca,Rubiaceae,,,leave,"An infusion of the leaves is said to have antiasthmatic properties but in high doses may be poisonousbr
The powdered leaves are applied to sores of the lip which appear to be herpesbr
h3"
204,Isertia pittieri,Rubiaceae,,,,None known
205,Isoberlinia angolensis,Fabaceae,,,bark,"The bark is used to treat coughs wounds and snake bitesbr
"
206,Isoberlinia doka,Fabaceae,,,,None knownh3
207,Isoberlinia scheffleri,Fabaceae,,,,None known
208,Isoetes martii,Isoetaceae,,,"stem,rhizome","The stem bases are considered useful for treating snake bites The outside of the rhizomes is usedbr
"
209,Isoglossa lactea,Acanthaceae,,,root,"The roots are boiled and the decoction drunk three times a day as a remedy for VD and coughsbr
"
210,Isolona congolana,Annonaceae,,,bark,"An infusion of the inner bark is used as wash to treat eye complaintsbr
"
211,Isolona heinsenii,Annonaceae,,,,None known
212,Isolona hexaloba,Annonaceae,,,"root,bark","In traditional medicine the bark is used as purgative and bark decoctions are administered to treat abdominal pain constipation and woundsbr
br
The bisbenzylisoquinoline alkaloids curine and cycleanine have been isolated form the root bark Both compounds showed significant trypanocidal activity in mice infected with strains of Trypanosoma cruzi a protozoan causing Chagas’ diseasebr
The sesquiterpene derivative cazolobine has also been isolated from the rootsbr
"
213,Isolona thonneri,Annonaceae,,,,None known
214,Isomacrolobium explicans,Fabaceae,,,,None known
215,Isonema smeathmannii,Apocynaceae,,,latex,"The latex is used to treat old soresbr
"
216,Itaya amicorum,Arecaceae,,,,None known
217,Ixonanthes icosandra,Ixonanthaceae,,,"root,leave","Leaves and roots are used in traditional medicinebr
"
218,Ixonanthes petiolaris,Ixonanthaceae,,,,None known
219,Ixonanthes reticulata,Ixonanthaceae,,,,None known
220,Ixora chinensis,Rubiaceae,,,"root,leave,flower,tuber","A decoction of the root is used after childbirth A decoction is used against bronchial disordersbr
br
An infusion of the fresh flowers is said to be a remedy against incipient tuberculosis and haemorrhage A decoction is prescribed in the treatment of amenorrhoea and hypertensionbr
br
An infusion of leaves or flowers is used against headachebr
"
221,Ixora coccinea,Rubiaceae,,,,
222,Ixora concinna,Rubiaceae,,Trogon Ixora,,None known
223,Ixora ferrea,Rubiaceae,,,,None known
224,Ixora fulgens,Rubiaceae,,,,"Used by local people as a treatment against toothachebr
"
225,Ixora gardneriana,Rubiaceae,,,,None known
226,Ixora grandifolia,Rubiaceae,,,"root,leave","A decoction of the root is used to treat ague and colicbr
br
The leaves are eaten before childbirth at the commencement of labour and are considered to make delivery easier An infusion of leaves is drunk as a treatment against stomachachebr
"
227,Ixora javanica,Rubiaceae,,,"leave,flower","Extracts of the plant have shown promising antitumour activitybr
br
The leaves and flowers are used in a cureall infusionbr
"
228,Ixora lanceolata,Rubiaceae,,,root,"The roots are used both internally and externally to treat pain in the side Chewing the roots has been reported to ease toothachebr
"
229,Ixora lobbii,Rubiaceae,,,root,"A decoction of the root is given during and after childbirthbr
A poultice of the root is used to ease a headachebr
In Brunei a decoction of the root of a plant identified as Ixora lobii is taken as a tonic or used as a herbal bathbr
"
230,Ixora macrantha,Rubiaceae,,,,None known
231,Ixora nigricans,Rubiaceae,,,"leave,flower","The leaves are used in the treatment of dysenterybr
The leaves and flowers are used in the treatment of stomach disordersbr
"
232,Ixora philippinensis,Rubiaceae,,,,None known
