,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
115,Laportea ovalifolia,Urticaceae,,,"root,leave,fruit","The leaves are antiirritant diuretic and haemostatic They are used in the treatment of blennorrhoea and chest problems The leaves are pounded soaked in water and the infusion drunk to help in the delivery of the placenta after childbirth The cooked leaves are eaten as a remedy for stomachache The fresh leaves are used to relieve headachesbr
The leaves are used externally to treat cuts wounds etcbr
br
The roots are boiled in water and the liquid drunk to prevent excessive menstrual bleedingbr
br
The fruit is used as an antidote to poisonsbr
"
116,Lardizabala biternata,Lardizabalaceae,,Zabala Fruit,,None known
117,Lasia spinosa,Araceae,,,"root,leave,rhizome,tuber","The rhizomes are used medicinally for treating lymphotuberculosis lymphonoditis stomach aches snake and insect bites injuries and rheumatismbr
The roots are used in the treatment of throat ailmentsbr
br
The leaves and roots are used as a remedy for pilesbr
"
118,Lasimorpha senegalensis,Araceae,,,"leave,fruit,sap,rhizome","The leaves are given to women during childbirth to accelerate delivery The leaf sap has been taken orally against hiccupsbr
br
The rhizomes are used to treat ulcers A decoction is analgesic and sedative It is taken as a cough cure one teaspoon and in larger doses to treat nervousness and agitationbr
br
The fruits are an ingredient of remedies for gonorrhoea and dysenterybr
"
119,Lathyrus magellanicus,Fabaceae,,Lord Anson's Pea,,None known
120,Lathyrus sativus,Fabaceae,,Chickling Pea,seed,"The oil from the seeds is a powerful and dangerous catharticbr
h3"
121,Launaea cornuta,Asteraceae,,Bitter Lettuce,"root,leave,whole plant,sap","Coastal people in east Africa believe that the leaves can prevent and cure malaria whereas people with stomach problems or ulcers should not eat itbr
Water in which the leaves have been cooked to eat as spinach is used as a hairwash to kill licebr
br
The plant is held to have an analgesic property The whole plant is taken to relieve pain in the spleen and the sap is instilled into the ear to relieve earache A decoction of the whole plant is used externally to treat measlesbr
br
A cold water infusion of the roots is used as a remedy for stomach ache whilst a rootdecoction combined with the leafsap is taken for the same trouble  The root is used to remedy swollen testicles gonorrhoea syphilis typhus and cough and as a treatment for hookwormbr
Choppedup into small pieces and cooked in a little water the liquor is used as a gargle to treat sorethroats The root is used as a lotion to treat eye and ear troublesbr
"
122,Launaea sarmentosa,Asteraceae,,,"root,leave","The plant is often used in Goa as a substitute for dandelion Taraxacum officinalebr
br
The root is diuretic An extract is mixed with sugar and drunk on an empty stomachbr
br
The plant is antirheumatic galactogogue The juice of the plant is used as a soporific for children It is applied externally in the treatment of rheumatic affections either combined with the oil of Pongamia glabra or with the juice of the leaves of Vitex leucoxylonbr
"
123,Launaea taraxacifolia,Asteraceae,,African Lettuce,leave,"The plant is used as a treatment against vomiting teeth pain and diabetes The boiled leaves are applied to the head of a newlyborn baby if the bones have not knit together properly The limbs of backward children are rubbed with the leaves to induce them to walkbr
A decoction of the leaves is used to treat wounds The leaves mixed with fine ash are rubbed onto the sores of yawsbr
"
124,Laurelia sempervirens,Atherospermataceae,,Chilean Laurel,,"Nervine skin It is also used in the treatment of colds paralysis stomach problems and VDbr
"
125,Laurus nobilis,Lauraceae,,Bay Tree,"leave,fruit","The bay tree has a long history of folk use in the treatment of many ailments particularly as an aid to digestion and in the treatment of bronchitis and influenza It has also been used to treat various types of cancer The fruits and leaves are not usually administered internally other than as a stimulant in veterinary practice but were formerly employed in the treatment of hysteria amenorrhoea flatulent colic etc Another report says that the leaves are used mainly to treat upper respiratory tract disorders and to ease arthritic aches and pains It is settling to the stomach and has a tonic effect stimulating the appetite and the secretion of digestive juicesbr
br
The leaves are antiseptic aromatic astringent carminative diaphoretic digestive diuretic emetic in large doses emmenagogue narcotic parasiticide stimulant and stomachicbr
br
The fruit is antiseptic aromatic digestive narcotic and stimulant An infusion has been used to improve the appetite and as an emmenagogue The fruit has also been used in making carminative medicines and was used in the past to promote abortionbr
br
A fixed oil from the fruit is used externally to treat sprains bruises etc and is sometimes used as ear drops to relieve painbr
br
The essential oil from the leaves has narcotic antibacterial and fungicidal propertiesbr
h3"
126,Lawsonia inermis,Lythraceae,,Henna,"stem,leave,bark","Henna has at times been used in traditional medicine as a remedy against almost any disease much of this probably being based on the high regard the plant is held in rather than any actual benefits However ithe plant does contain a range of medically active substances including coumarins naphthaquinones including lawsone flavonoids sterols and tannins and is known to be of benefit in a range of conditions It is an astringent herb with a tealike aroma that controls bleeding and is antibacterial It is regarded as an alterative and nerve tonic in Ayurvedic medicinebr
br
The leaves are taken internally in the treatment of amoebic dysentery They are also used in the treatment of diarrhoea and to promote menstrual flow They are used as a gargle to treat sore throatsbr
Extracts of the leaves have an astringent effect on the skin making it somewhat hydrophobic This effect combined with a slight bactericidal and fungicidal action makes it a useful medicine for external use against many skin br
and nail complaintsThe leaves are therefore used externally in the treatment of various skin diseases including leprosy wounds ulcers and herpes An infusion of the leaves is mixed with tobacco and salt and used as a mouthwashbr
Dyeing the hair with henna effectively kills licebr
The young leafy shoots 20  25cm long are picked during the growing season and dried for use in powdersbr
br
A decoction of the bark is used as an emmenagogue and also to treat liver problems and nervous symptoms The stembark is chewed and then kept between the teeth for about 25 minutes in order to treat toothache The bark is often used in herbal medicinesbr
h3"
127,Lecaniodiscus cupanioides,Sapindaceae,,,"root,leave,fruit,bark,pulp,seed,sap","The plant is often used in traditional medicine especially for such conditions as inflammations enlarged liver and bacterial infections  Modern research has shown that there are a number of medically active compounds in the plant and that these often verify the traditional usesbr
A leaf extract has been shown to be an effective antibiotic on a range of bacteria including Staphylococcus aureus and streptococcus pyrogensbr
An aqueous extract of the root has been shown to have CNS depressant activity In trials it protected mice from strychnineinduced convulsionsbr
br
The bark is made into a pulp for inhalation or into a snuff to relieve headache sinusitis and nasal congestion in headcolds also otitis ear infection and ophthalmia eye problem The fresh bark is used to treat earachebr
A barkdecoction is applied externally as a general reconstituent or as a revulsive for pains in the chest bronchitis pleurisy and kidneypainsbr
The crushed bark is used in frictions to treat pruritus whilst a wash make from the bark is applied to the skin of people with smallpoxbr
The bark sap is used as an enema for treating kidneypainsbr
br
The leaves are antibacterial rubefacient They are applied to boils bruised limbs etc but should not be left in place for too long or they can irritate the skinbr
The leaves and the fruit are pounded together with white clay and then rubbed on the body as a treatment for feverbr
br
The seeds have a hot spicy flavour They are used on skineruptions and internally for worms and pains while crushed up they are pasted over the stomach as a treatment for difficult childbirthbr
br
The fruit is considered anthelminticbr
"
128,Lecaniodiscus fraxinifolius,Sapindaceae,,,"root,bark","The bark is soaked in water and the liquid vigorously whisked The resulting foam is rubbed into the breasts of mothers for about three days in order to stimulate lactation and purify the milk in the breastbr
br
The bark and roots are soaked in water and the infusion drunk to treat constipationbr
"
129,Lecointea amazonica,Fabaceae,,,,None known
130,Lecomtedoxa klaineana,Sapotaceae,,,latex,"The latex has been administered as a tonic to women after childbirthbr
"
131,Lecomtedoxa nogo,Sapotaceae,,,,None known
132,Lecythis ampla,Lecythidaceae,,,,None known
133,Lecythis chartacea,Lecythidaceae,,,,None known
134,Lecythis corrugata,Lecythidaceae,,,bark,"An infusion of the bark is used to treat diarrhoeabr
A decoction of the bark is poured onto cuts in order to accelerate the healing processbr
"
135,Lecythis lanceolata,Lecythidaceae,,Sapucaia Mirim,,None known
136,Lecythis lurida,Lecythidaceae,,,,None known
137,Lecythis mesophylla,Lecythidaceae,,,,None known
138,Lecythis minor,Lecythidaceae,,,,None known
139,Lecythis ollaria,Lecythidaceae,,Monkey Pot,fruit,"The fruits are sold by vendors of herbal medicine in Caracas presumably for their depilatory effectbr
"
140,Lecythis pisonis,Lecythidaceae,,Paradise Nut,bark,"Infusions of the bark and pericarp are used in local medicine for treating liver complaintsbr
"
141,Lecythis tuyrana,Lecythidaceae,,,nuts,"The fresh nuts are strongly laxativebr
"
142,Lecythis zabucajo,Lecythidaceae,,Sapucaia,,"The plant is used for treating liver problems The part used is not specifiedbr
"
143,Leea aculeata,Vitaceae,,,leave,"The leaves are used as a blood purifierbr
"
144,Leea aequata,Vitaceae,,,"root,stem,leave,sap,twig,tuber","The roots tubers and stems are mucilaginous and astringentbr
br
Leaves and twigs have antiseptic properties and are used for poulticing woundsbr
br
The sap obtained from young shoots is ground with ashes and applied to cleanse woundsbr
br
The plant yields 015 essential oil on steam distillation This oil has been shown to inhibit the growth of Mycobacterium tuberculosis at a concentration of 10 µgml in vitro The oil also inhibits the growth of Micrococcus pyogenes at 100 µgml and Pasteurella pestis at 50 µgmlbr
"
145,Leea angulata,Vitaceae,,,"leave,sap,twig","The leaves and twigs have antiseptic properties and are used for poulticing woundsbr
br
The sap is used medicinallybr
"
146,Leea asiatica,Vitaceae,,,"root,bark,tuber","The root tuber is used as a treatment against guineawormsbr
The root combined with the bark of Boswellia serrata is made into paste which is prescribed in cases of snakebitebr
"
147,Leea curtisii,Vitaceae,,,,None known
148,Leea guineensis,Vitaceae,,,"root,leave,twig,wood","A decoction of the roots twigs and leaves is considered vulnerarybr
The pounded root is applied externally to rheumatism localised oedema as well as to abscesses and furuncles to mature them and to wounds as a haemostatic and to promote healingbr
br
The leaves are used in the treatment of colicbr
They are applied externally as poultices on muscular pains arthritis and rheumatism Roasted they are applied to the head for vertigobr
br
Essential oils consisting of complex mixtures are obtained from both the wood and the leaves They differ significantly  the wood oil contains more long chain aldehydes and phenylpropanoids whilst the leaf oil is far more rich in terpenoidal compoundsbr
The leaves contain an abundance of of phenolic constituents such as flavonoids leucoanthocyanidins phydroxybenzoic acid syringic acid and gallic acidbr
A flavonoid sulphate isolated from the leaves has shown antioxidant activitybr
"
149,Leea indica,Vitaceae,,,"root,leave","The juice of young leaves is used as a digestive Young shoots are chewed to relieve a severe coughbr
The pounded leaves are used for poulticing cuts and skin complaints in general They are placed upon the head in cases of fever headache and as a general anodyne for body pains The leaf juice is applied on the head as a remedy for dizziness or vertigo A decoction of the shoots is applied to sores In the Oro province the body is beaten for some time with leafy shoots to relieve body pains fevers and sleeplessnessbr
br
The root is considered antipyretic and diaphoretic It is used to relieve muscular pain and is an ingredient of a preparation to treat leucorrhoea intestinal cancer and cancer of the uterus A decoction of the roots is taken to relieve stomachache colic dysentery and diarrhoeabr
The roots are an ingredient for a treatment against yaws The crushed roots are applied as a poultice to treat ringworms diarrhoea colic and sores The crushed root is also applied to rashes stings allergic reactions etc from other plantsbr
br
An infusion of the inflorescence is used in the treatment of chest pain in childrenbr
br
The leaves contain an abundance of of phenolic constituents such as flavonoids leucoanthocyanidins phydroxybenzoic acid syringic acid and gallic acidbr
An ethanolic extract of the plant has been shown to selectively inhibits herpes simplex type 1 HSV1 virus at a minimum inhibitory concentration of 0001—01 mgmlbr
h3"
150,Leea macrophylla,Vitaceae,,,"root,leave,bark,tuber","The roots are credited with anodyne properties The root paste is consumed with a glass of milk as a single monthly dose for birth control The powdered tuber is used as a treatment for sexual debility in malesbr
The roots are applied externally as a poultice on wounds and sores and also as a treatment for guineaworm and ringwormbr
br
The powdered leaves mixed with honey are used in the treatment of cancer br
br
The bark powder is given orally as a treatment for cancerbr
br
The leaves contain an abundance of of phenolic constituents such as flavonoids leucoanthocyanidins phydroxybenzoic acid syringic acid and gallic acidbr
"
151,Leea rubra,Vitaceae,,,"root,leave,fruit,sap","Used in the treatment of tapeworms The treatment causes intoxication The part used is not specifiedbr
br
The roots are antipyretic and diaphoretic A decoction or tincture is used in the treatment of stomachache rheumatism and arthritisbr
The groundup root mixed with arsenic is applied externally as a poultice against yaws At the same time the patient drinks the sap of the plantbr
br
The leaves are applied externally as a poultice for woundsbr
br
The fruits are eaten as a remedy against yaws and dysenterybr
br
The leaves contain an abundance of of phenolic constituents such as flavonoids leucoanthocyanidins phydroxybenzoic acid syringic acid and gallic acidbr
"
152,Lemna minor,Araceae,,Duckweed,whole plant,"The whole plant is alterative antipruritic antiscorbutic astringent depurative diuretic febrifuge and soporific It is used in the treatment of colds measles oedema and difficulty in urinationbr
It is applied externally in the treatment of skin diseases and is used as a wash for ophthalmiabr
The plant is used in homeopathy but the report gives no more detailsbr
h3"
153,Lemuropisum edule,Fabaceae,,Tara Nut,,None knownh3
154,Lens culinaris,Fabaceae,,Lentil,seed,"The seeds are mucilaginous and laxative They are considered to be useful in the treatment of constipation and other intestinal affectionsbr
Made into a paste the seeds are a useful cleansing poultice applied to foul and indolent ulcersbr
h3"
155,Leobordea decumbens,Fabaceae,,,,"A decoction of the plant is used as a treatment for bronchitis It is mixed with other plants added to milk and given to childrenbr
"
156,Leobordea divaricata,Fabaceae,,,,"A decoction of the plant is used as a treatment for bronchitis It is mixed with other plants especially Leobordea decumbens and used to treat childrenbr
"
157,Leobordea mucronata,Fabaceae,,,,"A decoction of the plant is used as a treatment for bronchitis It is mixed with other plants and given to childrenbr
"
158,Leonotis leonurus,Lamiaceae,,Lion's Ear,"leave,sap","The plant is widely used in traditional medicine in southern Africa Research has shown the presence of a number of medically active compounds including an essential oil diterpenoid labdane lactones tannins quinones saponins alkaloids and triterpene steroidsbr
Antinematodal activity has been demonstrated for both the aqueous and ethanol extracts of the plantbr
An aqueous extract of the dried leaves has demonstrated anticonvulsant activitybr
br
The leaves are cholagogue digestive emmenagogue hallucinogenic and purgative They are used in the treatment of cough cold influenza chest infections diabetes hypertension eczema epilepsy delayed menstruation intestinal worms constipation spider bites and scorpion stings and as an antidote for snakebitebr
Applied externally they are used for the relief of haemorrhoids eczema skin rashes and boilsbr
The leaves are smoked as a hallucinogenbr
h3"
159,Leonotis nepetifolia,Lamiaceae,,,"leave,flower,whole plant","The plant is used against swellings fever gastrointestinal troubles and as an abortifacientbr
br
A decoction of the whole plant is employed to clean out the uterus treat diarrhoea and heavy cramps as a diuretic and as a tonic to strengthen the back It is used in a decoction with Heliotropium indicum o treat bedwettingbr
The whole plant is boiled with Hyptis pectinata Mikania micrantha and Momordica charantia and used as a wash for piles br
br
The leaves and flowers are cholagogue An infusion is used as an antidysenteric decocted with salt or sugar in a preparation to dissolve renal calculibr
The leaf juice is used in the treatment of thrush In a plaster for wounds Cooked in an infusion which is drunk to treat itches and skin diseases for yawsbr
br
An ethanolic extract of the plant showed antitumor and possibly antimicrobial activitybr
br
br
In Rwanda the leaves of this plant are used to treat pneumonia anthrax and syphilisbr
"
160,Leonotis ocymifolia,Lamiaceae,,,"stem,leave,flower,sap","The leaves and flowering stems are emmenagogue and purgative They are used internally in the treatment of diabetes hypertension and anaemiabr
Applied externally as a wash the leaves are used to treat eczema and other skin irritationsbr
br
South African forms of the plant contain alkaloids saponins and tannins but not cardiac or anthraquinone glycosides The alkaloids are not of the indole or tropane typebr
The leaves of forms from Ethiopia revealed the presence of labdane type diterpene lactones such as leonitinbr
"
161,Leonurus japonicus,Lamiaceae,,,"stem,leave,fruit,flower,whole plant,seed","This plant and other closely related species is commonly used in Chinese herbalism where it is considered to be one of the 50 fundamental herbs It is unusual amongst Chinese herbs in that it is often prescribed for use on its own and not in a mixture with other plantsbr
br
The leaves are diuretic and are placed in bath water to relieve itching and painful shinglesbr
The aerial parts of the plant are alterative antibacterial antifungal depurative diuretic emmenagogue hypotensive vasodilator and vulnerary The whole plant is decocted either on its own or with other herbs as an ophthalmic The plant is commonly used by women to treat a range of menstrual disorders to hasten the contraction of the uterus and expulsion of the placenta after giving birth to relieve postpartum abdominal pain to act as a restorative after child birth to treat uterine bleeding leucorrhoea etc It is also used to treat hypertension and heart disease improve the blood circulation and reduce blood pressure to treat tumours oedema eczema and purulent abscessbr
The plant is used externally as a poultice on bruisesbr
Stimulates blood circulation The part of the plant used is not made clearbr
br
The juice of the stems is vulnerarybr
br
The dried flowers are emmenagogue and are also used in pregnancy and to help expel the placenta after giving birthbr
br
The fruit is antibacterial diuretic emmenagogue hypotensive ophthalmic and vasodilator It is used in the treatment of abnormal menstruation nebula and conjunctivitisbr
br
The seed has a sweet pungent flavour It is aphrodisiac diuretic emmenagogue ophthalmic and is also used in the treatment of various womens complaints The plant was ranked number one in a survey of 250 potential antifertility plants in China The seed is used in the treatment of conjunctivitis and night blindnessbr
br
The plant is considered a substitute for opium in Java but its chemical properties are harmlessbr
"
162,Leopoldinia piassaba,Arecaceae,,Piassaba,,None known
163,Leopoldinia pulchra,Arecaceae,,,fruit,"The ash from the burned fruits is applied directly to the site of injury as a treatment for curare poisoningbr
"
164,Lepidium africanum,Brassicaceae,,,"leave,seed","The leaves are used in traditional medicine to treat cough bronchitis and sore throatbr
br
Dried unripe seed is added to food for the treatment of stomach ulcersbr
"
165,Lepidium didymum,Brassicaceae,,Swine Wartcress,"whole plant,seed,sap","The plant part not specified is credited with antiscorbutic digestive expectorant febrifuge stimulant and tonic properties The plant is valued in traditional medicine as a treatment for cancer gangrene haemorrhoids allergies and woundsbr
br
A decoction of the whole plant is drunk to treat headache and feversbr
br
A leaf poultice is applied externally to treat headachebr
br
Phytochemical screening of the plant showed the presence of flavonoids saponins and tannins The bioactive flavonoid chrysoeriol has been isolated These compounds have free radicalscavenging and antioxidant properties br
The sterol betasitosterol has been isolated from the petroleum ether extract it has hypocholesterolaemic activitybr
The seeds contain erucic acid and glucosinolate br
Tests in India have shown woundhealing antiinflammatory antiallergic antipyretic hypoglycaemic and hepatoprotective activities of the plantbr
h3"
166,Lepidium meyenii,Brassicaceae,,Maca,"root,tuber","Maca is a little known herbal remedy and high energy food It is growing in popularity due to its energizing effects fertility enhancement and aphrodisiac qualities Other traditional uses include increasing energy stamina and endurance in athletes promoting mental clarity treating male impotence and helping with menstrual irregularities and female hormonal imbalances including menopause and chronic fatigue syndromeThe roots are antifatigue aphrodisiac nutritive immunostimulant steroidal and tonicbr
br
Maca as with all crucifers contains glucosinolates and isothiocyanates which have been shown to exhibit anticarcinogenicity by blocking formation of endogenous or exogenous carcinogens and so preventing initiation of carcinogenesis Naturally occurring and synthetic isothiocyanates are among the most effective chemopreventive agents known A wide variety of isothiocyanates prevent cancer of various tissues including the rat lung mammary gland oesophagus liver small intestine colon and bladder Nonpublished data suggests Maca has this same effect Surprisingly there is no apparent traditional use of Maca in the treatment of cancerbr
br
In traditional Peruvian herbal medicine Maca is used as an immunostimulant and in the treatment of anaemia tuberculosis menstrual disorders menopause symptoms stomach cancer sterility and other reproductive and sexual disorders as well as to enhance memorybr
br
A chemical analysis conducted in 1981 showed the presence of biologically active aromatic isothiocyanates especially pmethoxybenzyl isothiocyanate which have reputed aphrodisiac properties Initial analysis of Maca indicate that the effects on fertility are a result of the glucosinolates Alkaloids are also present but have not yet been quantified263br
br
There are reports that this plant can cure many problems of infertilitybr
"
167,Lepidium sativum,Brassicaceae,,Garden Cress,"root,stem,leave,seed","The seeds are aperient aphrodisiac diuretic emmenagogue galactogogue laxative and tonic They have been boiled with milk and used to procure an abortion A paste of the seed is taken with honey to treat amoebic dysentery The mucilage of the germinating seeds allays the irritation of the intestines in cases of  dysentery and diarrhoea Pounded seeds in water are used to treat hiccough and stomachachebr
The seeds are chewed to treat sore throat cough asthma and headache and in large quantities to induce an abortionbr
The seeds have been applied as a poultice to pains and hurts A paste of the seeds with water is applied to chapped lips and is also used as a treatment for sunburn and other skin problems The pounded seeds are poulticed on the skin and have a vesicant and soothing action on bruises and sprainsbr
br
The seed oil like mustard oil is used to treat hiccough and intestinal problemsbr
br
The leaves are antiscorbutic diuretic and stimulant They are useful in the treatment of scorbutic diseases and liver complaintsbr
The plant is administered in cases of asthma cough with expectoration and bleeding pilesbr
br
The root is used in the treatment of secondary syphilis and tenesmusbr
br
The stem and leaves contain glucosinolates the main component being glucotropaeolin benzylglucosinolatebr
Upon steam distillation the herb yields about 01 of a colourless essential oil with a characteristic pungent odour br
The seedcoat of germinating seeds is rich in mucilage which contains an allelopathic substance lepidimoidebr
The effects of the germinating seeds were studied to determine the potential for slowing down the hydrolysis of starch to glucose in diabetic persons The seeds significantly lowered the glycaemic response to a test meal In the long term 21 days treatment of diabetics with 15g seedsday there was a significant reduction in the levels of blood glucose at the end of study periodbr
The ethanol extract of the seeds showed significant antiinflammatory effectsbr
The seed oil has a pronounced oestrogenic activitybr
The antibacterial action of Lepidium sativum has been demonstrated in several tests The extract of the fresh leaves showed strong antibacterial action against Bacillus subtilis and Micrococcus pyogenes but was less effective against Escherichia coli The antibacterial action depends largely on the age of the plants usedbr
An antiviral effect against the encephalitis virus Columbia SH has been demonstratedbr
An extract of the plant decreased the mutagenic effects of a number of pesticides using Salmonella typhimurium strains as test organismsbr
"
168,Lepidium virginicum,Brassicaceae,,Wild Pepper Grass,"root,leave,seed","The leaves of wild peppergrass are nutritious and generally detoxifying they have been used to treat vitamin C deficiency and diabetes and to expel intestinal worms The herb is also diuretic and of benefit in easing rheumatic pain A  sweetened decoction of the plant is sometimes administered to babies suffering from colic and it is a domestic remedy for affections of the stomach and intestinesbr
North American Indians used the bruised fresh plant or a tea made from the leaves to treat poison ivy rash and scurvy A poultice of the leaves was applied to the chest in the treatment of croupbr
br
The seed is antiasthmatic antitussive cardiotonic and diuretic It is used in the treatment of coughs and asthma with excessive phlegm oedema oliguria and liquid accumulation in the thoracoabdominal cavitybr
br
The root is used to treat excess catarrh within the respiratory tractbr
A poultice of the bruised roots has been used to draw out blistersbr
"
169,Lepidocaryum tenue,Arecaceae,,,,None known
170,Lepidotrichilia volkensii,Melastomataceae,,,,"The sesquiterpenoid voleneol has been isolated from the plantbr
"
171,Lepidozamia hopei,Zamiaceae,,Julbin,,None known
172,Lepidozamia peroffskyana,Zamiaceae,,,,None known
173,Lepiniopsis ternatensis,Apocynaceae,,,root,"A skin ointment is made from the rootsbr
"
174,Lepionurus sylvestris,Opiliaceae,,,root,"The roots are used as a remedy against feverbr
br
A poultice of the plant or of the root is used as a treatment for headachebr
"
175,Lepironia articulata,Cyperaceae,,,,None known
176,Lepisanthes alata,Sapindaceae,,,,None known
177,Lepisanthes amoena,Sapindaceae,,,"leave,bark,sap","The bark as well as the young leaves contain saponin and are applied against ulcersbr
An extract of the bark is used against hoarsenessbr
"
178,Lepisanthes falcata,Sapindaceae,,,,None known
179,Lepisanthes ferruginea,Sapindaceae,,,,None known
180,Lepisanthes fruticosa,Sapindaceae,,Chammaliang,root,"The root is used in a compound poultice to relieve itching and to lower temperature during feverbr
"
181,Lepisanthes ramiflora,Sapindaceae,,,,None known
182,Lepisanthes rubiginosa,Sapindaceae,,,"root,leave,fruit,seed","The plant is used medicinallybr
A decoction of the leaves and roots and also sometimes the fruits and seeds is used as a treatment against feversbr
br
The boiled root is used as a treatment against coughingbr
"
183,Lepisanthes senegalensis,Sapindaceae,,,root,"The roots are used medicinallybr
"
184,Lepisanthes tetraphylla,Sapindaceae,,,"stem,leave","The leaves and stems are used in the treatment of coughsbr
"
185,Lepistemon owariense,Convolvulaceae,,,,None known
186,Leplaea adenopunctata,Meliaceae,,,,None known
187,Leplaea cedrata,Meliaceae,,Scented Guarea,bark,"The bark is used in traditional medicine Bark decoctions or macerations are taken to treat stomachache food poisoning and gonorrhoea and used as a wash against kidney pain bleeding after childbirth rheumatism and leprosybr
br
An essential oil and limonoids including dregeanin have been isolated from the barkbr
h3"
188,Leplaea laurentii,Meliaceae,,,,None known
189,Leplaea thompsonii,Meliaceae,,Black Guarea,bark,"The bark is used in traditional medicinebr
br
A decoction of the bark is applied as an enema to treat kidney pain bleeding after childbirth rheumatism and leprosybr
A bark maceration is taken as a strong purgativebr
"
190,Leptactina benguelensis,Rubiaceae,,,,None known
191,Leptactina senegambica,Rubiaceae,,,,None known
192,Leptadenia hastata,Apocynaceae,,,"root,leave,latex,whole plant,sap","The plant contains a milky sap  and this has lead by allusion to it being used in the treatment of a wide range of ailments symptomized by discharges or a lack of them The plant is very strongly diuretic and generally strongly stimulates the flow of urinebr
In it also often used with a range of other plants to treat various conditions including treating suckling babies who have green diarrhoea  for all vein troubles such as varicose veins bleeding and painful haemorrhoids  poisonings anuria syphilis leprosy trypanosomiasis etc In short it is used as a general panaceabr
Combined with the root of Smilax spp it is used to treat for tertiary syphilisbr
The latex contains the triterpene lupeol and derivatives of it which possess antiinflammatory activitybr
br
The sap or the whole leafpetiole rolled up into a spill is put in the nose as a treatment for headcolds and head pains The latex is put on wounds The sap or the root in decoction is used for treating ophthalmia br
br
A root macerate is taken to treat anuria or constipationThe powdered roots in water are taken as a stomachicbr
br
A macerate or decoction of the whole plant is used to treat urethral discharge abdominal complaintsbr
br
A macerate or decoction of the leaves is used to remedy a lack of breastmilk impotence gonorrhoea and stomachache in childrenbr
"
193,Leptadenia pyrotechnica,Apocynaceae,,,"seed,sap,twig","The plant part not stated but presumed to be the twigs is macerated in water and the macerate is taken as a diuretic to treat urineretentionbr
br
A macerate of the seeds is used as an eyelotionbr
br
The sap is used as a rub to treat smallpox victimsbr
h3"
194,Leptochloa chinensis,Poaceae,,Red Sprangletop,,None known
195,Leptolaena pauciflora,Sarcolaenaceae,,,,"The aerial parts of the plant have been used in the treatment of syphilisbr
"
196,Leptolobium dasycarpum,Fabaceae,,,bark,"The inner bark is strongly bitter sedative and mildly soporific It is also used in the treatment of epilepsy The bark has similar properties to Leptolobium elegans but is milder in its effectbr
br
The inner bark contains alkaloids lupeol and a pyrone derivativebr
h3"
197,Leptolobium elegans,Fabaceae,,,bark,"The inner bark is strongly bitter sedative and mildly soporific It is also used in the treatment of epilepsybr
br
The inner bark contains alkaloids lupeol and a pyrone derivativebr
h3"
198,Leptolobium nitens,Fabaceae,,,bark,"The bitter bark is used in the treatment of scrofulabr
"
199,Leptolobium panamense,Fabaceae,,,bark,"The bitter bark contains alkaloids and is used in the treatment of syphilis scrofula and malariabr
"
200,Leptonychia batangensis,Malvaceae,,,"root,leave,sap","The sap of the leaves or the powdered roots is mixed into palmwine and taken as an aperitif tonic and antianaemic medicinebr
"
201,Leptonychia chrysocarpa,Malvaceae,,,,None known
202,Leptonychia usambarensis,Malvaceae,,,,None known
203,Leptospermum petersonii,Myrtaceae,,Lemon Tea Tree,leave,"The leaves and especially the essential oil obtained from them is antibacterial antiseptic and mildly sedativebr
br
The essential oil is used in aromatherapybr
"
204,Leptotes bicolor,Orchidaceae,,,,None known
205,Leptothrium senegalense,Poaceae,,,,None known
206,Lepturus repens,Poaceae,,,,None knownh3
207,Lespedeza cuneata,Fabaceae,,Chinese Lespedeza,"whole plant,tuber","The whole plant is anthelmintic depurative and tonic A decoction is used in the treatment of testicular tuberculosis hernia enuresis dental caries toothache infantile marasmusascariasis snake and dog bites skin ulcers dysentery and enteritisbr
h3"
208,Lessertia frutescens,Fabaceae,,,"stem,leave,fruit","Lessertia frutescens has a long history of herbal use in S Africa It is said to be a good general medicine and a useful bitter tonic and that a little taken before meals will aid digestion and improve the appetite It has become one of the most talked about medicinal herbs in the ethnobotanical world because of its strong reputation as a cure for cancer and increasingly as an immune system booster in the treatment of HIVAIDS Research on its properties is ongoingbr
br
The leaves and stems have a very bitter flavour They are anticancer antiseptic bitter tonic blood purifier They are used mainly as an aqueous infusion or decoction either internally or externally as an antiseptic wash eye lotion or douchebr
With its strong tonic effect upon the body the plant is a useful aid in the treatment of a wide range of conditions An infusion or decoction is taken internally in the treatment of conditions as diverse as cancer gastric  ailments diarrhoea and dysentery chicken pox gynaecological problems backache rheumatism oedema and fevers It is also used to treat colds flu asthma TB bronchitis liver problems haemorrhoids diabetes varicose veins and inflammation It is also used in the treatment of mental and emotional stress including irritability anxiety and depression and is used as a gentle tranquillizerbr
Externally it is used in the treatment of eye infections as a wash for wounds and as a douche for prolapse of the uterusbr
br
Whole fruits may be chewed for the relief of stomach painsbr
br
Investigations of different collections of this herb suggests that it is biochemically variable and that distinct chemical races of the species may exist in different parts of its distribution range These may vary in potency and bioactivitybr
h3"
209,Letestua durissima,Sapotaceae,,,bark,"A bark decoction is a component of a traditional medicine against leprosybr
"
210,Leucaena collinsii,Fabaceae,,,,None knownh3
211,Leucaena confertiflora,Fabaceae,,,,None known
212,Leucaena cuspidata,Fabaceae,,,,None known
213,Leucaena diversifolia,Fabaceae,,,,None knownh3
