,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
1630,Blighia unijugata,Sapindaceae,,,"root,leave,fruit,bark,pulp,seed,sap","Various parts of the tree are considered to have sedative and analgesic properties They are used in traditional medicine for the treatment of rheumatism kidney pain and stiffness and they are reputed to have oxytocic action in childbirthbr
br
Bark pulp is applied as an enema or a bark decoction is taken to treat fever and as purgativebr
br
A leaf decoction is used to treat vertigobr
Leaf pulp is administered as an embrocation to serve as rejuvenator and relaxant The leaves are used in vapour baths for the treatment of fever in children and as tonicbr
br
Fruits have been used for the treatment of nausea and vomitingbr
br
The seed oil is used in medicinal ointmentsbr
br
Ethanol extracts of the roots bark and leaves have shown antibacterial activity with pronounced activity against Staphylococcus aureus In all the extracts the presence of steroids saponins and tannins has been demonstratedbr
h3"
1631,Blighia welwitschii,Sapindaceae,,,"leave,bark,sap","The bark is used as a revulsive on the skin to relieve kidney costal and lumbago pain A bark decoction is taken as a purgative and to treat coughbr
br
The leaves are aphrodisiac and cholagogue The powdered leaves are eaten with ripe banana when used as an aphrodisiacbr
The leaf sap is applied as drops to the ear to treat ear inflammationsbr
h3"
1632,Blumea arfakiana,Asteliaceae,,,"root,leave","The young leaves are eaten to treat anaemiabr
br
The leaves and roots are used as a remedy for stomachachebr
"
1633,Blumea arnakidophora,Asteraceae,,,"root,leave","The leaf juice is applied topically to treat boils sores and sore eyesbr
br
The leaves and roots are used as a treatment against stomachachebr
"
1634,Blumea balsamifera,Asteraceae,,,leave,"Blumea balsamifera has a very long history of herbal use It is one of the most common and widely used medicinal plants for a number of ailments in southeast Asia and has been used in Chinese medicine since ancient times A diuretic and kidneystone medicine is prepared commercially from the plant in the Philippinesbr
br
The plant is carminative diaphoretic emmenagogue expectorant mild stimulant stomachic sudorific and vermifuge It is used to treat influenza bronchitis cough arthritis insomnia dyspepsia and dysmenorrhoea either in infusion or as an inhalation over a steam bathbr
A decoction of the fresh leaves alone or in combination with other plant preparations is used as a bath for women after childbirth and also for young children br
The plant is used as a topical application for septic ulcers Poultices of the pounded leaves are applied to treat haemorrhoids and an alcoholic maceration serves as a liniment for rheumatismbr
The leaves collected in summer are airdried and then stored for later use The fresh leaves are also occasionally usedbr
br
An essential oil is obtained from the plant the main constituents being camphor borneol and cineol The oil is used internally to treat colic chest pains cough sore tIiroat and toothache whilst it is applied topically to treat impetigobr
br
The essential oil is obtained from the leaves by steam distillationbr
"
1635,Blumea lacera,Asteraceae,,,"leave,flower","A decoction of fresh flowers is given before meals to treat bronchitisbr
br
The leaves are astringent deobstruent diuretic febrifuge and stimulant The leaf juice is a useful anthelmintic The leaves are useful in the treatment of several catarrhal afflictions Combined with black pepper the leaves are used in the treatment of haemorrhagesbr
An astringent eyelotion has been prepared from the leaves The plant is valued for its woundhealing properties and in the treatment of soresbr
"
1636,Blumea lanceolaria,Asteraceae,,Chapa,leave,"The leaves are sudorific and are used against bronchitis aphthae and asthma They have also been applied externally as a poultice to treat rheumatismbr
"
1637,Blumea milnei,Asteraceae,,,leave,"An extract of the leaves is used as a treatment for sore eyesbr
"
1638,Blumea riparia,Asteraceae,,,root,"A decoction of the roots is taken to cure colicbr
br
The leaf juice is applied topically to treat sores boils and sore eyesbr
"
1639,Blumea viscosa,Asteraceae,,,leave,"The leaves are diureticbr
"
1640,Blyttia fruticulosa,Apocynaceae,,,,"An infusion of the aerial parts is used to treat painful menstruationbr
"
1641,Bobgunnia fistuloides,Fabaceae,,,bark,"The bark is used in the treatment of cutaneous and subcutaneous parasitic infectionsbr
"
1642,Bocageopsis mattogrossensis,Annonaceae,,,,
1643,Bocageopsis multiflora,Annonaceae,,,,
1644,Bocconia arborea,Papaveraceae,,,sap,"The orange sap is a common remedy for toothache in Guatemalabr
br
The plant has been studied by Mexican pharmacists and is said to contain several alkaloids similar to those found in poppies Papaver spp If injected beneath the skin they cause local anesthesia They have been used by surgeons of Mexico City while performing operationsbr
"
1645,Bocconia frutescens,Papaveraceae,,Tree Celandine,,"The plant is used externally in the treatment of skin eruptions chronic ophthalmia and to remove wartsbr
"
1646,Boehmeria caudata,Urticaceae,,,"root,leave,flower","The root is aperient depurative and haemostatic An infusion of the roots is taken to relieve urinary infections and induce abortionbr
br
The leaves are slightly aromatic diuretic and mucilaginous They are applied externally to treat haemorrhoids and are made into a lotion to treat eye problemsbr
br
The flowers contain essential oils A tincture made from them can be used as a substitute for that of Arnica The main use of Arnica tincture is as an external treatment for bruises and sprainsbr
h3"
1647,Boehmeria clidemioides,Urticaceae,,,,"The plant is used in traditional medicine in Chinabr
"
1648,Boehmeria cylindrica,Urticaceae,,False Nettle,,
1649,Boehmeria didymogyne,Urticaceae,,,,
1650,Boehmeria glomerulifera,Urticaceae,,,,
1651,Boehmeria grandis,Urticaceae,,,,
1652,Boehmeria japonica,Urticaceae,,,leave,"The leaves are used as a medicine for treating fevers and relieve internal feverbr
"
1653,Boehmeria nivea,Urticaceae,,Ramie,"root,leave","The plant is antiphlogistic demulcent diuretic febrifuge haemostatic and vulnerary It is used to prevent miscarriages and promote the drainage of pus The plant is used as a medicine to relieve fevers and infections of the urethrabr
br
The leaves are astringent and resolvent They are used in the treatment of fluxes and woundsbr
br
The root contains the flavonoid rutin It is antiabortifacient antibacterial cooling demulcent diuretic resolvent and uterosedative It is used in the treatment of threatened abortions colic of pregnancy haemorrhoids leucorrhoea impetigo etcbr
The fresh root is pounded into a mush and used as a poulticebr
h3"
1654,Boehmeria virgata,Urticaceae,,,,
1655,Boehmeria virgata macrophylla,Urticaceae,,,,
1656,Boerhavia diffusa,Nyctaginaceae,,Spreading Hogweed,"root,leave,whole plant","Spreading hogweed is used in traditional medicine in several parts of its range but is especially popular in India where it is a part of the Ayurvedic tradition The whole herb including the root is used and it is said to be bitter diaphoretic diuretic emetic expectorant laxative and stomachicbr
Research has shown the presence of an alkaloid beta sitosterol and various other compounds in the rootsbr
An alcohol extract of the whole plant has shown significant antiinflammatory activity a cardiotonic effect an increase in blood pressure a relaxant effect and promising diuretic activitybr
br
The plant is emetic and purgative It is used in the treatment of various conditions including gastric disturbances asthma jaundice anascara anaemia and internal inflammation It has also been used as an antidote to snake venombr
br
A decoction of the leaves is used to treat jaundice The leaves are used in a cataplasm for treating indurated liverbr
br
The root can be used as an ipecacuanha Carapichea ipecacuanha substitute Antispasmodic very astringent diuretic emetic emmenagogue purgative and sudorific herb it can be used in a decoction to treat dysentery and a range of other conditionsbr
The boiled roots are applied to ulcers abscesses and to assist in the extraction of Guinea wormbr
h3"
1657,Boerhavia erecta,Nyctaginaceae,,,"root,leave,whole plant,sap","The root is valued especially as a diuretic but is also anthelmintic cardiotonic expectorant febrifuge hepatoprotective laxative stomachic and in higher doses emetic and purgative As a diuretic it is useful in treating cases of strangury jaundice enlarged spleen gonorrhoea and other internal inflammations In moderate doses it is successful in the treatment of asthma The dried root is powdered and added to local beer as an aphrodisiacbr
Used externally a paste of the roots is rubbed on abscesses and ulcers to ripen them The roots are used in a preparation for treating the stump of a newly severed umbilical cordbr
br
The plant is used as a vermifuge A decoction of the whole plant is taken to treat gastrointestinal liver and infertility problems and convulsions in childrenbr
br
The ash of the whole plant is rubbed on the skin of the head as a treatment against fungal infections Mixed with oil it is rubbed on to affected areas on to treat rheumatism and scabiesbr
br
The leaves are crushed in water and the extract taken to treat diarrhoeabr
Sap from the leaves is squeezed into the eye to treat conjunctivitisbr
"
1658,Boerhavia repens,Nyctaginaceae,,,"root,leave,pulp,whole plant,seed,sap","Boerhavia repens is considered to have similar properties to Boerhavia diffusa a herb that is widely used medicinally especially in India In Nigeria Boerhavia repens is preferred over Boerhavia diffusa and Boerhavia erecta because it is considered the most effectivebr
All plant parts contain flavonoid glycosides and the alkaloid punarnavinebr
A methanol extract of the entire plant inhibited bone resorption induced by parathyroid hormone in mouse bone tissue culture some flavonoid glycosides were isolated as active compoundsbr
br
The root is applied in India especially as a diuretic but also as a stomachic cardiotonic hepatoprotective laxative anthelmintic febrifuge expectorant and in higher doses as an emetic and purgativebr
The roots are boiled and applied as a poultice to cure ulcers including those resulting from Guinea worm infections while ground roots are applied to yaws The ground roots mixed with ground seeds of Blighia sapida are applied to the body to cure chicken poxbr
br
Decoctions of the roots and leaves are taken in moderate doses to cure asthma and in larger doses as an emetic diuretic and laxative and to cure leprosy and syphilis A root decoction is taken as an aphrodisiac or to cure stomachachebr
The root sap is used as eye drops to treat filaria infectionbr
br
An infusion of the whole plant is taken to cure convulsions and amenorrhoea The Yoruba people of Nigeria give an infusion as a mild laxative and febrifuge to children The pounded plant is applied externally against dropsybr
The whole plant is pulped for poulticing sprainsbr
br
An infusion of the leaves is taken as an abortifacient oxytocic and to cure jaundicebr
h3"
1659,Boerhavia tuberosa,Nyctaginaceae,,,,
1660,Boesenbergia rotunda,Zingiberaceae,,Chinese Keys,"root,rhizome","The rhizome and roots are carminative stomachic and tonic They have a wide range of applications in traditional medicine where they are used as an ingredient in postpartum tonic mixtures to treat digestive disorders such as colic sprue indigestion and wind and as a remedy for coughsbr
Externally the roots and rhizome are used as a treatment for ringworm rheumatic and postpartum muscular pain swollen abdomen and difficult urination in childrenbr
br
The roots and rhizomes contain a range of medically active substances including monoterpenoids geranial and neral flavones and flavanones pinostrobin alpinetin and pinocembrin and chalcone cardamonin Three unusual dihydrochalcone derivatives eg boesenbergin A and three compounds related to panduratin A have also been isolatedbr
Cardamonin is reported to be an effective antitumour agentbr
The essentialoil content of the rhizome and roots ranges from 1  3 of dry weight 02  05 of fresh weight The essential oil contains the following main compounds 18cineole 18  41 camphor 13 dborneol 92 dpinene 41 zingiberene 27 curcumin 09 and zedoarine 07br
The essential oil from the rhizomes of Chinese keys containing methyl cinnamate and zingiberone has the ability to solubilize calcium kidney stones in vitrobr
"
1661,Bolusanthus speciosus,Fabaceae,,Tree Wisteria,"root,stem,bark,wood","The dried inner bark is used to treat and relieve abdominal disorders It is used to treat abdominal crampsbr
br
Boiled root decoctions are taken orally to treat stomach problems An infusion from the root is used as an emeticbr
br
Flavonoids several pterocarpans and many isoflavonoids with antimicrobial activity against Bacillus subtilis Candida mycoderma Escherichia coli Saccharomyces cerevisiae and Staphylococcus aureus have been isolated from the root and stem bark and the root woodbr
Flavonoids from the root wood also have shown antioxidant propertiesbr
"
1662,Bomarea acutifolia,Alstroemeriaceae,,Yatzi,,
1663,Bomarea edulis,Alstroemeriaceae,,,,
1664,Bomarea glaucescens,Alstroemeriaceae,,,,
1665,Bomarea salsilla,Alstroemeriaceae,,,,
1666,Bombacopsis quinata,Malvaceae,,Red Ceiba,root,"The roots are used in the treatment of diarrhoeabr
h3"
1667,Bombacopsis sessilis,Malvaceae,,,,
1668,Bombax buonopozense,Malvaceae,,,,"br
"
1669,Bombax ceiba,Malvaceae,,Red Silk Cotton Tree,"root,stem,leave,fruit,bark,flower,seed,tuber","The flowers are astringent and refrigerant They are used to treat cutaneous troublesbr
br
The young roots are diuretic and tonic They are used in the treatment of cholera tubercular fistula coughs urinary complaints nocturnal pollution abdominal pain due to dysentery and impotencybr
br
The gum is astringent demulcent and tonic It is used in the treatment of dysentery haemoptysis in pulmonary tuberculosis influenza and menorrhagiabr
br
The leaves are hypotensive and hypoglycaemic A decotion of the shoots have reputedly been used to treat ulcers of the palate syphilis leprosy and spider or snake bites Combined with the roots of Moghania macrophylla the fruit of Terminalia chebula and borax they are used to treat enlarged spleen they are combined with Capparis zeylanica and Carissa carandas to treat oedema and with fenugreek to treat corns on the footbr
The seedlings have reputed antipyretic activity when ground with a few leaves of fistula and Semecarpus anacardium They are combined with Vitis spp part not specified to treat carbuncle and with Terminalia alata to treat haematuriabr
br
The knots or the stem are used on bleeding gums cooked in mustard oil with the bark of Zyzyphus rugosa and Ichnocarpus frutescens and then eatenbr
br
The bark is reputedly aphrodisiac it is used against cholera usually combined with many other plants pleurisy stings and as a diuretic It is also used in bandages for lasting fractures or given in infusion for toothache before visiting the dentistbr
h3"
1670,Bombax costatum,Malvaceae,,Red-Flowered Silk Cotton Tree,"root,stem,leave,fruit,bark","The bark of both the stem and the roots is diuretic and emmenagogue A decoction is used for the treatment of skin diseases yellow fever headaches and to make a woman’s breasts fine When treating headaches a compress is also tied on the headbr
br
The leaves and immature fruit are an emollient The leaves are haemostatic They are used in the treatment of haemorrhages The leaves are prescribed with other plants for the treatment of blennorrhoea and diarrhoeabr
A warm bath of the decoction is given to feverish patients especially childrenbr
br
Various parts of the plant are used in the treatment of fevers or to promote lactation and as tonic for fatiguebr
h3"
1671,Bombax insigne,Malvaceae,,,,
1672,Bonnetia stricta,Bonnetiaceae,,,,
1673,Boophone disticha,Amaryllidaceae,,,,
1674,Borassodendron borneense,Arecaceae,,,,
1675,Borassodendron machadonis,Arecaceae,,,,
1676,Borassus aethiopum,Arecaceae,,African Fan Palm,"root,leave,sap","The roots serve for the treatment of stomach parasites bronchitis sore throats and asthma as well as being used for a mouthwashbr
br
The leaves are said to be an aphrodisiacbr
br
The sap is reported to have many usesbr
h3"
1677,Borassus akeassii,Arecaceae,,African Fan Palm,root,"The roots serve for the treatment of stomach parasites sore throats and asthma as well as being used for a mouthwashbr
"
1678,Borassus flabellifer,Arecaceae,,Palmyra Palm,"root,fruit,bark,pulp,flower,sap","Innumerable traditional medicinal uses are known for all parts of the toddy palmbr
br
The young plant is said to relieve biliousness dysentery and gonorrheabr
br
Young roots are anthelmintic and diuretic A decoction is given in certain respiratory diseases Dried roots can also be smoked to heal nasal complaintsbr
br
The ash of the flower is taken to relieve heartburn and enlarged spleen and liverbr
br
The bark decoction with salt is used as a mouth washbr
A charcoal made of the bark serves as a dentifricebr
br
Sap from the flower stalk is prized as a tonic diuretic stimulant laxative and anti phlegmatic and amoebicide Sugar made from this sap is said to counteract poisoning and it is prescribed in the treatment of liver disorders When candied it is a remedy for coughs and various pulmonary complaints Fresh toddy heated to promote fermentation is bandaged onto all kinds of ulcersbr
br
The apical bud leaf petioles and dried male flower spikes all have diuretic activitybr
br
The pulp of the mature fruit relieves dermatitis It is also useful as an antiinflammatory and for dropsy and gastric conditions Also has potential immunosuppressive action Constituents are gum fat and albuminoidsbr
"
1679,Borojoa patinoi,Rubiaceae,,Borojo,fruit,"The fruit is prized for its tonic and cureall qualities It is famous in western Colombia for its supposed aphrodisiac propertiesbr
"
1680,Boronia megastigma,Rutaceae,,Scented Boronia,,
1681,Boronia pinnata,Rutaceae,,Pinnate Boronia,,
1682,Borrichia arborescens,Asteraceae,,,leave,"The leaves of the plant are used as a medicinal teabr
h3"
1683,Borrichia frutescens,Asteraceae,,,leave,"The leaves of the plant are used as a medicinal teabr
h3"
1684,Boscia albitrunca,Capparaceae,,Shepherd's Tree,root,"The roots are said to have medicinal use as an allpurpose medicine Fresh roots are placed in hot ashes and the ill person inhales the smoke from under a blanketbr
"
1685,Boscia angustifolia,Capparaceae,,,"root,leave,fruit,bark","The bark is applied on swollen feet used in the treatment of kidney pains and stiff neckbr
br
The roots are used in the treatment of chest painsbr
br
The fruit is a laxativebr
br
The pounded leaves are used as tonic for horses and camelsbr
h3"
1686,Boscia salicifolia,Capparaceae,,,"root,stem,leave,bark,sap,tuber","The leaves are burnt to ash with the leaves of Mdala botanical name not given and Mnyukampara Maerua triphylla these are then put in a juice from the pounded roots of Mdala then warmed and drunk as an antidote in cases of poisoning or as a treatment against tuberculosis Young leaves are used to treat both tooth and stomachachebr
The leaf is a remedy for a malady called chiufa the symptoms of which include an inflamed and gaping anus  the powdered leaf is blown into the anus of the inverted patient The treatment is said to be successfulbr
The leafsap is dripped into a fresh wound as a healing dressing whilst the pounded leaves are applied as a poultice to maturate even abscesses and also to treat scrofula and furunclesbr
br
The pounded bark is made into an infusion used to irrigate the eyes as a treatment for conjunctivitis a steambath of the same can also be usedbr
br
A decoction of the root and stem bark is drunk as an aphrodisiac A decoction is drunk to treat severe abscess scrofula and furunclebr
br
The root is added to a special brew of beer with other drugplants which is taken for rheumatismbr
"
1687,Boscia senegalensis,Capparaceae,,Aizen,"root,leave,fruit","The leaves are used as a treatment against bilharziosis guineaworm sores haemorrhoids intestinal complaints headaches colic and ulcersbr
An emulsion of the leaves is used as an eyewashbr
br
The roots are vermifugebr
br
The fruits are used in the treatment of syphilisbr
br
The plant part not specified is used in the treatment of jaundice and swellingsbr
h3"
1688,Boswellia ameero,Burseraceae,,,,
1689,Boswellia dalzielii,Burseraceae,,,"root,bark,exudate","A barkdecoction is used as an antiseptic wash for sores and is an ingredient of a complicated prescription for leprosybr
The bark is boiled up in large quantity to make a wash for fever rheumatism etc and the fluid is taken internally for gastrointestinal troublesbr
A cold infusion is used as a treatment for snakebitebr
br
The fresh bark  of the root is eaten to cause vomiting after a few hours and thus relieve symptoms of giddiness and palpitationsbr
br
Both root and bark are held to be antidotes to arrowpoison eg the root is combined with that of Daniellia oliveri to make a decoction which is drunk by the wounded person and is said to be effective without causing diarrhoeabr
A rootdecoction boiled with Hibiscus sabdariffa is taken in copious draughts as a remedy for syphilisbr
The barkexudate is an oleogumresin The gum contains bassorin the resin boswellinic acids and have been used in western medicine in fumigatory preparations and sometimes in plasters and in urinary antiseptics It was official in the British Pharmaceutical Codex 1934br
h3"
1690,Boswellia frereana,Burseraceae,,African Elemi,,
1691,Boswellia papyrifera,Burseraceae,,Elephant Tree,,
1692,Boswellia sacra,Burseraceae,,Frankincense,,"The oleoresin is a bitter pungent warming herb that stimulates the circulation calms the nerves and has antiseptic expectorant and decongestant properties It is used in various medical traditions including traditional Chinese herbal medicine Ayurvedic and western herbalismbr
It is used to treat a variety of complaints including bronchial and urinary infections in western herbalism menstrual problems skin complaints and mouth wash in China and as a rejuvenating tonic in Ayurvedabr
It is used in aromatherapy for relieving anxietybr
"
1693,Boswellia serrata,Burseraceae,,Indian Frankincense,"root,stem,fruit,bark","The plant has a long history of use in Ayurvedabr
Modern research has shown the presence of a gum resin and essential oil Phytosterol is reported to contain bsistosterolbr
An alcoholic extract of the root has shown anticancer activity against human epidermal carcinoma of the nasopharynxbr
Alcoholic extracts of both the root and the fruit have shown CNSdepressant activitybr
Both fruit and stem extracts have shown hypoglycaemic activitybr
The nonphenolic faction of the gum resin has shown marked sedative and analgesic effectsbr
br
The bark and the gum obtained from it are alterative aperient aromatic demulcent diuretic emmenagogue and refrigerantbr
The gum resin is used in the treatment of chronic lung diseases diarrhoea dysentery pulmonary diseases menorrhoea dysmenorrhoea gonorrhoea syphilitic affection piles and liver disordersbr
A paste made of the gum resin combined with coconut oil or lemon juice is applied to ulcers indolent swellings carbuncles boils and ringwormbr
The oil extracted from the gum resin is prescribed with a demulcent drink in the treatment of gonorrhoeabr
h3"
1694,Bothriochloa pertusa,Poaceae,,,,
1695,Botrychium virginianum,Ophioglossaceae,,Rattlesnake Fern,root,"A poultice or lotion made from the roots is applied to snakebites bruises cuts and soresbr
A tea made from the roots is emetic induces sweating and is expectorant It is used in the treatment of lung ailmentsbr
"
1696,Bouea macrophylla,Anacardiaceae,,Gandaria,,
1697,Bouea oppositifolia,Anacardiaceae,,Plum Mango,,
1698,Bougainvillea glabra,Nyctaginaceae,,Paper Flower,leave,"The plant is used medicinallybr
br
The leaves are considered to have antiinflammatory activity The leaves are anthelmintic and antibacterialbr
br
The reported active compounds in the plant are pinitol betacyanine flavonoids tannins and alkaloidsbr
h3"
1699,Bougainvillea praecox,Nyctaginaceae,,,,
1700,Bougainvillea spectabilis,Nyctaginaceae,,Bougainvillea,leave,"The plant contains pinitol which is considered to be helpful in the treatment of noninsulin diabetesbr
A study of aqueous and methanolic extracts of the leaves has shown good glucose tolerance and significantly reduced intestinal glucosidase activity with regeneration of insulinproducing cells and increase in plasma insulin Results suggest a potential for the development of new neutraceutical treatment for diabetesbr
"
1701,Bourreria ovata,Boraginaceae,,,,
1702,Bourreria succulenta,Boraginaceae,,,,
1703,Bowdichia nitida,Fabaceae,,,"root,bark,seed,tuber","The bark as well as the seeds are antidiabetic antirheumatic astringent and tonic They are effective in the treatment of syphilis ulcers sores anaemia br
A tincture of the bark is diaphoretic because it contains a great deal of tannin it is used in the treatment of skin ulcersbr
A tincture of the seeds is a specific for treating skin conditionsbr
br
Tubercles on the roots of the tree known as sucupira potatoes are an excellent depurative that is used in the treatment of skin complaints These tubercles are said to contain all the medicinal properties of the plantbr
br
The tubercles contain an alkaloid known as sucupitanabr
"
1704,Bowdichia virgilioides,Fabaceae,,Alcornoco,"root,bark,seed,tuber","The root tubercles and the bark are antirheumatic astringent depurative febrifuge and hypoglycaemicbr
They are applied externally in the treatment of skin conditionsbr
br
The seed oil is rubbed on the skin to treat articular painbr
br
Lupeol and an alkaloid have been isolated from the barkbr
h3"
1705,Bowenia spectabilis,Zamiaceae,,Zamia Fern,,
1706,Brachiaria brizantha,Poaceae,,Bread Grass,,
1707,Brachiaria comata,Poaceae,,,,
1708,Brachiaria decumbens,Poaceae,,Signal Grass,,
1709,Brachiaria deflexa,Poaceae,,,,
1710,Brachiaria dictyoneura,Poaceae,,,,
1711,Brachiaria distachya,Poaceae,,Armgrass Millet,,
1712,Brachiaria fasciculata,Poaceae,,,,
1713,Brachiaria jubata,Poaceae,,,,
1714,Brachiaria lata,Poaceae,,,,
1715,Brachiaria mutica,Poaceae,,Giant Couch,,
1716,Brachiaria praetervisa,Poaceae,,,,
1717,Brachiaria ramosa,Poaceae,,Browntop Millet,,
1718,Brachiaria reptans,Poaceae,,Creeping Panic Grass,"whole plant,rhizome","Ashes from the whole plant are used as a treatment against snake bitebr
br
The rhizomes are diuretic A paste made from the rhizome is used in the treatment of kidney problemsbr
"
1719,Brachiaria serrifolia,Poaceae,,,,
1720,Brachiaria stigmatisata,Poaceae,,,,
1721,Brachiaria subquadripara,Poaceae,,,,
1722,Brachiaria villosa,Poaceae,,,,
1723,Brachychiton acerifolius,Malvaceae,,Flame Tree,,
1724,Brachychiton australis,Malvaceae,,Bottletree,,
1725,Brachychiton discolor,Malvaceae,,Lacebark Tree,,
1726,Brachychiton diversifolius,Malvaceae,,,,
1727,Brachychiton populneus,Malvaceae,,Kurrajong,,
1728,Brachychiton rupestris,Malvaceae,,Bottle Tree,,
1729,Brachylaena huillensis,Asteraceae,,Silver Oak,,
1730,Brachylaena merana,Asteraceae,,,,"Leaf decoctions are used in traditional medicine to treat pulmonary and stomach complaints as a tonic and to stimulate the appetitebr
"
1731,Brachylaena ramiflora,Asteraceae,,,"leave,bark,twig,wood","In traditional medicine decoctions of the leaves and sometimes the bark are used in the treatment of a range of conditions including malaria digestive disorders such as stomachache and constipation blennorrhoea arterial diseases coughs and colds The leaves are also sometimes used as a vermifuge and are combined with other plants to treat diabetesbr
Leaf decoctions are considered to have stimulant and aphrodisiac propertiesbr
br
The wood is used in the treatment of epilepsybr
br
Leaf extracts have shown pronounced invitro activity against the malariacausing protozoa Plasmodium falciparum Onopordopicrine 3 has been isolated as active compound This compound has also shown cytotoxic antibacterial and antifungal activitiesbr
An ethanol extract of the leaves has shown antiulcer activity In tests the extracts were not distinctly toxicbr
Several triterpenoids and 2 triterpene esters have been isolated from small twigs All these compounds showed weak cytotoxicity against human ovarian cancer cell linesbr
"
1732,Brachystegia allenii,Fabaceae,,,,
1733,Brachystegia boehmii,Fabaceae,,,,
1734,Brachystegia bussei,Fabaceae,,,"root,bark","An infusion of the roots and bark is used for stomach disordersbr
"
1735,Brachystegia cynometroides,Fabaceae,,,,
1736,Brachystegia eurycoma,Fabaceae,,,"stem,bark,seed,exudate","The stem exudate has effective antibacterial activity It is used traditionally in the treatment of wounds and infectionsbr
br
The stem bark is antifungalbr
br
A tincture of the seeds and also of the stem bark have shown effective antiinflammatory activitybr
"
1737,Brachystegia kennedyi,Fabaceae,,Okwen,,
1738,Brachystegia laurentii,Fabaceae,,,,
1739,Brachystegia leonensis,Fabaceae,,,,
1740,Brachystegia longifolia,Fabaceae,,,"root,leave,bark","A decoction of the root is taken for the treatment of bile problems and stomachachebr
br
The bark is steeped in cold water for half an hour and the liquid drunk as a treatment for worms or other stomach problems Alternatively the bark can be steeped overnight and used in the form of an enemabr
br
The leaves are pounded in water to make a bath for sick childrenbr
"
1741,Brachystegia microphylla,Fabaceae,,,,
1742,Brachystegia mildbraedii,Fabaceae,,,,
1743,Brachystegia nigerica,Fabaceae,,Okwen,,
1744,Brachystegia spiciformis,Fabaceae,,Msasa,"root,bark","The root is astringent An infusion provides treatment for dysentery and diarrhoea A decoction is applied as an eyewash for conjunctivitisbr
br
The bark is used as a remedy for coughs The bark is chewed as a treatment of snake bitesbr
h3"
1745,Brachystegia tamarindoides,Fabaceae,,,,
1746,Brachystegia taxifolia,Fabaceae,,,,
1747,Brachystegia utilis,Fabaceae,,,,
1748,Brachystegia zenkeri,Fabaceae,,,,
1749,Brachystelma arnottii,Apocynaceae,,,,
1750,Brachystelma circinatum,Apocynaceae,,,,
1751,Brachystelma cupulatum,Apocynaceae,,,,
1752,Brachystelma dinteri,Apocynaceae,,,,
1753,Brachystelma gymnopodum,Apocynaceae,,,,
1754,Brachystelma lineare,Apocynaceae,,,,
1755,Brachystelma schinzii,Apocynaceae,,,,
1756,Brackenridgea zanguebarica,Ochnaceae,,,,
1757,Brahea armata,Arecaceae,,Blue Hesper Palm,,
1758,Brahea dulcis,Arecaceae,,Apak Palm,,
1759,Brahea edulis,Arecaceae,,Guadalupe Palm,,
1760,Brandzeia filicifolia,Fabaceae,,,,
1761,Brasenia schreberi,Cabombaceae,,Water Shield,"leave,seed","The leaves are astringent They are crushed and applied to abscesses and boils and are also used in the treatment of phthisis and dysenterybr
br
A decoction of the seed is antidotal It is also used in the treatment of dysentery and to relieve thirstbr
The plant is anthelmintic and vulnerary It is used in the treatment of cancerbr
h3"
1762,Brasiliocroton mamoninha,Euphorbiaceae,,,,
1763,Brassica carinata,Brassicaceae,,Abyssinian Cabbage,seed,"The seed is used in the treatment of stomach achesbr
h3"
1764,Brassica juncea,Brassicaceae,,Brown Mustard,"root,leave,seed","Although not usually used medicinally the seed is a warming stimulant herb with antibiotic effectsbr
Reported to be anodyne aperitif diuretic emetic rubefacient and stimulant Brown Mustard is a folk remedy for arthritis foot ache lumbago and rheumatismbr
br
The seed is used in the treatment of tumours in China In Korea the seeds are used in the treatment of abscesses colds lumbago rheumatism and stomach disordersbr
br
The root is used as a galactagogue in Africabr
Ingestion may impart a body odour repellent to mosquitoesbr
br
Mustard oil is used in the treatment of skin eruptions and ulcers Believed to be aperient and tonic the volatile oil is used as a counterirritant and stimulantbr
br
In Java the plant is used as an antisyphilitic emmenagoguebr
br
Leaves applied to the forehead are said to relieve headachebr
The Chinese eat the leaves in soups for bladder inflammation or haemorrhagebr
h3"
1765,Brassica juncea integrifolia crispifolia,Brassicaceae,,Curled Mustard,"root,leave,seed","The plant is reported to be anodyne aperitif diuretic emetic rubefacient and stimulant It is a folk remedy for treating arthritis foot ache lumbago and rheumatism In Java it is used as an antisyphilitic emmenagoguebr
br
The seed is used in the treatment of tumours in China In Korea the seeds are used in the treatment of abscesses colds lumbago rheumatism and stomach disordersbr
br
The root is used as a galactagogue in Africabr
br
Mustard oil obtained from the seed is used topically in the treatment of skin eruptions and ulcersbr
br
Believed to be aperient and tonic the volatile oil is used as a counterirritant and stimulantbr
br
The Chinese eat the leaves in soups as a remedy for bladder inflammation or haemorrhagebr
Leaves applied to the forehead are said to relieve headachebr
h3"
