,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
295,Pausinystalia talbotii,Rubiaceae,,,"fruit,bark","The bark has use as a febrifugebr
br
The fruit is used in the treatment of diarrhoea dysentery tumours and cancersbr
"
296,Pavetta edentula,Rubiaceae,,,,None known
297,Pavetta glaucophylla,Rubiaceae,,,,None known
298,Pavetta indica,Rubiaceae,,,"root,stem,leave,bark,wood","The naming of this species is rather controversial  see the nomenclatural notes above for more information Many of the medicinal uses listed here could be more properly referred to one or more of the species that grow in the region where the use is recorded although it is more than likely that all the species have very similar uses and properties and can be used interchangeablybr
br
A decoction of the leaves is drunk during the first days after childbirth as a protective medicine It is also taken when the birth is delayed and as a treatment for feverbr
The leaves are used for poulticing boils A cooled decoction of the leaves is applied as a wash to ulcers of the nose and topically to treat haemorrhoidal painsbr
br
The root is considered aperient diuretic purgative and tonic It is prescribed in the treatment of intestinal obstructions constipation jaundice headache urinary diseases and dropsy The crushed root bark combined with rice water and ginger is taken as a diuretic and for the treatment of dropsybr
The root root bark or stem bark can alsl be used as a treatment for intestinal obstructionsbr
The roots are used for poulticing stubborn itchbr
br
A poultice of the stem bark is applied topically for soothing haemorrhoidsbr
br
An infusion of the thinly cut wood is taken as a treatment for rheumatismbr
br
A sttudy of the methanol extract of the plant has shown antiinflammatory activity comparable to the standard nonsteroidal antiinflammatory drug indomethacin This extract has also shown antipyretic activitybr
A study of the ethanolic extract of the leaf showed significant dosedependent inhibition of pain responsebr
Flavonoids in the plant have demonstrated effective diuretic activitybr
N essential oil in the plant yielded 24 compounds  the major constituents Alphapinene 2545 Alphaeudesmol 706 and tricyclene 574br
h3"
299,Pavetta lanceolata,Rubiaceae,,,,None known
300,Pavetta owariensis,Rubiaceae,,,"stem,leave,bark","The stem bark is anthelminticbr
br
The leaves are said to contain 06 alkaloidsbr
br
Both ethanol and acetone extracts of the bark have been shown to cause a reduction in size of periovular granuloma formation in the liver when used to treat schistosoma infection This effect was most pronounced with the ethanol extracts of the plant when using either white bark or red bark varieties Proanthocyanins are the likely active compoundbr
Acetone extracts of the red bark variety containing the highest concentration of proanthocyanins caused a marked reduction in the number of eggs in the liver and intestine br
Eleven proanthocyanidins isolated from the stem bark were investigated for molluscicidal activity against Biomphalaria glabrata but at the tested concentrations 3100 ppm none of the compounds were lethal to the snailsbr
"
301,Pavetta zeyheri,Rubiaceae,,,,None known
302,Pavonia dasypetala,Malvaceae,,,,None known
303,Pavonia senegalensis,Malvaceae,,,root,"The roots can be chewed or taken in decoction to relieve stomach ailmentsbr
"
304,Pavonia urens,Malvaceae,,,,None known
305,Payena acuminata,Sapotaceae,,,,None known
306,Payena asiatica,Sapotaceae,,,,None known
307,Payena dantung,Sapotaceae,,,,None known
308,Payena dasyphylla,Sapotaceae,,Nyatoh Ekor,,None known
309,Payena ferruginea,Sapotaceae,,,,None known
310,Payena gigas,Sapotaceae,,,,None known
311,Payena leerii,Sapotaceae,,,,None known
312,Payena lucida,Sapotaceae,,,root,"A decoction of the roots is traditionally given to women after childbirthbr
"
313,Payena maingayi,Sapotaceae,,,,None known
314,Payena obscura,Sapotaceae,,,,None known
315,Pechuel-Loeschea leubnitziae,Asteraceae,,Wild Sage,,None known
316,Pedalium murex,Pedaliaceae,,,"root,leave,fruit","The plant is a popular traditional medicine in many areas where the plant grows wild There is no information on the chemical composition of the leaves but alkaloids a greenish fatty oil a little resin phenolic acids vanillin and flavones have been isolated from the fruitsbr
br
By soaking a mucilaginous mass is formed in the water which is a popular demulcent medicinebr
br
The water in which the leaves have been boiled or a decoction of the root is drunk to treat venereal diseasesbr
The leaves and roots have been used in a clinical test with patients suffering from gonorrhoea it was found to have no effectbr
br
The viscid mucilage produced by soaking the plant is used as a demulcent diuretic and tonic to treat gonorrhoea and dysuria and to dissolve urethral stonesbr
br
The plant is taken as an emmenagogue and oxytocic and the root is considered antibiliousbr
h3"
317,Pelargonium graveolens,Geraniaceae,,Rose Geranium,"leave,whole plant","An aromatic rosescented herb the whole plant has relaxant antidepressant and antiseptic effects reduces inflammation and controls bleeding All parts of the plant are astringent It is used internally in the treatment of premenstrual and menopausal problems nausea tonsillitis and poor circulation Externally it is used to treat acne haemorrhoids eczema bruises ringworm and lice The leaves can be used fresh at any time of the yearbr
br
The essential oil from the leaves is used in aromatherapy and is also applied locally to cervical cancerbr
"
318,Pelargonium odoratissimum,Geraniaceae,,Apple Geranium,whole plant,"The whole plant is an aromatic herb with astringent tonic and antiseptic effects It is used internally in the treatment of debility gastroenteritis and haemorrhage Externally it is used to treat skin complaints injuries neuralgia and throat infectionsbr
The essential oil is used in aromatherapy Its keyword is Balancing It is used in the treatment of burns sores and shinglesbr
"
319,Pellacalyx axillaris,Rhizophoraceae,,,,None known
320,Pellacalyx lobbii,Rhizophoraceae,,,,None known
321,Pellegriniodendron diphyllum,Fabaceae,,,,None known
322,Peltogyne angustiflora,Fabaceae,,,,None known
323,Peltogyne catingae,Fabaceae,,,,None known
324,Peltogyne confertiflora,Fabaceae,,,,None known
325,Peltogyne discolor,Fabaceae,,Guarabu,,None known
326,Peltogyne excelsa,Fabaceae,,,,None known
327,Peltogyne floribunda,Fabaceae,,,wood,"An aromatic resin extracted from the wood is used in medicinebr
"
328,Peltogyne gracilipes,Fabaceae,,,,None known
329,Peltogyne heterophylla,Fabaceae,,,,None known
330,Peltogyne lecointei,Fabaceae,,,,None known
331,Peltogyne maranhensis,Fabaceae,,,,None known
332,Peltogyne paniculata,Fabaceae,,Purpleheart,wood,"An aromatic resin extracted from the wood is used in medicinebr
"
333,Peltogyne paradoxa,Fabaceae,,,,None known
334,Peltogyne purpurea,Fabaceae,,,,None known
335,Peltogyne venosa,Fabaceae,,,wood,"An aromatic resin extracted from the wood is used in medicinebr
"
336,Peltophorum adnatum,Fabaceae,,,,None known
337,Peltophorum africanum,Fabaceae,,African Wattle,"root,stem,leave,bark,tuber","African wattle is commonly used in African traditional medicine especially the bark and the roots They are taken internally to treat a range of digestive disorders and as general tonics whilst externally they are used to treat wounds and sores Modern research has shown the presence of several medically active compoundsbr
The bark contains bergenin an isocoumarin This has been shown to have hepatoprotective activity antiarrhythmic effects of the coronary artery and an inhibitory effect on the growth of the bloodstream form of the parasite Trypanosoma bruceibr
Both ethanolic and aqueous extracts of the roots and bark have shown inhibition in vitro of the gramnegative bacteria Salmonella typhi Shigella sonnei Escherichia coli Campylobacter jejuni and Aeromonas hydrophila br
The ethanol extract of the bark showed strong molluscicidal activity against the snail Biomphalaria alexandrina a host of schistosomiases causing bilharzia br
An oxidized gallotannin isolated from the stem bark was shown to have strong activity against HIV1 reverse transcriptase and integrase in an enzyme cellfree systembr
br
The bark is anthelmintic emetic febrifuge stomachic tonic A decoction sometimes with the leaves is used in the treatment of a variety of stomach disorders such as diarrhoea and dysentery to get rid of intestinal parasites to treat fevers to clean the liver and to relieve pain The fresh bark is chewed to relieve colic and abdominal painbr
Steam from a hot bark decoction is applied to sore eyes and in serious cases it is dropped into the eyesbr
br
Both decoctions and infusions of the root are used in the treatment of nausea and chest pain and for purifying the blood An infusion is seen as an effective remedy for heavy painful kicking of the foetus in pregnant women but it is only applied if the problem lasts for at least 2  3 days The infusion furthermore stops heavy bleeding on giving birth and is used for treating cough with blood and tuberculosis A decoction of the root is taken by mouth or gargled to treat sores in the throat Combined with the roots of Bridelia cathartica and Ochna sp it is used as a treatment for infertilitybr
The boiled roots are used as an enema to treat backachebr
The powdered decorticated root is applied to wounds to hasten healingbr
br
The leaves are boiled and the steam directed into the mouth to relieve toothachebr
h3"
338,Peltophorum dasyrhachis,Fabaceae,,,bark,"The bark is used in an infusion to treat coughsbr
h3"
339,Peltophorum dubium,Fabaceae,,Copperpod,,None knownh3
340,Peltophorum pterocarpum,Fabaceae,,Copperpod,"bark,flower","The bark contains tannins In traditional medicine it is used as an astringent to cure or relieve intestinal disorders after pain at childbirth sprains bruises and swelling or as a lotion for eye troubles muscular pains and sores It is also used for gargles and tooth powdersbr
br
br
An antifungal principle is present in the leaflets and budsbr
The flowers contain a flavanone glycoside pigment naringenin 7glucoside An alcoholic extract from the flowers has an antiinflammatory effect and an antibacterial activitybr
h3"
341,Pemphis acidula,Lythraceae,,,"bark,sap","An infusion of the sap plus a handful of bark has been drunk as an abortifacientbr
br
A filtered infusion of the bark is used as an abortifacient The bark is used to treat stomatitisbr
br
The bark contains 19  43 tanninbr
Invitro tests of the bark showed an increased activity on the amplitude and frequency of uterine contractions which confirms the traditional use in Vanuata as an abortifacientbr
Bark extracts were found to have antibacterial antioxidant and topoisomerase I inhibitor activitiesbr
Four galloyl flavonol glycosides with antioxidant activity have been isolated from leaf extractsbr
"
342,Penianthus longifolius,Menispermaceae,,,"root,stem,leave,bark,pulp,sap","The plant is a popular traditional medicine used especially as an aphrodisiac with the root and root bark being considered especially powerful Although the plant has many medicinal uses its chemical and pharmaceutical properties have hardly been investigatedbr
The aqueous leaf extract contains carbohydrates proteins tannins saponins alkaloids steroidal aglycones and glycosidesbr
The root and stem contain up to 1 alkaloids the leaves only tracesbr
br
The pulverized root combined with Aframomum melegueta and a ripe banana either in palm oil or pineapple wine according to taste is taken to cure sexual weakness  A piece of fresh root may be chewed for the same purposebr
The pulverized and macerated root either alone or combined with sugarcane juice is taken as an anthelmintic and emetic and is also used as a treatment for colic The root sap is also taken to treat coughs br
The grated roots or the powdered bark mixed with water is applied as a dressing to mature abscesses The moistened root is applied to infected wounds and nails affectedby whitlow The sap of either the roots or the bark is used as eardrops to cure purulent ear troubles and deafnessbr
The root bark ground with palm oil is applied to the feet as a dressing to fight sand fleasbr
br
The leaves are eaten to treat herniabr
The leaf pulp is applied as a dressing to mature abscesses The pounded leaves are inserted into the ears to cure otitisbr
"
343,Penianthus patulinervis,Menispermaceae,,,"root,stem,bark,pulp,twig","The root bark and twigs are used to prepare aphrodisiac potions  the roots and twigs are also chewed or sucked for this purposebr
The root bark applied as an enema is also used as a sexual stimulantbr
A decoction of the roots and twigs is used to treat infections and venereal diseasesbr
The twigs are chewed to treat coughbr
A dressing prepared from the bark or root shavings is applied to heal wounds abscesses and boilsbr
br
The leaf pulp is applied to the nails to treat whitlowbr
br
The stems and roots contain several alkaloids including berberine dehydrodiscretine jatrorrhizine palmatine pseudopalmatine and magnoflorine  several of these have shown pharmacological properties Other alkaloids identified include menispermine and feruloyltyramine br
Jatrorrhizine has antiplasmodial activitybr
The plant is also rich in terpenoidsbr
"
344,Penianthus zenkeri,Menispermaceae,,,"root,leave,twig","The roots are used to treat male sexual impotence coughs and wounds A bitter root decoction is employed as a vermifugebr
br
The roots and twigs are used as an aphrodisiac and in the treatment of local infections and venereal diseasesbr
br
A dressing made from the leaves is applied to the nails to treat whitlowbr
br
Several pharmacologically active terpenoids protoberberine alkaloids and aporphine alkaloids have been isolated from Penianthus spp but no chemical analyses have been done on Penianthus zenkeri the analyses effected so far relate to the West African species Penianthus patulinervisbr
"
345,Pentace burmanica,Malvaceae,,,,None known
346,Pentace erectinervia,Malvaceae,,,,None known
347,Pentace excelsa,Malvaceae,,,,None known
348,Pentace floribunda,Malvaceae,,,,None known
349,Pentace griffithii,Malvaceae,,,,None known
350,Pentace laxiflora,Malvaceae,,,,None known
351,Pentace microlepidota,Malvaceae,,,,None known
352,Pentace triptera,Malvaceae,,,,None known
353,Pentaclethra eetveldeana,Fabaceae,,,"root,bark,sap,tuber","A leaf decoction is taken to treat stomachache and coldsbr
br
The root bark is used to treat malaria epilepsy and haemorrhoidsbr
A bark decoction is administered to treat respiratory troubles tuberculosis genitourinary complaints and as an anthelmintic It is applied externally against rheumatism and as an anodynebr
Bark extracts have shown antifungal activity Some monoglycerides and fatty acid conjugates of triterpenes were isolated from the root barkbr
br
Bark sap is administered as eye drops to treat filariasisbr
h3"
354,Pentaclethra macroloba,Fabaceae,,Pracaxi,"leave,bark,seed,sap","The sap is used to cleanse soresbr
br
The bark is antiseptic emetic and styptic A decoction is used to promote vomiting and to remedy diarrhoea stomach ulcers stomach aches and biliousnessbr
Applied externally the bark is used as a wash on snakebites sores sprains ulcers cuts bruises etc in order to cleanse the area and stop bleeding It is given to babies as a treatment for thrushbr
A decoction of the inner bark is used as a treatment for jaundice br
br
The leaves are used to treat chickenpox and measlesbr
br
The seed is used to make plasters for treating itchesbr
br
Extracts of the plant contain alkaloids such as caffeoylputrescinebr
h3"
355,Pentaclethra macrophylla,Fabaceae,,African Oil Bean,"root,stem,fruit,bark,pulp,seed","Extracts of the leaf stembark seed and fruit pulp have antiinflammatory and anthelmintic activity and are used to treat gonorrhoea and convulsions and also used as analgesicbr
br
The crushed seeds are taken to acquire an abortionbr
br
Leaf and stem decoctions are taken against diarrhoeabr
br
A lotion made from the bark is used as a wash on soresbr
br
The ripe fruits are applied externally to heal wounds br
br
The root bark is used as a laxative as an enema against dysentery and as a liniment against itch An infusion of the bark is used as an abortifacientbr
h3"
356,Pentadesma butyracea,Clusiaceae,,Buttertree,"root,leave,latex,bark,seed,sap","The bark is said to be aphrodisiac purgative and vermifuge A decoction is used for this purgative effect The bark is used to treat diarrhoea and dysenterybr
An infusion of the bark is used as a wash to treat feversbr
A macerate of the bark is used as a treatment against cutaneous parasitesbr
The latex from the bark is applied to the skin as a treatment against skin parasitesbr
Traces of flavonins saponins tannins steroids and terpenes have been reported in the bark and roots of Congo materialbr
br
A rootdecoction is used as a vermifugebr
An infusion of the powdered roots is used to wash children during weaningbr
br
The fat obtained from the seeds is a suitable base for topical medicines Its application relieves chestpain cough in children strain and abscessesbr
br
The leaves are eaten by nursing mothers as a vegetable that is said to increase milk flow make the milk more easily digestible and also help in teethingThe leaves after roasting and crushing are given to children to relieve constipationbr
h3"
357,Pentadiplandra brazzeana,Pentadiplandraceae,,,"root,stem,leave,bark,pulp,tuber","The roots which taste like horseradish are used throughout central Africa to treat a wide range of conditions but particularly to remedy several problems related to giving birth and also to deal with a range of skin problemsbr
Phytochemical analyses of the root have led to the isolation of urea derivatives including sulphurcontaining compoundsbr
Carbamates obtained from the roots have shown antibacterial properties in vitro against Staphylococcus aureus Escherichia coli Klebsiella pneumoniae and Pseudomonas aeruginosa and against the yeast Candida albicansbr
The root is also rich in glucosinolates and is believed to contribute to the revitalizing of collagen and to restore skin tonicity br
Crude extracts of tubers have revealed moderately strong antiplasmodial activity in vitro but were not as effective as chloroquinebr
An aqueous extract of the root given to rats increased the weight of their testes and prostate as well as their testosterone levelsbr
br
The roots are antibacterial aphrodisiac cathartic emmenagogue laxative purgative They are widely used by women to assist in the birth process and also to deal with problems related to the urogenital system A root decoction can stimulate uterine contractions and has been used to induce abortion  it should generally be avoided by pregnant women until the later stages of the pregnancy A root decoction is given orally or applied as an enema to facilitate the expulsion of the placenta and is also said to prevent haemorrhages after parturitionbr
The root bark is one of more than 20 constituents of the yellow slimy nkui sauce made by the Bamileke people of Cameroon this sauce is given to mothers who have just given birth in order to stimulate milk productionbr
A root decoction is given orally or applied as an enema to help in reducing pain caused by hernia The crushed root or root bark is applied or an infusion drunk to soothe chest pain toothache lumbago rheumatism and haemorrhoids The macerated roots either alone or mixed with other ingredients are taken orally or applied as an enema against malaria Capsicum pepper is added to macerated roots to prepare a drink that soothes cough A decoction of the bark combined with the bark and roots of other plants is taken as a treatment against stiffness or weakness of the limbs and back The roots and tubers are also commonly used in the treatment of intestinal problems such as dysentery colic urethritis gonorrhoea and other urogenital infections A decoction of the tuber as well as the juice from macerated roots is combined with pounded leaves and drunk as an anthelmintic A root decoction is taken to treat pneumonia and serious bronchitisbr
The fresh root is pulped or the dry root pounded and mixed with palm oil to make an ointment for topical application to prevent infections of the navel in newborn babies Because the plant is vesicant the duration of this treatment must be limited to avoid blistering A powder of dried root bark is applied to scarifications to treat intercostal and abdominal pains The crushed root is used to treat several skin infections The pulped roots are applied externally against itch and as an antiseptic and to treat wounds sores ulcers and furuncles The roots are applied to the abdomen to treat oedemabr
A root preparation combined with the leaves of Kalanchoe crenata is used as nose drops to stop epileptic crisesbr
br
A leaf decoction is used to wash the skin against scabiesbr
"
358,Pentagonia macrophylla,Rubiaceae,,,,None known
359,Pentagonia parvifolia,Rubiaceae,,,,None known
360,Pentagonia pinnatifida,Rubiaceae,,,"leave,fruit","The leaves and the fruits are taken in a tea as a blood purifierbr
"
361,Pentagonia williamsii,Rubiaceae,,,,None known
362,Pentalinon luteum,Apocynaceae,,,,"The plant is used in the treatment of colic gonorrhoea psoriasis warts and snake bitesbr
"
363,Pentanisia schweinfurthii,Rubiaceae,,,"root,leave","A decoction of leaves and roots is taken to stop diarrhoeabr
"
364,Pentarrhinum abyssinicum,Apocynaceae,,,root,"The roots are chewed and the juice swallowed to treat stomachache The roots can also be boiled and the decoction drunk for this purposebr
"
365,Pentarrhinum insipidum,Apocynaceae,,,"root,leave","Water in which the leaves have been heated is used as a wash on boils which are then covered with the hot leavesbr
br
The water in which the roots have been soaked is used to wash sores which are then covered by leaves heated on a firebr
"
366,Pentarrhinum somaliense,Apocynaceae,,,,"The plant part not specified is used by women as an aid to ease childbirth It is also used to treat abdominal painsbr
"
367,Pentaspadon motleyi,Anacardiaceae,,,stem,"The resin obtained from the stems is a counterirritant used to calm itchiness of the skinbr
An oil obtained from the plant is used for curing certain skin diseasesbr
"
368,Pentaspadon velutinus,Anacardiaceae,,,"latex,bark","The latex obtained from the bark is used in the treatment of ringwormbr
"
369,Pentodon pentandrus,Rubiaceae,,,"root,leave,sap","A decoction of the plant is used internally and externally to promote lactation in nursing mothersbr
br
The groundup leaves mixed with oil are rubbed onto the body as a treatment against fever rheumatism and headache The leaf sap is instilled in the eyes to cure conjunctivitisbr
br
An infusion of the roots is drunk to alleviate the pain of a swollen spleenbr
"
370,Pentopetia grevei,Apocynaceae,,,,None known
371,Peperomia abyssinica,Piperaceae,,,root,"The liquid from the soaked root is given to pregnant women to treat malariabr
"
372,Peperomia angustata,Piperaceae,,,,None known
373,Peperomia blanda,Piperaceae,,,leave,"The juice of the leaves is used to treat skin diseases burns and eye infectionsbr
"
374,Peperomia maculosa,Piperaceae,,Cilantro Peperomia,leave,"The very thick leaves are bound on the head to relieve headachebr
br
The plant is one of the most celebrated medicinal plants of the Coban region and is used in treating a variety of other ailments besides headachebr
h3"
375,Peperomia molleri,Piperaceae,,,,"A leaf infusion is drunk and a leaf maceration is applied to the head to treat mental illnessbr
"
376,Peperomia pellucida,Piperaceae,,,"stem,leave,whole plant,sap","Peperomia pellucida has a long history of medicinal use in S America and this use has spread with the plant to other countries in the tropics In the Philippines for example it belongs to the preferred list of medicinal plants being studied for its use in the treatment of arthritis and goutbr
Research has shown the presence of a number of medically active compounds These include an essential oil with apiole as the main ingredient several flavonoids and five new bioactive compounds two secolignans two tetrahydrofuran lignans and one highly methoxylated dihydronaphthalenonebr
The essential oil from the whole plant showed fungicidal activity at a minimum inhibitory concentration of 2000 ppm with a wide range of toxicity and quick killing activity It was thermostable remained toxic for at least 150 days was nonphytotoxic and nonsystemic The oil is antagonistic to the growth of Helminthosporium oryzae brown spot in ricebr
An extract of the aerial parts of the plant has shown antiinflammatory and analgesic activitiesbr
A study of the leaf extract has shown dosedependent depressant effects probably due to psychoactive substances that are CNS depressant Another study on the leaf extract has shown antipyretic effects comparable to a standard aspirinbr
An ethyl acetate extract of the airdried plants showed antibacterial activity against Bacillus subtilis Pseudomonas aeruginosa and Staphylococcus aureus The antibacterial activity was more potent than the penicillin standard usedbr
The water extract of leaves showed antimutagenic activitybr
br
The leaves and stems are analgesic anticancer antifungal antiinflammatory cholagogue diuretic and refrigerant They are used in the treatment of bronchitis and asthma gout and arthritis headache rheumatic pain impotence abdominal pain kidney problems etc They are used in Brazil to lower cholesterol levels For treating arthritis the leaves and stems of the fresh plant may be eaten as a salad or made into an infusion For the infusion put a 20cm plant in 2 glasses of boiling water and 12 cup of this infusion is taken morning and eveningbr
Externally the leaves and stems are used as a facial rinse for treating complexion problems The pounded whole plant is used as warm poultice for treating ulcers boils pustules pimples and wounds The sap is used as eye drops to treat cataracts infections etcbr
"
377,Peperomia tetraphylla,Piperaceae,,,leave,"Used medicinally in Asia as a tonic and to treat kidney disordersbr
br
The crushed leaves are applied as poultices to relieve the skin irritation produced by the plant Rhus striatabr
h3"
378,Peponium vogelii,Cucurbitaceae,,,"leave,fruit,pulp","The leaves are used as a treatment for menstrual problemsbr
The pulpedup leaves are used as a poultice to maturate abscesses and furuncles The dried powdered leaves are rubbed into scarifications when treating leprosybr
br
The fruits are eaten as a treatment for stomachachebr
"
379,Pera arborea,Peraceae,,,,None known
380,Pera glabrata,Peraceae,,,,None knownh3
381,Pera heteranthera,Peraceae,,,,None knownh3
382,Pereskia aculeata,Cactaceae,,Barbados Gooseberry,leave,"The leaves are valued for their emollient nature and are applied on inflammations and tumoursbr
"
383,Pereskia bleo,Cactaceae,,Wax Rose,,None knownh3
384,Pereskia grandifolia,Cactaceae,,Rose Cactus,,None knownh3
385,Perezia multiflora,Asteraceae,,,leave,"An infusion of the leaves is used as a diaphoreticbr
"
386,Pergularia daemia,Apocynaceae,,,"root,stem,leave,fruit,latex","Pergularia daemia is a popular traditional medicine in Africa where numerous uses have been reported for all parts of the plant throughout its distribution area In India it is extensively employed in treating the diseases of children Modern research has shown the presence of a wide range of medically active compounds especially glycosides The plant is also toxic causing an immediate and sustained rise of carotid blood pressure when taken in excess Complex effects on the respiratory system and intestinal movements are also present combined with a generally cardiotoxic effect upon the heart with marked depression of both auricles and ventricles resulting in ventricular fibrillation and ultimate stoppage of the heart in diastole Therefore any use of the plant should only be carried out under the guidance of a skilled practitionerbr
The glycosides have been shown to have a strong action on uterus contractionbr
A methanolic extract of the aerial parts has shown significant activity against Herpes simplex virus influenza virus rhinovirus poliovirus and several other virusesbr
A leaf extract showed moderate antioxidant activity in vitrobr
An ethanolic extract of the aerial parts of the plant at an oral dose of 200 mgkg exhibited a significant protective effect on the liver by lowering different blood serum levels The extracts showed no signs of toxicity up to a dose level of 2000 mgkgbr
An extract of aerial parts demonstrated significant antiinflammatory antipyretic and analgesic activitiesbr
br
The leaves and young stems are considered aperitive anthelmintic expectorant emetic and emmenagogue Taken as infusions or decoctions they are used to treat liver problems fainting diarrhoea dysentery colic rheumatism painful joints and limbs cramps in the legs malaria appendicitis amenorrhoea venereal diseases and tachycardia arising from overexertion or frightbr
An enema of a leaf infusion is given to facilitate childbirth as it stimulates muscle contraction and also arterial blood pressure The crushed leaves combined with Capsicum peppers are given as an enema to treat tetanus br
The crushed leaves or sometimes the crushed young fruits are applied externally to boils abscesses subcutaneous worm infections and eczemabr
br
The latex is applied to sore eyes and aching teeth is used as a liniment to treat rheumatism asthma and oedema and to combat abscesses and snakebites and remove thorns from the skinbr
br
An infusion of the roots is taken against stomachache colic and cough and as an abortifacient The roots may also simply be chewed to treat cough A root decoction is taken to treat venereal diseases arthritis muscular pain asthma and rheumatism br
Powder from roasted roots or leaves is applied to woundsbr
h3"
387,Pergularia roylei,Apocynaceae,,,"stem,fruit","The juice of the stem is used in the treatment of gastric troubles and peptic ulcersbr
br
The unripe fruit is alterative and cooling A decoction is used in the treatment of gonorrhoeabr
"
388,Periandra mediterranea,Fabaceae,,Brazilian Liquorice,"root,stem,sap","The root is considered in Brazil to be an excellent alternative to the true liquorice Glycyrrhiza spp It is considered to be antiinflammatory expectorant resolvent It is used in the treatment of pulmonary complaints diseases of the urinary system inflammations of the wombbr
Research has shown that the plant is a potent antiinflammatory with little adverse effect compared to true liquorice Glycyrrhiza spp It is expected to be an effective remedy for inflammatory diseases including multiple sclerosis The active ingredients responsible for this activity have not been demonstrated yet but are likely to include saponins such as periandrdulcin A B and C plus periandrinsbr
"
389,Pericampylus glaucus,Menispermaceae,,,"root,stem,leave","The mucilage resulting from soaking the pounded leaves overnight is taken orally to cure a swollen spleen and accompanying fever The leaves are one of the ingredients of an infusion to cure high fever and in combination with other plants they are made into an infusion used for treating coughs and asthmabr
The pounded leaves are applied topically to soothe headache The mucilage from soaking the pounded leaves is applied on the scalp as a remedy for hair lossbr
br
The stem juice is used as eyedrops for treating conjunctivitisbr
br
The roots are credited with narcotic properties and are also used as an antidote for snakebites The fluid extract of the roots is injected at the location of a snakebite neutralizing the poison by precipitating and changing it into an inert substancebr
br
Experiments with ground plant material yielded only very low levels of alkaloids 001 g100 gbr
Six crystalline substances were isolated from the roots and identified as sterols triterpenes and the fatty acids epifriedelinol melissic acid palmitic acid stearic acid butyric acid and daucosterolbr
"
390,Perichasma laetificata,Menispermaceae,,,"leave,sap","A maceration of the leaves is drunk to treat snakebites Water with local salt in which the leaves have been crushed is given to babies as a remedy for constipationbr
The leaf sap is applied to scarifications made in the forehead to cure very severe migrainebr
"
391,Pericopsis angolensis,Fabaceae,,,"root,leave,bark,sap","The roots bark and leaves are commonly used in traditional medicine in Africa br
br
The roots are abortifacient aphrodisiac and tonic A decoctions is used to stimulate the blood circulation and to treat conditions such as diarrhoea bronchial and chest complaints nausea and eye problems br
The dried and powdered root is applied externally to relieve pain and to treat oedema and tumours br
br
A decoction or maceration of the bark is taken to treat diarrhoea sore throat and toothache and as an eye bath br
br
The leaf sap is drunk as an anthelmintic A lef decoction is inhaled as a vapour bath as a treatment for headachesbr
The dried and powdered leaves are applied externally as a treatment for headachesbr
h3"
392,Pericopsis elata,Fabaceae,,,"leave,bark,pulp,wood","The pulped bark is rubbed into scarifications as an anodynebr
br
Methanol extracts of the leaves showed moderate invitro antiplasmodial activity against multiresistant strains of Plasmodium falciparumbr
The wood contains stilbene derivatives with antibiotic antimalarial and bloodsugar reducing propertiesbr
"
393,Pericopsis laxiflora,Fabaceae,,,"root,leave,bark","The plant is used medicinallybr
br
The bark is used in the treatment of dropsy swellings oedema gout insanity paralysis epilepsy convulsions spasm stomach troublesbr
br
The root is ebrifuge and laxative and is also used in the treatment of diarrhoea dysenterybr
br
The leaves are used in the treatment of eye complaints and oral problemsbr
"
394,Pericopsis mooniana,Fabaceae,,Nandu Wood,,None known
395,Perilla frutescens,Lamiaceae,,Shiso,"stem,leave,seed","The leaves stems and seeds of shiso are often used in Oriental medicine It is a pungent aromatic warming herb that is antibacterial antidote antipyretic antiseptic antispasmodic antitussive aromatic carminative diaphoretic emollient expectorant pectoral stomachic and tonicbr
br
The leaves are used in the treatment of colds chest stuffiness vomiting abdominal pain etcbr
The juice of the leaves is applied to cuts and woundsbr
br
The seed is antiasthmatic antitussive emollient and expectorant It is used internally in the treatment of asthma colds and chills nausea abdominal pain food poisoning  and allergic reactions especially from seafood bronchitis and constipationbr
br
The stems are a traditional Chinese remedy for morning sicknessbr
br
This herb should be avoided by pregnant womenbr
h3"
396,Perilla frutescens crispa,Lamiaceae,,Purple Shiso,"stem,leave,seed","The leaves stems and seeds of shiso are often used in Oriental medicine It is a pungent aromatic warming herb that is antibacterial antidote antipyretic antiseptic antispasmodic antitussive aromatic carminative diaphoretic emollient expectorant pectoral stomachic and tonicbr
br
The leaves are used in the treatment of colds chest stuffiness vomiting abdominal pain etcbr
br
The seed is antiasthmatic antitussive emollient and expectorant It is used internally in the treatment of asthma colds and chills nausea abdominal pain food poisoning  and allergic reactions especially from seafood bronchitis and constipationbr
br
The stems are a traditional Chinese remedy for morning sicknessbr
br
This herb should be avoided by pregnant womenbr
h3"
397,Peristrophe paniculata,Acanthaceae,,,tuber,"An essential oil obtained from the plant shows tuberculostatic activity in vitrobr
h3"
398,Peristrophe roxburghiana,Acanthaceae,,,leave,"In traditional medicine a poultice made from the pounded leaves is reported to relieve skin complaintsbr
"
399,Peristrophe speciosa,Acanthaceae,,,,None known
400,Peritassa campestris,Celastraceae,,Bacupari,,None known
401,Peritassa dulcis,Celastraceae,,,,None known
402,Peritassa laevigata,Celastraceae,,,,None known
