,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
430,Caralluma edulis,Apocynaceae,,,,None known
431,Carapa guianensis,Meliaceae,,Andiroba,"stem,leave,fruit,bark,seed","The bark contains tannins and a bittertasting alkaloid carapine It is astringent bitter and febrifuge It is used internally in the treatment of malaria stomach aches diarrhoea dysentery and rheumatismbr
The stem bark is used externally as a wash for treating a wide range of skin complaints including the spots of chicken pox and measles eczema ulcers burns wounds and soresbr
br
The leaves are boiled in water and used as a wash on itchy skin wounds and persistent ulcersbr
br
A fruit rind decoction is taken orally for the treatment of fevers and intestinal wormsbr
br
A creamcoloured intensely bitter oil of high acidity and very unpleasant smell called carapa oil is obtained from the seeds The oil is antiinflammatory demulcent and soothing A decoction is taken orally in the treatment of hepatitis and tetanus It is used to treat a range of pulmonary conditions including a hacking cough bronchial tract discomforts and lung problemsbr
Applied externally it is used as a skin lotion and softener especially for children with thrush and dried cracked skin and to treat a range of skin conditions including eczema ringworm running sores pain swelling and itching It is applied three times daily to treat painful piles It is rubbed on to a painful stomach and used to reduce pusfilled abscesses It is mixed with anatta paste Bixa orellana and applied it to the hair and skin in order to repel mosquitoes sand fleas ticks lice and other biting insects A drop of the oil combined with a drop of red lavender is used to treat thrush in childrenbr
br
The grated nut is mixed with hot water and drunk as a treatment for malaria diarrhoea and dysentery and to reduce excessive menstrual flowbr
Applied externally the grated nut is mixed with palm oil and used as an analgesic for muscular aches and pains as an antifungal as a treatment for dry skin sores and eczema for relieving itches caused by measles and chicken poxbr
h3"
432,Carapa procera,Meliaceae,,Carapa,"bark,seed,wood","The bark is tonic and febrifugebr
br
A bitter oil is obtained from the seed It is used for treating a range of skin conditions including scabies yaws burns and mosquito bitesbr
br
An infusion of the wood is used to relieve diarrhoeabr
"
433,Carapichea ipecacuanha,Rubiaceae,,Ipecac,"root,stem,flower","The roots of ipecac contain a number of medically active constituents including isoquinoline alkaloids tannins and glycosides They have a violently irritant action stimulating the gastric and bronchial systems lowering fevers and preventing cyst formation in amoebic dysenterybr
The roots are used internally in the treatment of coughs bronchitis whooping cough and amoebic dysentery One of the surest of emetics even moderate doses will induce vomiting until the contents of the stomach have been voided making it especially useful in the treatment of drug overdoses It is used in a syrup to induce vomiting in children who have ingested toxins Smaller doses are strongly expectorant and it is a common ingredient in patent cough medicinesbr
The plant needs to be used with caution since excess causes severe vomiting and diarrhoeabr
The roots are harvested usually when about 3 years old and the plants are in flower and are dried for later use The plants are replanted after partial removal of the rootsbr
br
The plant is used in homeopathy in the treatment of nauseabr
"
434,Cardamine trichocarpa,Brassicaceae,,,leave,"The vegetable is considered useful in the treatment of kwashiorkorbr
br
The crushed leaves are used as a dressing on wounds for 2  3 days to improve healing They also make a good herbal bath for babiesbr
"
435,Cardiopetalum calophyllum,Annonaceae,,,,None knownh3
436,Cardiospermum halicacabum,Sapindaceae,,Heart Seed,"root,leave,whole plant","The whole plant is diaphoretic diuretic emetic emmenagogue laxative refrigerant rubefacient stomachic and sudorific It is used in the treatment of rheumatism nervous diseases stiffness of the limbs and snakebitebr
br
The leaves are rubefacient they are applied as a poultice in the treatment of rheumatism A tea made from them is used in the treatment of itchy skin Salted leaves are used as a poultice on swellingsThe leaf juice has been used as a treatment for earachebr
br
The root is diaphoretic diuretic emetic emmenagogue laxative and rubefacient It is occasionally used in the treatment of rheumatism lumbago and nervous diseases The roots are reported to be used in the treatment of catarrh of the bladder and urinary tractbr
"
437,Careya arborea,Lecythidaceae,,,"stem,leave,fruit,bark,pulp,flower","The fibrous bark has been applied medicinally for relieving body swellingsbr
br
The juice of the bark and the calices of the flowers are astringent and mucilaginous They are often used internally in India for treating coughs and colds and are applied externally as an embrocationbr
br
An astringent gum exudes from the fruit and stembr
br
The pulped leaves are used as a poulticebr
br
The bark of the tree and the sepals of the flowers are wellknown Indian remedies and are valued on account of their astringent and mucilaginous properties being administered internally in coughs and colds and applied externally as an embrocationbr
"
438,Carica papaya,Caricaceae,,Papaya,"root,leave,fruit,latex,bark,pulp,flower,seed,sap","The skin of the unripe fruit the leaves sap and seeds of the papaya are all a source of the enzyme papain a digestive stimulant that facilitates the digestion of protein The unripe fruit is an especially good source Papain can be used internally especially in the form of the extracted enzyme to treat digestive disorders It is also applied externally to aid the healing of deep or slowhealing woundsbr
br
An infusion of the young latexfilled green fruit is used as a childrens vermifuge The juice of the fruit is used to treat diabetes and hypertension The immature fruit sometimes combined with aspirin is used as an abortifacientbr
The fruit pulp is mixed with fat in a pomade to remedy abscesses The juice of the fruit is used to dissolve wartsbr
br
The leaves and the fruit especially the unripe fruit are taken internally in the treatment of a range of digestive disorders diarrhoea high blood pressure and painful womb The green leaves are cooked as a treatment for tertiary malaria and for irregular bowel movement in childrenbr
Externally the leaves are applied to wounds as a dressing that helps to speed the healing processbr
br
The leaves and seeds are used locally to rid the body of threadworms and roundworms The seeds are used as a gentle purgative to rid the body of worms Immature seeds are swallowed to treat diarrhoeabr
br
The seed is eaten as a childrens vermifuge and also to increase visual acuitybr
br
The latex from the trunk of the tree has a strong purgative action when taken internally and is sometimes used to rid the body of wormsbr
The latex is applied externally to wounds boils ulcers warts and cancerous tumours in order to speed their healing It is also applied to the gums to treat toothachebr
br
The ripe fruit is a mild laxative A decoction of the ripe fruit is used to treat persistent diarrhoea and dysentery in childrenbr
br
An infusion of the flowers is drunk in order to induce menstruation and also to treat laryngitis bronchitis and venereal diseases The flowers are used in combination with milk and butter as an appetite stimulantbr
br
The bark is used to treat diarrhoeabr
The inner bark is used to treat toothachebr
br
The root is aphrodisiac astringent and vermifuge The macerated root is used in the treatment of gonorrhoea An infusion of the root in alcohol is used to treat bladder and kidney problems A decoction is drunk to treat abdominal stricture diarrhoea malaria and intestinal wormsbr
Applied externally an infusion of the root in alcohol is rubbed on the limbs to treat rickets A decoction of the root is used externally to treat abdominal stricturebr
br
The latex contains the proteindegrading proteolytic and mucolytic enzymes papain and chymopapainbr
The plant contains hydrocyanic acid carpaine terpene hydrocarbons terpene alcohols cyanogenic glycosidesbr
h3"
439,Cariniana domestica,Lecythidaceae,,,bark,"The bark is traditionally used as an antiinflammatory antimicrobial and antioxidant Research has supported these traditional uses showing that the bark is rich in phenolic compoundsbr
"
440,Cariniana estrellensis,Lecythidaceae,,,,None known
441,Cariniana ianeirensis,Lecythidaceae,,,,None known
442,Cariniana legalis,Lecythidaceae,,,bark,"The bark is astringent A decoction is taken internally in the treatment of diarrhoea and as a gargle to treat sore throatsbr
"
443,Cariniana pyriformis,Lecythidaceae,,Albarco,,None known
444,Cariniana rubra,Lecythidaceae,,,,None known
445,Carissa bispinosa,Apocynaceae,,Hedge Thorn,,None knownh3
446,Carissa carandas,Apocynaceae,,Karanda,"root,fruit","The fruits are astringent antiscorbutic and also used as a remedy for biliousnessbr
br
A leaf decoction is used against fever diarrhoea and earachebr
br
The roots serve as a stomachic vermifuge and remedy for itchesbr
h3"
447,Carissa macrocarpa,Apocynaceae,,Natal Plum,,None knownh3
448,Carissa spinarum,Apocynaceae,,Carrisse,"root,leave,fruit,bark,sap","The plant is well known in Africa for its anthelmintic action in both people and animals and the groundup root as a remedy for venereal disease The root is chewed and the saliva swallowed the rootsap being considered tonic and restorative of virility The plants are also used as ‘bitters’ macerated in rum gin etc and as an expectorantbr
The root if crushed emits a strong smell of methyl salicylate and if rubbed onto the fingers produces a prickly sensationbr
br
Rootscrapings are used in the treatment of glandular inflammation adenites A rootdecoction combined with pimento is used as an anthelmintic especially against Taenia The root is also used for treating chestcomplaints as a cough remedy tonic and abortifacientbr
The rootbark is mixed with spices and used as an enema for lumbago and other painsbr
br
The leaf decoction is valued in the treatment of intermittent fever diarrhoea oral inflammation and earachebr
The boiled leaves are applied as a poultice to relieve toothachebr
br
The unripe fruit is rich in tannins and is used medicinally as an astringentbr
The ripe fruit is taken as an antiscorbutic and remedy for biliousnessbr
br
The roots contain an active ingredient carissin that may prove useful in the treatment of cancerbr
h3"
449,Carissa tetramera,Apocynaceae,,,,None known
450,Carludovica palmata,Cyclanthaceae,,Panama Hat Plant,,None known
451,Carmona retusa,Boraginaceae,,Fukien Tea,"root,leave,bark","The leaves are antidiarrhoeal febrifuge and stomachic An infusion is used as a remedy for stomach problems dysentery and coughsbr
br
The root is considered an antidote against plantbased poisoning and an alterative in cachexia and syphilis Furthermore it is traditionally used to stop the haemorrhaging resulting from the bite of the viper Echis carinatusbr
br
The roots are reported to be ingested to clean the body after childbirthbr
br
The plant has been shown to contain a range of medically active constituentsbr
The leaves contain rosmarinic acid flavonoid glycosides and triterpenoids Rosmarinic acid a phenylacrylic acid derivative is a known inhibitor of histamine release and a methanol extract of the leaves has shown strong antihistamine release propertiesbr
In an experiment in the Philippines tablets from the dried leaves reduced the formation of micronucleated polychromatic erythrocytes induced by mitomycin C tetracycline and dimethylnitrosamine This suggests that these tablets possess antimutagenic activitybr
The root bark contains ehretianone microphyllone and ehretianone Ehretianone a quinonoid xanthene has been shown to give protection against the action of snake venom Microphyllone and ehretianone have shown antibacterial activity against a panel of bacteriabr
Many membes of this genus contain pyrrolizidine alkaloids and quinoid or phenolic compoundsbr
h3"
452,Carpobrotus acinaciformis,Aizoaceae,,Hottentot Fig,"leave,pulp,tuber","The leaves are highly astringent mildly antiseptic diuretic styptic Tannins are probably responsible for many of the beneficial propertiesbr
The leaf juice is taken orally to treat dysentery diarrhoea and other digestive problems tuberculosisbr
The leaf juice is gargled to treat infections of the mouth and throat and is applied topically to treat wounds burns eczema toothache earache oral and vaginal thrushbr
The leaf pulp is applied as a poultice on wounds and infectionsbr
h3"
453,Carpobrotus chilensis,Aizoaceae,,,fruit,"The following reports are for the related C Edulis They are almost certainly also applicable to this speciesbr
br
The leaf juice is astringent and mildly antiseptic It is mixed with water and swallowed to treat diarrhoea dysentery and stomach cramps and is used as a gargle to relieve laryngitis sore throat and mouth infections Chewing a leaf tip and swallowing the juice is enough to ease a sore throat A mixture of leaf juice honey and olive oil in water is an old remedy for TBbr
The leaf juice is used externally as a soothing lotion for burns bruises scrapes cuts grazes and sunburn ringworm eczema dermatitis sunburn herpes nappy rash thrush cold sores cracked lips chafing skin conditions and allergies Leaf juice or a crushed leaf is a famous soothing cure for insect stingsbr
br
A syrup made from the fruit is said to have laxative properties An old and apparently very powerful remedy for constipation is to eat fruits and then drink brackish waterbr
h3"
454,Carpobrotus deliciosus,Aizoaceae,,Sweet Hottentot Fig,,None knownh3
455,Carpobrotus dimidiatus,Aizoaceae,,,fruit,"The strained juice of the pounded leaf is used as a gargle for a sore throat and for treating thrush digestive troubles diarrhoea and dysenterybr
Cloths soaked in the leaf juice are used for dressing burns and sometimes an ointment is made by melting the juice The leaf juice is applied to the skin to treat a range of skin problemsbr
br
A syrup made from the fruit is laxativebr
br
The plant is regarded as a good source of catechol tannin which is an effective astringentbr
h3"
456,Carpobrotus edulis,Aizoaceae,,Hottentot Fig,"leave,fruit,pulp","The leaves are highly astringent mildly antiseptic diuretic styptic Tannins are probably responsible for many of the beneficial propertiesbr
The leaf juice is taken orally to treat dysentery diarrhoea and other digestive problems A mixture of leaf juice honey and olive oil in water is an old remedy for TB Chewing a leaf tip and swallowing the juice is enough to ease a sore throatbr
The leaf juice is gargled to treat infections of the mouth and throat It is applied topically as a soothing lotion to treat bruizes grazes wounds burns eczema sunburn ringworm nappy rash cracked lips toothache earache oral and vaginal thrushbr
The leaf pulp is applied as a poultice on wounds and infections Leaf juice or a crushed leaf is a famous soothing cure for insect stingsbr
br
A syrup made from the fruit is said to have laxative properties An old and apparently very powerful remedy for constipation is to eat fruits and then drink brackish waterbr
h3"
457,Carpobrotus glaucescens,Aizoaceae,,Pigface,leave,"The leaves are antiscorbuticbr
The juice from the succulent leaves has been applied externally to relieve pain from insect bitesbr
h3"
458,Carpodiptera africana,Malvaceae,,,"root,stem,bark","An infusion of the roots and stem bark is drunk to treat eye problems and used as a face and eye washbr
A root decoction is taken as an aphrodisiacbr
"
459,Carpolobia goetzei,Polygonaceae,,,,None knownh3
460,Carpolobia lutea,Polygalaceae,,,"root,stem,leave,bark","The stembark roots and leaves serve medicinal purposesbr
"
461,Carpotroche amazonica,Achariaceae,,,seed,"The oil from the seed is parasiticide It is used in the treatment of dermatosis and leprosybr
"
462,Carpotroche brasiliensis,Achariaceae,,Pau de Lepra,seed,"The seed oil officinal Oleum Carpotroche is used externally in the treatment of leprosy and other dermatological conditions It is also used as a parasiticide a depilatory and antidandruff treatmentbr
br
The oil contains sulphones which have been shown to have an antileprosy action It also contains chaulmoogric hydnocarpic and gorlic acids Cyanogenic glycosides are found in the seeds and pericarpbr
"
463,Carpotroche longifolia,Achariaceae,,,seed,"The oil from the seed is parasiticide It is used in the treatment of dermatosis and leprosybr
"
464,Carthamus tinctorius,Asteraceae,,Safflower,"leave,flower,seed","Safflower is commonly grown as a food plant but also has a wide range of medicinal uses Modern research has shown that the flowers contain a number of medically active constituents and can for example reduce coronary heart disease and lower cholesterol levelsbr
br
The plant is alterative analgesic antibacterial antiphlogistic febrifuge haemopoietic sedative sudorific and vermifuge It is used in the treatment of tumours and stomatitis When combined with Ligusticum wallichii it is said to have a definite therapeutic effect upon coronary diseasesbr
br
The flowers are anticholesterolemic diaphoretic emmenagogue laxative purgative sedative and stimulant They are used to treat menstrual pains and other complications by promoting a smooth menstrual flow and were ranked third in a survey of 250 potential antifertility plants In domestic practice the flowers are used as a substitute or adulterant for saffron in treating infants complaints such as measles fevers and eruptive skin complaintsbr
Externally the flowers are applied to bruising sprains skin inflammations wounds etc The flowers are harvested in the summer and can be used fresh or dried They should not be stored for longer than 12 months It is possible to carefully pick the florets and leave the ovaries behind so that seed can be produced though this procedure is rather more timeconsumingbr
br
The seed is diuretic purgative and tonic It is used in the treatment of rheumatism and tumours especially inflammatory tumours of the liverbr
br
The oil is charred and used to heal sores and treat rheumatism In Iran the oil is used as a salve for treating sprains and rheumatismbr
h3"
465,Carya tonkinensis,Juglandaceae,,,bark,"The bark is made into a tea and given to women after childbirth to contract the uterus and reduce bleedingbr
"
466,Caryocar amygdaliferum,Caryocaraceae,,,,None known
467,Caryocar brasiliense,Caryocaraceae,,Pequi,"leave,fruit,bark,flower,seed","The flowers fruits and seeds are used in local medicinebr
br
The bark is diuretic and febrifugebr
br
The fruits are used in the treatment of the common cold and bronchitisbr
br
The seed oil combined with honey is used in the treatment of the common cold and bronchitisbr
br
The leaves contain triterpenes sterols and ellagic acidbr
"
468,Caryocar coriaceum,Caryocaraceae,,Pequi,"fruit,seed","An oil obtained from the fruit flesh and the seed kernel is used in the treatment of bronchopulmonary infectionsbr
"
469,Caryocar costaricense,Caryocaraceae,,,bark,"The bark has medicinal applicationsbr
"
470,Caryocar edule,Caryocaraceae,,,,None known
471,Caryocar glabrum,Caryocaraceae,,Soapwood,"fruit,bark,seed","The shell of the fruit is burned along with maize Zea mays and banana peels then mixed with cinnamon and anise in water and ingested to cure diarrhoeabr
br
The ash of the burnt bark is used in the treatment of dysenterybr
br
The seed is used to regulate menstruationbr
The seed contains a buttery substance that is used to soothe burnsbr
"
472,Caryocar microcarpum,Caryocaraceae,,Piquiarana,"stem,leave,bark,sap","The bark is mixed in water with the leaves of Elephantopus scaber and Lagenaria siceraria then used as a footbath remedy for microfilarial worms br
br
The bark is used to treat back painbr
br
The stem and leaves contain triterpene saponins free triterpenes and tanninsbr
"
473,Caryocar nuciferum,Caryocaraceae,,Souari Nut,whole plant,"The whole plant is used as a febrifugebr
"
474,Caryocar villosum,Caryocaraceae,,Piquia,"leave,bark","The leaves and bark are diaphoreticbr
"
475,Caryodendron janeirense,Euphorbiaceae,,,,None known
476,Caryodendron orinocense,Euphorbiaceae,,Taccy Nut,nuts,"Nuts and oil are an excellent cure for pulmonary complaints and dermatitisbr
h3"
477,Caryota cumingii,Arecaceae,,,,None known
478,Caryota mitis,Arecaceae,,Burmese Fishtail Palm,,None known
479,Caryota rumphiana,Arecaceae,,Albert Palm,,None known
480,Caryota urens,Arecaceae,,Jaggary Palm,"root,bark,flower,seed","A porridge prepared from the seed flour is prescribed by local physicians to treat gastric ulcers migraine headaches snakebite poisoning and rheumatic swellings br
br
The root is used for treating tooth ailmentsbr
br
The bark and seed are used to treat boilsbr
br
The tender flowers are used for promoting hair growthbr
"
481,Casasia clusiifolia,Rubiaceae,,Seven Year Apple,,None known
482,Cascaronia astragalina,Fabaceae,,,,None known
483,Casearia aculeata,Salicaceae,,Cockspur,,None known
484,Casearia acuminata,Salicaceae,,,bark,"The bark is used to treat ground itchbr
br
The plant is used in the treatment of venereal diseases particularly siphylis and also oedemabr
"
485,Casearia arborea,Salicaceae,,,leave,"The plant is vulnerary and healing and is a useful treatment against snake bitesbr
The leaves are applied topically to the wounds and ulcers and at the same time the juice that is obtained from them is drunkbr
The above report was listed under Casearia cambessedesii Eichler This taxon is considered to be a synonym of Casearia ulmifolia by Plants of the World Online whilst it is considered to be a synonym of Casearia sylvestris by CONABIO 2009 Catálogo taxonómico de especies de México 1 In Capital Nat México CONABIO Mexico City and to be a synonym of Casearia arborea bybr
"
486,Casearia battiscombei,Salicaceae,,,,None known
487,Casearia combaymensis,Salicaceae,,,,None known
488,Casearia coriifolia,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
489,Casearia corymbosa,Salicaceae,,,,None known
490,Casearia decandra,Salicaceae,,Pipewood,"leave,bark","The plant part not specified is cardiac diuretic It is used in the treatment of gastric ulcers poor circulation migraines prostate problems heart conditions and high levels of cholesterolbr
br
br
The following reports were for Casearia parvifolia Willd which is treated as a synonym of Casearia decandra in the Flora do Brasil 2020br
br
The bark is used as a wash in the treatment of ulcersbr
br
The leaves are used to ease joint pain in the treatment of rheumatismbr
"
491,Casearia deplanchei,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
492,Casearia engleri,Salicaceae,,,,None known
493,Casearia esculenta,Salicaceae,,,"root,stem,leave,bark,wood","The wood and leaves are used medicinallybr
br
The root is astringent and cathartic It promotes the action of the liver A decoction of the root is used in the treatment of diabetes It has a great reputation as a remedy for hepatic enlargements where it removes the feeling of weight and tension in the hepatic region and acts as a gentle aperient upon the bowelsbr
A decoction or paste of the root is used externally in the treatment of pilesbr
br
Both aqueous and alcohol extracts of the stems have been shown to be effective in reducing blood sugar levels and to be of help in the treatment of diabetesbr
A crude aqueous extract of the roots has shown hypoglycaemic activitybr
The roots contain a resin and tanninsbr
The bark contains tannins and a principle related to cathartic acidbr
"
494,Casearia fasciculata,Salicaceae,,,,None known
495,Casearia fuliginosa,Salicaceae,,,,None known
496,Casearia gigantifolia,Salicaceae,,,,None known
497,Casearia gladiiformis,Salicaceae,,,,None known
498,Casearia glomerata,Salicaceae,,,"leave,fruit,bark","The bark is bitterbr
br
The leaves are used in baths to treat rheumatismbr
br
The fruit is diureticbr
br
The above reports on medicinal use in S America need to be further investigated The reports refer to an Asian species that is said to be naturalized in the Guyanas There are two very similar reports for another Asian native Casearia graveolens syn Casearia ovata It would appear likely that at least one of this reports is eroneousbr
h3"
499,Casearia gossypiosperma,Salicaceae,,Pau de Espeto,leave,"Both hexane and hydroalcoholic extractions of the leaves have shown a marked protection against the toxic effects of snake venombr
h3"
500,Casearia grandiflora,Salicaceae,,,"leave,bark","The leaves and the bark are used as an antidote to snake bitesbr
The leaves contain diterpenes and clerodanicosides and can be used to treat wounds and snake bitesbr
h3"
501,Casearia graveolens,Salicaceae,,,"leave,fruit,bark","About 5gm of a gum obtained from the plant is chewed daily in order to make a person strongbr
br
The bark is bitter and tonicbr
br
The leaves are anthelmintic and antirheumatic A decoction or an infusion is useful in the treatment of joint painbr
br
The fruits are diuretic and sudorificbr
br
The above reports from  and  on medicinal use in S America need to be further investigated The reports refer to an Asian species that is said to be naturalized in S America There is a very similar report for another Asian native Casearia glomerata It would appear likely that at least one of this reports is eroneousbr
"
502,Casearia grewiifolia,Salicaceae,,,"root,leave,bark,flower,seed","Roots bark leaves flowers and seeds are febrifuge and tonic They are used to treat fever itch and diarrhoeabr
br
The leaves are used in the treatment of a swollen pancreasbr
"
503,Casearia guianensis,Salicaceae,,Guyanese wild coffee,bark,"The bark is astringent It is used in the treatment of urethral dischargebr
"
504,Casearia hirsuta,Salicaceae,,Wild Coffee,,None known
505,Casearia ilicifolia,Salicaceae,,,leave,"The leaves have been shown to have an antifertility effect They work principally as an emmenagogue being used at higher doses to procure an abortion up to the third or fourth monthbr
"
506,Casearia javitensis,Salicaceae,,,,None known
507,Casearia kaalaensis,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
508,Casearia lasiophylla,Salicaceae,,,leave,"The plant part not specified has been used to treat woundsbr
br
The leaves contain an essential oil yield 002 the main component being identified as germacrene D 186br
betacaryophyllene 147 deltacadinene 62 and alphacadinol 54 The oil exhibited antiproliferative activity against a number of cell linesbr
h3"
509,Casearia lifuana,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
510,Casearia mariquitensis,Salicaceae,,Espeto Branco,leave,"An aqueous extract of the leaves has been shown to neutralize the hematological alterations induced by the crude venom of the south American Pit Viper Bothrops neuwiedi pauloensis though  it did not neutralize the platelet decreasing ability of the venom The aqueous extract of the leaves completely inhibited the pulmonary hemorrhage induced by the venom with protection of a beta ﬁbrinogen chainbr
"
511,Casearia nigrescens,Salicaceae,,,,None known
512,Casearia nitida,Salicaceae,,,leave,"It is said that there are two kinds of Iximche one with small leaves and another with large leaves For bile disorders and diseases of the spleen the Maya bathe in water in which Iximche leaves have been boiledbr
"
513,Casearia pitumba,Salicaceae,,,,None known
514,Casearia praecox,Salicaceae,,Boxwood,,None known
515,Casearia prunifolia,Salicaceae,,,,None known
516,Casearia puberula,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
517,Casearia rupestris,Salicaceae,,Pururuca,,None known
518,Casearia silvana,Salicaceae,,,leave,"All Casearia species in New Caledonia are considered to be depurative and tonic A decoction of their leaves is given to children as a fortifierbr
"
519,Casearia sylvestris,Salicaceae,,Wild Sage,"root,leave,bark,seed,sap","The bark and leaves are analgesic antiinflammatory antirheumatic antiseptic aphrodisiac depurative tonic and vulnerary The leaves especially are used internally in the treatment of a wide range of ailments including inflammations fevers gastric ulcers and diarrhoeabr
Externally the leaves are used in the treatment of wounds and skin disordersbr
The bark and leaf are said to protect against snake venombr
br
The bark is useful against harmful and inflammatory feversbr
The juice or decoction of the leaves has the same medicinal properties as the bark as well as being an effective treatment against diarrhoes and herpetic diseases It is used both internally and externally against snake bites br
br
The macerated roots or a decoction of them are used in the treatment of wounds and leprosybr
br
The oil from the seed is used in the treatment of leprosybr
br
The leaves and young shoots contain several medicinally active compounds including essential oils caprionic acid saponins alkaloids and flavonoids Laboratory experiments have confirmed antiseptic antitumor antiulser and abortive activitybr
A crude extract of Caesaria sylvestris has inhibited phospholipase A2 activity in snake venoms and mitigated the hemorrhagic and myotoxic activities caused by crude venomsbr
h3"
520,Casearia tomentosa,Salicaceae,,,"root,leave,fruit,bark,pulp","The bark is tonic It is taken in the treatment of anaemiabr
The juiced  bark is applied externally in the treatment of dropsy fever and snake bite It is applied topically to treat ringwormbr
The bittertasting bark is used medicinally and is used for adulterating Kamala powder Mallotus philippensisbr
br
A decoction of the root bark is used as a treatment for diabetesbr
br
The pulp of the fruit is diureticbr
br
The bittertasting leaves are anthelminticbr
They are used in baths probably to ease rheumatic jointsbr
br
Various parts of the plant are used to treat sunstroke and diarrhoeabr
br
Various extracts of the leaves and the bark have displayed effective antimicrobial and antioxidant propertiesbr
"
521,Casearia ulmifolia,Salicaceae,,,leave,"The plant is vulnerary and healing and is a useful treatment against snake bites The leaves are applied topically to the wounds and ulcers and at the same time the juice that is obtained from them is drunk This report was listed under Casearia cambessedesii Eichler This taxon is considered to be a synonym of Casearia ulmifolia by Plants of the World Online whilst it is considered to be a synonym of Casearia sylvestris by CONABIO 2009 Catálogo taxonómico de especies de México 1 In Capital Nat México CONABIO Mexico City and to be a synonym of Casearia arborea bybr
"
522,Casimiroa edulis,Rutaceae,,White Sapote,"leave,fruit,bark,seed,sap","The leaves bark and especially the seeds contain a glucoside called casimirosine that has sedative activity They  have been employed as sedatives soporifics and tranquilizersbr
br
In Costa Rica the leaf decoction is taken as a treatment for diabetesbr
br
Eating the fruit produces drowsiness and it is widely claimed in Mexico and Central America that consumption of the fruit relieves the pains of arthritis and rheumatism The fruit is also reportedly vermifugalbr
br
The seeds contain a number of alkaloids which are narcotic with soporific activity Crushed and roasted seeds are effective in healing putrid soresbr
br
Vasodepressive activity of the white sapote is attributed to Nadimethy1histamine formerly found in nature only in the sponge Geodia gigasbr
"
523,Casimiroa tetrameria,Rutaceae,,Matasano,,None known
524,Cassia abbreviata,Fabaceae,,,"root,stem,leave,bark,flower,seed,twig","A very popular traditional medicine in eastern Africa the plant has been used as a remedy for many ailments br
br
The leaves are smoked as a treatment for haematuriabr
br
The smoke of smouldering twigs is inhaled to cure headachebr
br
The powdered stem bark is applied to abscesses and added to food to cure diarrhoea A decoction of the stem bark is used as a purgative and to cure malaria and diarrhoeabr
br
The roots are abortifacient aphrodisiac purgative stomachic and vermifuge A decoction or the dried powdered roots in water is drunk as a treatment of gastrointestinal disorders stomachache bilharzia venereal diseases pneumonia uterus complaints heavy menstruation and snakebites Malaria including blackwater fever is also treated with extracts from the rootsbr
A root infusion is kept in the mouth or the roots are chewed and swallowed in order to relieve toothache A water extract of the roots is used as an eyewash to cure ophthalmiabr
br
The seed is used as a tonicbr
br
A number of anthraquinones triterpenoids flavanol derivatives and organic acids have been isolated from the root bark stem bark leaves and flowersbr
Extracts of both roots and leaves have shown high antiplasmodial activity in vitrobr
Methanol acetone and water extracts of the stem bark have shown significant inhibition against a number of grampositive and gramnegative bacteriabr
h3"
525,Cassia ferruginea,Fabaceae,,,"pulp,seed","The seed pulp is laxativebr
"
526,Cassia fistula,Fabaceae,,Golden Shower,,
527,Cassia grandis,Fabaceae,,,"leave,fruit,pulp,seed,pod","The bitter fruit pulp is used as a laxative and purgative similar to C fistula and reported to be more powerful Drunk with milk it is said to fight anaemia and add iron to the bloodbr
The ripe pods and seeds are also used as a laxativebr
br
A decoction of the leaves is used as a laxative and in the treatment of lumbagobr
The fresh juice of the leaves is used externally in the treatment of ringwormbr
An ointment made from lard and the crushed leaves is employed commonly in treating cutaneous diseases especially mange and other skin affections in dogsbr
h3"
528,Cassia hippophallus,Fabaceae,,,pulp,"The leaflets and leaf pulp are said to be laxativebr
"
529,Cassia javanica,Fabaceae,,Apple Blossom Shower,"bark,seed,pod","The ripe pods and seeds are used as a traditional laxativebr
br
The bark and seeds are used as antipyretics in the treatment of fevers Some caution is advised since they can cause emesisbr
h3"
530,Cassia leiandra,Fabaceae,,Marimari,,None knownh3
531,Cassia leptophylla,Fabaceae,,,,None knownh3
532,Cassia moschata,Fabaceae,,Bronze Shower,leave,"The leaves are used as a purgativebr
"
