,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
79,Rhinacanthus nasutus,Acanthaceae,,,"root,stem,leave,tuber","The plant is used in traditional medicine where it is particularly valued for its beneficial effect upon a range of skin conditionsbr
The plant has been shown to contain a number of medically active compounds including several naphthoquinones  flavonoids and phytosterolsbr
The naphthoquinone rhinacanthinB has shown significant cytotoxicitybr
The naphthoquinones rhinacanthinC and D isolated from the aerial parts have shown potent inhibitory activity against human and murine strains of human cytomegalovirusbr
Several other naphthoquinones have been isolated Most of these showed significant cytotoxicity particularly rhinacanthinD H K M and Qbr
From the methanol extract of the stems and leaves an antifungal naphthoquinone was isolated with an ED50 value of 04 ppm on spore germination of Pyricularia oryzae  causing rice blast disease and with 82 inhibition at 100 ppmbr
Two lignans rhinacanthinE and F isolated from the aerial parts exhibited significant antiviral activity against influenza virus type Abr
A 95 alcohol extract of the aerial parts exhibited antimicrobial activity against Staphylococcus aureus at a dose of 100 mgdiskbr
The chloroform and alcohol extracts of aerial parts show antifungal activity against Epidermophyton floccosum Microsporum gypseum and Trichophyton rubrumbr
The crude ethanol extract proved to possess relatively high acaricidal activity 7185 mortality tested in vitro on cattle ticksbr
br
The root is considered to be aphrodisiac It is boiled in milk and the milk is then drunkbr
br
The roots and leaves are applied externally as a remedy for certain skin disorders such as ringworm eczema scurf and herpes They are either soaked in vinegar or alcohol pounded with lemon or tamarind or made into a decoctionbr
br
The leaf is considered to be antidote antihypertensive antiinflammatory antipyretic and detoxicant It is used as a treatment against snake venom  The stem and leaves are also applied to treat ringworm infections as well as being used in the early stages of tuberculosisbr
br
An infusion part not specified has a reputation in folk medicine for the treatment of hypertension In Thailand anticancer activity has been reportedbr
h3"
80,Rhipsalis baccifera,Cactaceae,,,"stem,whole plant","The stem is crushed and used with the juice of Lonchocarpus chrysophyllus to treat the bites of coral snakes Micrurus sp It is used with Philodendron sp to soothe the wounds of venomous stingrays Potamotrygon sp placed in a cataplasm of the peeled stembr
br
The whole plant is used as an ingredient in a curative herbal bathbr
"
81,Rhizophora mangle,Rhizophoraceae,,Red Mangrove,"root,bark","The bark is astringent and febrifuge It is used in the treatment of haemorrhages dysentery diarrhoea frequent micturition and bladder diseasesbr
A gargle of the bark is used as a remedy for anginabr
br
The root is astringent It is used to treat diarrhoeabr
h3"
82,Rhizophora mucronata,Rhizophoraceae,,,bark,"Used occasionally as a medicine in cases of haematuria This probably refers to the barkbr
h3"
83,Rhizophora stylosa,Rhizophoraceae,,Red Mangrove,,None known
84,Rhodognaphalon brevicuspe,Malvaceae,,,"root,leave,bark","The bark is emetic and is also taken to prevent abortionbr
A decoction of the bark is gargled to treat sore throat and applied topically to promote wound healing The bark is also used for the treatment of boils and venereal diseasesbr
A dyedecoction obtained from the bark is applied to sores causing them to heal rapidlybr
br
A liquor prepared from the bark and leaves is used internally to treat venereal diseases and externally in poultices on blue boilsbr
br
The powdered root when mixed with water forms a mucilaginous paste This is taken internally in the treatment of rheumatism and dysentery The root is also recorded to be used as an antitumour agentbr
The powdered root is applied topically to swellings and dislocationsbr
h3"
85,Rhodognaphalon schumannianum,Malvaceae,,,"root,bark","The bark is astringent It is a traditional medicine for the treatment of diarrhoea and malariabr
br
The roots are used to treat asthma coughs and diarrhoeabr
br
Ethanol petroleum ether and ethyl acetate extracts of the root bark have shown invitro antimalarial activitybr
"
86,Rhodoleia championii,Hamamelidaceae,,,,None knownh3
87,Rhodomyrtus tomentosa,Myrtaceae,,Downy Rose Myrtle,"root,leave,fruit","The fruit has been used as a cure for dysentery and diarrhoeabr
br
A decoction of the roots or leaves is drunk as a treatment for diarrhoea and stomachache and as a protective medicine after birthbr
br
A decoction or the extracted juice of the buds and young leaves has a beneficial effect in the treatment of colic diarrhoea dysentery abscesses furunculosis and haemorrhagebr
A concentrated decoction o thef leaves is used as an antiseptic wash for treating wounds impetigo and abscessesbr
The crushed leaves are used to dress woundsbr
"
88,Rhoicissus tomentosa,Vitaceae,,,,None known
89,Rhus chinensis,Anacardiaceae,,Chinese Gall,"root,stem,leave,fruit,bark,seed","Galls are produced on the leaves and petioles as a result of activity by the aphid Schlechtendalia chinensis and to a lesser extent by Schlechtendalia peitan These galls are rich in tannins and are often used  for their antisepic astringent haemostatic and styptic properties Taken internally they are used to treat a range of conditions including chronic diarrhoea haemorrhage persistent cough with blood spontaneous sweating night sweats bloody stool urorrhoea and bloody sputum They are a frequent ingredient of polyherbal prescriptions for the treatment of various conditions including diabetes mellitusbr
Applied externally as a wash powder etc the galls are used to treat various injuries and conditions including burns bleeding due to traumatic injuries haemorrhoids and ulcers in the mouthbr
br
The leaves and the roots are depurative They stimulate blood circulation A decoction is used br
in the treatment of haemoptysis inflammations laryngitis snakebite stomachache and traumatic fracturesbr
br
The stem bark is astringent and anthelminticbr
The root bark is cholagoguebr
br
The fruit is used in the treatment of colicbr
br
The seed is used in the treatment of coughs dysentery fever jaundice malaria and rheumatismbr
br
Some caution is advised in the use of the leaves and stems of this plant see the notes above on toxicitybr
h3"
90,Rhus taitensis,Anacardiaceae,,,,None knownh3
91,Rhus virens,Anacardiaceae,,,"stem,leave","The leaves are used in domestic medicine for relieving asthmabr
br
Some caution is advised in the use of the leaves and stems of this plant see the notes above on toxicitybr
"
92,Rhynchosia beddomei,Fabaceae,,,"leave,sap","The plant part not specified is abortifacient antibacterial antifungal antidiabetic and hepatoprotectivebr
The leaves are applied topically to treat wounds cuts boils and rheumatic painsbr
The plant contains flavornoid compounds such as flavones flavonols and flavanones The main medicinally active compounds are flavonoid steroids phenols and high levels of saponins The plant also contains volatile oilsbr
The leaves possess significant antimicrobial activity br
br
The dried and coarsely powdered aerial parts of the plant were subjected to extraction with methanol and ethyl acetate using simple distillation The extract showed antioxidant and hypoglycaemic activity The methanolic extract was found to have a stronger antidiabetic activity compared to the ethyl acetate extractbr
h3"
93,Rhynchosia buettneri,Fabaceae,,,leave,"The leaves are used in the treatment of stomach troublesbr
h3"
94,Rhynchosia cana,Fabaceae,,,,None knownh3
95,Rhynchosia congensis,Fabaceae,,,,None knownh3
96,Rhynchosia densiflora,Fabaceae,,,,"The leaf is applied topically to gumboilsbr
h3"
97,Rhynchosia filipes,Fabaceae,,,,None knownh3
98,Rhynchosia goetzei,Fabaceae,,,,None knownh3
99,Rhynchosia heterophylla,Fabaceae,,,,None knownh3
100,Rhynchosia heynei,Fabaceae,,,leave,"Rhynchosia heynei is used by local people to treat rheumatic pains arthritis and skin diseasesbr
br
The essential oil obtained from the leaves by steam distillation has been investigated for antimicrobial activity and chemical characterizationbr
h3"
101,Rhynchosia himalensis,Fabaceae,,,root,"A paste made from the roots is used as a poultice on the forehead as a treatment for headachesbr
h3"
102,Rhynchosia hirta,Fabaceae,,,leave,"The plant probably the leaves but not specified induces contractions of the uterus and can be used to aid the birth process for women in labour  it can also be used to bring about an abortionbr
h3"
103,Rhynchosia insignis,Fabaceae,,,,None knownh3
104,Rhynchosia longeracemosa,Fabaceae,,,"root,seed","A poultice made from the root of this species combined with the root of Lasianthus axillaris is used to treat pellagrabr
br
The seeds have narcotic properties and were utilized by some southern Mexican native peoplesbr
h3"
105,Rhynchosia luteola,Fabaceae,,,"root,leave,sap","Both the leaves and the root can induce contractions of the uterus and so can be used to aid the birth process for women in labour  they can also be used to bring about an abortionbr
br
The root usually applied in the form of the sap is vermifugebr
br
The leaves are used to treat skin problems including itch and subcutaneous parasitic infectionsbr
h3"
106,Rhynchosia minima,Fabaceae,,,"root,leave,seed,sap","The root is laxative vermifuge It is used in the treatment of diarrhoea dysentery br
br
The leafsap and the root are used to treat haemorrhoidsbr
br
The leaves are abortifacient inducing contractions of the uterus br
br
The seed is cardiacbr
br
The plant is a source of prodelphinidin which has antibiotic activitybr
br
Literature reviews have shown that the plant contains essential oils tannins triterpene steroids gallic acid  hydroquinone protocatechuic acid flavonoid isovitexin orientin schaftoside vicenin vitexin a steroidal glycoside ergosterol peroxide stigmasterol and lupeol It also exhibited several biological activities including antimicrobial anticancer aglucosidase inhibitory and anthelmintic activitiesbr
h3"
107,Rhynchosia nummularia,Fabaceae,,,,"The plant is used medicinally It has antinociceptive antiinflammatory antidiabetic antifertility and antipyretic effectsbr
br
The plant contains phenols alkaloids and flavonoidsbr
h3"
108,Rhynchosia nyasica,Fabaceae,,,root,"The root is used in the treatment of diarrhoea and dysenterybr
h3"
109,Rhynchosia pycnostachya,Fabaceae,,,"leave,seed","The leaves are used to treat nasopharyngeal affections and pulmonary troublesbr
br
The leaves and seed are used in the treatment of leprosybr
br
The plant part not specified is applied topically to treat venomous stings bites etcbr
h3"
110,Rhynchosia pyramidalis,Fabaceae,,,seed,"The seeds have narcotic properties and were utilized by some southern Mexican native peoplesbr
h3"
111,Rhynchosia resinosa,Fabaceae,,,"stem,bark","The plant part not specified is used to treat ear problems and as a generally healing medicinebr
br
A decoction of the aerial parts of the plant combined with the stem barks of Ozoroa insignis Gymnosporia senegalensis Entada abyssinica and Lannea schimperi is used in the treatment of peptic ulcers This decoction has been shown to have a dosedependant protective activity and also to have moderate antibacterial activitybr
h3"
112,Rhynchosia rufescens,Fabaceae,,,,None knownh3
113,Rhynchosia suaveolens,Fabaceae,,,,"The plant is used medicinally It has been shown to have antinociceptive	 antiinflammatory	 antidiabetic	 antifertility	 and	 antipyretic 	effects	 and also to reduce blood sugar levels and thus have a beneficial effect in the treatment of diabetesbr
h3"
114,Rhynchosia sublobata,Fabaceae,,,"root,stem,leave","The root isastringent and cardiac It is used in the treatment of pulmonary troubles diarrhoea dysentery liver problems and heart conditionsbr
br
The leaves are used to treat stomach troubles dropsy swellings oedema goutbr
br
The stems are used as emeticsbr
br
The ash of the plant is used in the treatment of skin conditions including subcutaneous parasitic infectionsbr
h3"
115,Rhynchosia viscosa,Fabaceae,,,leave,"The leaves induce contractions in the womb and so are given to women in labour to help ease the birth They are also used as an abortifacientbr
h3"
116,Rhynchosia volubilis,Fabaceae,,,seed,"The seed is used in the treatment of abdominal pain and backache in women headaches poisoning and the scrofulous glands The seeds have traditionally been used to cure or prevent various diseases such as neuralgia kidney disease senile dementia and postmenopausal osteoporosisbr
br
The plant is antimicrobial contraceptive depurative and diuretic It is used in the treatment of intestinal inflammationbr
br
An nbutanol extract of the plant has been shown to have a dosedependant spermicidal activity A dose of 90mgmL terminated all progressive sperm motility within 2 minutes and had only a slight inhibitory effect on Lactobacillus acidophilus suggesting it was an effective and safe dose for contraception usebr
h3"
117,Rhynchostylis retusa,Orchidaceae,,,"root,leave","The juice of the roots is applied to cuts and woundsbr
br
The leaves are used to treat rheumatsmbr
"
118,Richardia scabra,Rubiaceae,,Mexican Clover,"root,stem","The root has been used as a substitute for Ipecac Known as undulated amylaceous or white Ipecac it does not contain more than 6 per cent of the active ingredientbr
The roots of ipecac contain a number of medically active constituents including isoquinoline alkaloids tannins and glycosides They have a violently irritant action stimulating the gastric and bronchial systems lowering fevers and preventing cyst formation in amoebic dysenterybr
h3"
119,Richeria grandis,Phyllanthaceae,,,,None known
120,Ricinodendron heudelotii,Euphorbiaceae,,,"root,stem,leave,latex,bark,pulp,seed,sap","The stembark is taken by enema to prevent abortionbr
A decoction of the stem bark is used externally to wash and cicatrize soresbr
br
A decoction of the root bark is considered a powerful antidysenteric The root bark is ground up into a powder then mixed with pepper and salt and used for treating constipationbr
br
A decoction of the bark is used in the treatment of blennorrhoea cough painful menstruation and as an antidote to poison A barkliquor is taken by pregnant women to relieve pains and to prevent miscarriage It is also taken by women to kill a worm which is in the bowels and which prevents them from breedingbr
Externally the bark is used in lotions and baths to strengthen rachitic children and premature babies and to relieve rheumatism and oedemasbr
The pulped bark also the leaves is applied externally to treat fungal infections to maturate abscesses furuncles and buboes The bark is beaten and warmed then tied to the body in the treatment of elephantiasisbr
br
The expressed sap is instilled to the eye in the treatment of filaria and ophthalmiabr
br
The leaves are used to treat dysentery female sterility oedemas and stomachpainsbr
A leaf decoction is taken by draught and in baths as a febrifugebr
br
The roots in Ivory Coast are considered aphrodisiacbr
br
Examination of various sources of the bark have found no active principlesbr
Leaves and stems have been reported to contain an unnamed alkaloidbr
The traditional use of the seed husk and latex as a remedy for gonorrhoea and diarrhoea may rest on the action of a resin found in the seed as also the use for treating amoebic dysenterybr
h3"
121,Ricinus communis,Euphorbiaceae,,Castor-Oil Plant,"root,leave,seed","The oil from the seed is a very wellknown laxative that has been widely used for over 2000 years It is considered to be fast safe and gentle prompting a bowel movement in 3  5 hours and is recommended for both the very young and the aged It is so effective that it is regularly used to clear the digestive tract in cases of poisoning It should not be used in cases of chronic constipation where it might deal with the symptoms but does not treat the cause The flavour is somewhat unpleasant however and it can cause nausea in some people The oil has a remarkable antidandruff effect The oil is welltolerated by the skin and so is sometimes used as a vehicle for medicinal and cosmetic preparationsbr
Castor oil congeals to a gelmass when the alcoholic solution is distilled in the presence of sodium salts of higher fatty acids This gel is useful in the treatment of noninflammatory skin diseases and is a good protective in cases of occupational eczema and dermatitisbr
br
The seed is anthelmintic cathartic emollient laxative purgative It is rubbed on the temple to treat headache and is also powdered and applied to abscesses and various skin infections The seed is used in Tibetan medicine where it is considered to have an acrid bitter and sweet taste with a heating potency It is used in the treatment of indigestion and as a purgativebr
br
A decoction of the leaves and roots is antitussive discutient and expectorant The leaves are used as a poultice to relieve headaches and treat boilsbr
h3"
122,Rinorea bahiensis,Violaceae,,,,None known
123,Rinorea laevigata,Violaceae,,Lobolobo,bark,"The bark is astringent and bitter It is used as a febrifugebr
"
124,Rinorea viridifolia,Violaceae,,,,None knownh3
125,Riocreuxia polyantha,Apocynaceae,,,"root,sap","A root decoction is drunk to treat ascariasis A root decoction combined with the plant sap of Stephania abyssinica is taken to treat pinwormbr
"
126,Ristantia pachysperma,Myrtaceae,,Penda,,None known
127,Ritchiea albersii,Capparaceae,,,,None known
128,Rivea hypocrateriformis,Convolvulaceae,,,root,"One of the main uses of this plant in Ayurvedic medicine is as a contraceptive When taken in the very early stages it can prevent implantation of the foetus and is known to completely interrupt early pregnancy and influence the estrous cycle The plant is also reported for its ethnomedicinal uses in treating cough headache skin disease malaria etc as well as treating exteranal conditions such as burns piles and to relieve painbr
br
The roots are given to a woman after parturitionbr
br
An ethanolic extract of the leaf juice is used to treat rheumatic pain and hair scalp skin diseasesbr
A methanol extraction of the root has shown good antimicrobial activitybr
br
"
129,Rivina humilis,Phytolaccaceae,,Rouge Plant,leave,"The leaves are said to be used for catarrh and for treating woundsbr
"
130,Rogeria adenophylla,Pedaliaceae,,,,"A mucilaginous infusion obtained from the plant has been recommended in the treatment of diarrhoeabr
"
131,Ronabea emetica,Rubiaceae,,Striated Ipecac,root,"The roots are the source of Striated Ipecac This is used medicinally primarily as an emetic The roots are occasionally exportedbr
"
132,Rorippa indica,Brassicaceae,,,,"The plant is used medicinallybr
"
133,Rorippa madagascariensis,Brassicaceae,,,leave,"The leaves are considered to be a blood purifierbr
"
134,Rorippa schlechteri,Brassicaceae,,,,None knownh3
135,Rosa gigantea,Rosaceae,,Manipur Wild-Tea Rose,fruit,"The fruit of many members of this genus is a very rich source of vitamins and minerals especially in vitamins A C and E flavonoids and other bioactive compounds It is also a fairly good source of essential fatty acids which is fairly unusual for a fruit It is being investigated as a food that is capable of reducing the incidence of cancer and also as a means of halting or reversing the growth of cancersbr
h3"
136,Rosenbergiodendron formosum,Rubiaceae,,Raspberry Bush,,None known
137,Rosenbergiodendron longiflorum,Rubiaceae,,,,None known
138,Roseodendron donnell-smithii,Bignoniaceae,,Gold Tree,,None knownh3
139,Rotheca serrata,Verbenaceae,,,"root,stem,leave,fruit,flower,seed,wood","The plant is commonly used in traditional medicine as a poultice for skin diseases yaws headache leprosy and persistent fever It is an ingredient of an embrocation for stiff joints The dried leaves roots or stems enter in various prescriptions for haemorrhoidsbr
br
A decoction of leaves andor stem is used as a carminative and to relieve fevers and chronic headachebr
The pounded leaves are applied externally in various prescriptions for cephalalgia ophthalmia skin infections leprous sores rheumatism and painful joints The pounded leaves combined with camphor and wood ashes are applied topically to skin diseasesbr
The leaf juice is said to be an antileech medicinebr
br
A decoction of the stem is used as an antimalarial and to relieve abdominal painbr
br
A decoction of the fruit is given to relieve colic Ripe and unripe fruits are chewed with the leaves of Piper betle for treating coughsbr
br
The wood is considered diureticbr
br
The root is considered antiemetic It is used in medicine for treating fevers rheumatism and dyspepsiabr
br
The flowers are consumed during labourbr
br
The seeds are used to some extent for treating oedemabr
h3"
140,Rothmannia capensis,Rubiaceae,,Candlewood,"root,fruit","The powdered roots are used for treating leprosy and rheumatism  the powder is rubbed into tiny incisions made into the skin over the effected partsbr
br
Juice from the fruits is heated and applied to wounds and burns to speed up the healing process The effected parts are also held in smoke from the burning rootsbr
"
141,Rothmannia engleriana,Rubiaceae,,,root,"The roots are chewed and swallowed or pounded and soaked in cold water and the infusion used to treat snakebite and stomachachebr
"
142,Rothmannia longiflora,Rubiaceae,,,"root,leave,fruit,bark,pulp,seed,twig","The plant is often used in traditional medicine in Africa where it is valued especially for its febrifugal and analgesic properties Research has demonstrated the presence of medically active compounds in the plantbr
The Nglycoside 4oxonicotinamide11’βDribofuranoside has been isolated from the fruits branches and leaves This compound had previously only been known from human urine and had never been isolated from other higher plants It is an interesting compound particularly in influencing enzymatic processesbr
The fruits contain monomethyl fumarate which is used to treat psoriasisbr
The fruits contain Dmannitol which is used as a nutrient dietary supplement and a texturizing agent Due to its low hygroscopicity it is often used as a dusting powder to protect products against moisture pickup A major use of Dmannitol is in chewing gum and it is also widely used in intestinal permeability testsbr
br
A decoction of the leaves twigs bark and roots is applied internally or externally in lotions washes and bathsbr
br
The roots are used to treat bowel complaints A root infusion is applied as a treatment for throat abscesses toothache and leprosybr
br
Drinking the leaf juice is said to help during labour and childbirthbr
The leaf pulp is used as an enema against kidney pain and diarrhoea with blood The leaves are used to treat itching skin diseasesbr
br
The fruit pulp is said to be emeticbr
br
The seed is used to treat ulcersbr
"
143,Rothmannia whitfieldii,Rubiaceae,,,"root,fruit,bark","The plant is considered to possess febrifugal antidiarrhoeic and oxytocic properties br
br
The fruit juice is applied externally to promote healing in a range of skin conditions including leprous areas sores  eczema especially on the toes and wounds br
br
Drinking cold water in which chips of the root bark have been steeped provokes abundant expectoration and is used to give relief for asthma sufferersbr
The root ash is used as a cicatrizant on wounds and to treat eczema on the toesbr
"
144,Roupala elegans,Proteaceae,,,,None known
145,Roupala macrophylla,Proteaceae,,,,None known
146,Roupala montana,Proteaceae,,,bark,"An infusion of the bark is used as a nerve stimulantbr
"
147,Rourea fulgens,Connaraceae,,,"root,leave","A decoction of the roots is used as a treatment against stomachachebr
br
The soaked leaves are applied externally to the abdomen to soothe stomachachebr
"
148,Rourea glabra,Connaraceae,,,seed,"The seeds are used as a treatment for cutaneous diseasesbr
"
149,Rourea mimosoides,Connaraceae,,,"root,stem,leave","A decoction of the roots is taken for colic A decoction is also taken as a postpartum medicine and as a remedy for colds in childrenbr
br
A decoction of the leaves is taken as a remedy for bloody diarrhoea or as a diureticbr
br
A maceration of the leaves in alcohol is reputed to be a stimulant and aphrodisiacbr
br
Aqueous extracts of the leaves and stems have shown some antimicrobial activity against grampositive Staphylococcus aureus and gramnegative Escherichia coli bacteria in vitrobr
"
150,Rourea minor,Connaraceae,,,"root,leave,twig,wood","Although poisonous a decoction of the wood and the roots is used in traditional medicine In small doses a decoction of the root acts as an emetic Larger doses are poisonousbr
A decoction of from the roots in a dose of a teaspoonful or less is an emetic but if this dose is exceeded it is a poisonbr
br
The roots and twigs are used as a bitter tonic and uterine tonic They are prescribed for the treatment of rheumatism scurvy diabetes and pulmonary complaintsbr
br
The roots are used as a mild aperient and in external applications for treating ulcers and skin complaintsbr
br
A decoction of the fresh or dried leaves is used to cure gastralgia and are an absorbentbr
"
151,Rourea orientalis,Connaraceae,,,root,"A decoction of the roots is used as a remedy for diarrhoea STDs and blockage of the urethra It is also used as a prophylactic against tick fever and for treating headachesbr
"
152,Rourea rugosa,Connaraceae,,,"root,leave","A decoction of the roots is used as a treatment for stomachache it is also drunk to aid a mother just after childbirth The decoction is used as a remedy for constipationbr
br
The soaked leaves are applied externally to the abdomen to soothe a stomachachebr
"
153,Rourea volubilis,Connaraceae,,,,None known
154,Roureopsis acutipetala,Connaraceae,,,root,"The boiled roots are used as an external application in the treatment of lumbagobr
"
155,Roureopsis emarginata,Connaraceae,,,leave,"A poultice of the leaves is used in the treatment of fevers and ague it is also applied to any part of the body with aches or sores The leaves are boiled to make the poulticebr
"
156,Roystonea borinquena,Arecaceae,,,,None knownh3
157,Roystonea oleracea,Arecaceae,,Caribbean Royal Palm,,None known
158,Roystonea regia,Arecaceae,,Royal Palm,,None known
159,Rubia cordifolia,Rubiaceae,,Indian Madder,"root,stem,leave","Indian madder is widely used in traditional medicinebr
br
The roots are alterative anodyne antiphlogistic antitussive astringent diuretic emmenagogue expectorant hypotensive styptic tonic and vulnerary They have an antibacterial action inhibiting the growth of Staphylococcus aureus S epidermidis Pneumococci etc The roots are used internally in the treatment of abnormal uterine bleeding internal and external haemorrhage bronchitis rheumatism stones in the kidney bladder and gall dysentery etcbr
The roots are harvested in the autumn from plants that are at least 3 years old They are peeled and then driedbr
br
The stems are used in Tibetan medicine where they are considered to have a bitter taste and a cooling potency Febrifuge they are used in the treatment of blood disorders and spreading fever of kidneys and intestinesbr
br
The leaves are antiseptic astringent and vulnerary They are used as a poison antidote and to treat mouth sores and intestinal problems such as diarrhoeabr
A wound dressing is made by rubbing the leaves between the hand palms into a ball which is then applied to a wound or cut to stop bleeding The leaves are burnt and the ashes are applied externally to treat mastitis and itchy skinbr
h3"
160,Rubus adenothallus,Rosaceae,,,"stem,leave,flower","An infusion of the leaves combined with the leaves of Perezia multiflora Senecio calvus Jungia rugosa Eucalyptus sp etc is used in the treatment of coughs and flu br
The young leaves harvested from the stem apex are chewed as a treatment for throat pain and inflammationbr
br
A traditional treatment for headache due to blood high pressure is to place the plant over burning charcoal  when the leaves are hot they are placed around the head and kept in place until they become coldbr
br
An infusion of the flowers is drunk as a treatment for digestive problemsbr
"
161,Rubus adenotrichus,Rosaceae,,Mora Comun,root,"A decoction of the root is used as an astringent to treat dysenterybr
"
162,Rubus alceifolius,Rosaceae,,Giant Bramble,"root,leave","The roots are astringent They are boiled and used in the treatment of dysenterybr
br
The roots and leaves are used medicinallybr
br
The plant has been used in traditional medicine in La Réunion for the treatment of fever and inflammationbr
br
Alkaloids extracted from the roots may act to protect the liver The extracts have exhibited high activity on the breast cancer tsFT210 cell linebr
h3"
163,Rubus alpestris,Rosaceae,,,,None known
164,Rubus apetalus,Rosaceae,,,"leave,fruit","The ripe fruits are boiled in water stirred and filtered Sugar is added and the liquid drunk to treat anaemiabr
br
An infusion of the leaves is used for treating diabetesbr
h3"
165,Rubus archboldianus,Rosaceae,,,,None known
166,Rubus argutus,Rosaceae,,Highbush Blackberry,"root,leave","The roots are antihaemorrhoidal antirheumatic astringent stimulant and tonic An infusion can be used in the treatment of venereal disease and as a wash in the treatment of pilesbr
br
An infusion of the roots or leaves can be used in the treatment of diarrhoea and rheumatismbr
h3"
167,Rubus brasiliensis,Rosaceae,,Amorinha Verde,leave,"The plant is used in folk medicinebr
The aerial parts of the plant are used in the treatment of nervous breakdowns Both hexane and ethane extracts of the leaves have been shown to have an anxiolytic effect similar to benzodiazepine drugsbr
h3"
168,Rubus calycinus,Rosaceae,,Wild Raspberry,,None known
169,Rubus chrysophyllus,Rosaceae,,,,None known
170,Rubus cochinchinensis,Rosaceae,,,"root,leave,fruit","The fruits and root are used medicinallybr
br
A decoction of the plant is used to treat hepatitis and constipationbr
br
An infusion of the dried leaves is used as an aperient at childbirthbr
"
171,Rubus copelandii,Rosaceae,,,,None known
172,Rubus croceacanthus,Rosaceae,,,,None known
173,Rubus ellipticus,Rosaceae,,Golden Evergreen Raspberry,"root,fruit,bark","The plant is astringent and febrifugebr
br
A decoction of the root combined with Girardinia diversifolia root and the bark of Lagerstroemia parviflora is used in the treatment of fevers The juice of the root is used in the treatment of fevers gastric troubles diarrhoea and dysentery The root combined with the dried fruit of Brucea javanica is given in the treatment of dysenterybr
A paste of the roots is applied externally to woundsbr
br
Both the roots and the young shoots are considered to be a good treatment for colicbr
br
The leaf buds combined with Centella asiatica and Cynodon dactylon are pounded to a juice and used in the treatment of peptic ulcersbr
br
The juice of the fruit is used in the treatment of fever colic coughs and sore throatbr
br
The inner bark is used in Tibetan medicine it is said to have a sweet and sour flavour plus a heating potency A renal tonic and antidiuretic it is used in the treatment of weakening of the senses vaginalseminal discharge polyuria and micturition during sleepbr
h3"
174,Rubus eriocarpus,Rosaceae,,,,None known
175,Rubus erythrocladus,Rosaceae,,Amora Verde,,None known
176,Rubus floribundus,Rosaceae,,,"stem,leave,flower","An infusion of the leaves combined with the leaves of Perezia multiflora Senecio calvus Jungia rugosa Eucalyptus sp etc is used in the treatment of coughs and flu br
The young leaves harvested from the stem apex are chewed as a treatment for throat pain and inflammationbr
br
A traditional treatment for headache due to blood high pressure is to place the plant over burning charcoal  when the leaves are hot they are placed around the head and kept in place until they become coldbr
br
An infusion of the flowers is drunk as a treatment for digestive problemsbr
h3"
177,Rubus fraxinifolius,Rosaceae,,,leave,"The leaves are astringent They are used in the treatment of slimy faeces dysenterybr
"
178,Rubus glaucus,Rosaceae,,Mora De Castilla,,None known
179,Rubus leucanthus,Rosaceae,,,root,"The roots are used medicinallybr
"
180,Rubus lineatus,Rosaceae,,,,None known
181,Rubus moluccanus,Rosaceae,,Ceylon Blackberry,"root,stem,leave,fruit,bark,sap","The leaves are abortifacient astringent and emmenagogue The leaves or the sap they contain can be used to treat dysentery The sap from young shoots is drunk in a single dose to induce labour A decoction of the tender leaves combined with the leaves of Psidium guajava Perilla ocimoides and Vernonia volkameriaefolia plus the root of Urena lobota root is used to treat abdominal painbr
The leaves are chewed with salt and then spat onto sores to promote healingbr
Sap from the leaves or stems is used to treat eye diseasesbr
br
The fruit is considered to be a useful remedy for the nocturnal micturition of children bedwettingbr
br
The roots are astringent and a blood tonic A decoction of the roots is used in the treatment of dysentery and other internal complaintsbr
br
The bark contains around 10 tannins and is an effective astringentbr
"
182,Rubus niveus,Rosaceae,,Ceylon Raspberry,"root,leave,fruit","The leaves are used as a tonic for older peoplebr
br
The fruits and the roots are used in the treatment of dysenterybr
h3"
183,Rubus nubigenus,Rosaceae,,Giant Colombian Blackberry,,None known
184,Rubus pectinellus,Rosaceae,,,,None known
185,Rubus probus,Rosaceae,,,,None known
186,Rubus pyrifolius,Rosaceae,,,,"This species is used medicinally No more information is givenbr
"
187,Rubus racemosus,Rosaceae,,Black Raspberry,root,"The plant is used in traditional medicine as an astringent muscle relaxant and anticonvulsantbr
A decoction of the root is useful for treating relaxed bowels and dysenterybr
h3"
188,Rubus rigidus,Rosaceae,,,,None known
189,Rubus rolfei,Rosaceae,,,,None knownh3
190,Rubus roseus,Rosaceae,,Mora Silvestre,,None known
191,Rubus rosifolius,Rosaceae,,Mauritius Raspberry,"root,stem,leave,fruit","The leaves and the roots are anodyne astringent depurative and expectorant A decoction of the root is used in the treatment of diarrhoeabr
The leaves are externally applied to itchesbr
br
A decoction of the leafy stems is used in the treatment of feversbr
br
A syrup of the fruit is used as a demulcentbr
h3"
192,Rubus sellowii,Rosaceae,,Amora Preta,,None known
193,Rubus steudneri,Rosaceae,,,,None known
194,Rubus sumatranus,Rosaceae,,,,None known
195,Rubus urticifolius,Rosaceae,,,,None known
