,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
222,Adenia digitata,Passifloraceae,,,"root,whole plant","The whole plant is very poisonous but it is sometimes used medicinally mainly being applied externally though there are reports of the root being taken internallybr
The root which can be raw cooked or in the form of a decoction is applied externally onto swellings various skin ailments leprosy or ulcers It is sometimes applied externally and also drunk to treat swollen legsbr
"
223,Adenia firingalavensis,Passifloraceae,,,,"The plant is very toxic and is only used medicinally by very experienced traditional healersbr
"
224,Adenia globosa,Passifloraceae,,,stem,"A cold water extract of the stem is drunk to treat abdominal pain An extract is used as a bath to treat itchesbr
"
225,Adenia gummifera,Passifloraceae,,,root,"A decoction of the roots is taken as a remedy for malaria diarrhoea leprosy and VD The decoction is also taken with milk to treat anaemia The roots are chewed to treat snakebitebr
"
226,Adenia lobata,Passifloraceae,,,,
227,Adenia racemosa,Passifloraceae,,,"stem,bark,sap,tuber","A bark decoction is drunk to treat menorrhagiabr
br
A leaf decoction is drunk to treat mental illnessbr
br
The tubers are used to treat chickenpoxbr
br
The stem bark contains flavonoids saponins and tannins but no cyanoglycosides have been reportedbr
Ribosomeinactivating proteins have been isolatedbr
"
228,Adenia volkensii,Passifloraceae,,,"root,stem,flower,seed,sap,twig","A leaf decoction is taken orally to treat bronchitis coughs and fever or is used as a purgative enemabr
br
The pounded seeds are given in enema form as a diureticbr
br
A few drops of sap are sucked from a piece of twig or stem to treat gonorrhoea This should be done with extreme care larger amounts are very poisonousbr
br
Powder of the roasted rootstock is taken to treat coughs colds and pneumonia and is combined with milk to treat stomachache and internal swellingsbr
br
The most important active ingredient is volkensin   this is a potent inhibitor of eukaryotic protein synthesis in whole cells as well as in cellfree systems The inhibitory activity is a function of the A subunit the B subunit has a lectin function and allows the protein to pass the intact cell membrane Volkensin is one of the most lethal doublechain ribosomeinactivating and ricinlike toxins Chemically it resembles most closely modeccin the toxin of Adenia digitata It causes neuron death not only at the injection site but it is also transported between neurons Possibilities have also been studied of selectively killing mononuclear macrophages the cells in which the HIV virus survives and which transfer it to Tcells in which the virus is rapidly multiplied resulting in the development of Aidsbr
All parts of the plant even the flowers contain cyanogenic glycosides with the rootstock accounting for about 90 of the amount of these compounds The cyanogenic glycosides isolated are tetraphyllin B barterin and its epimer epitetraphyllin B volkeninbr
"
229,Adenium obesum,Apocynaceae,,Desert Rose,"root,stem,latex,bark","Desert rose is an important plant in traditional African medicine Research has shown the presence of some 30 cardiotoxic glycosides which act in a similar way as digitalis from foxgloves Digitalis spp In low doses digitalis is used to treat congestive heart failure CHF and heart rhythm problems atrial arrhythmias but in high doses it leads to systolic heart failure and deathbr
The ethanol extract of the roots has been shown to slow down the growth of Bacillus subtilis but has not shown activity against Pseudomonas aeruginosa Staphylococcus aureus or Candida albidabr
Extracts from the root have shown a cytotoxic effect against several carcinoma cell linesbr
The aqueous stem bark extract is a potential acaricide as it shows high toxicity on all stages of development of the ticks Amblyomma spp And Boophilus sppbr
br
A decoction from the roots alone or in combination with other plants is used externally to treat venereal diseases a root or bark extract is used as a bath or lotion to treat skin diseases and to kill lice A root decoction as nose drops is prescribed for rhinitisbr
br
Latex is applied to decaying teeth and septic wounds Latex is rubbed on the head against licebr
br
Powdered stems are applied to kill skin parasites of camels and cattlebr
br
The bark is chewed as an abortifacientbr
h3"
230,Adenium oleifolium,Apocynaceae,,,"root,sap","A salve prepared from the plant is applied to snakebites and scorpion stingsbr
br
A tea made from the root sap is used to treat fever and colic In larger doses it is purgative and toxicbr
br
Several cardiac glycosides have been isolated from the plant In trials an alcohol tincture of the root produced restlessness generalized tremor rapid breathing convulsions and deathbr
"
231,Adenodolichos paniculatus,Fabaceae,,,root,"The leaf is mashed with oil and applied topically as a dressing for treating burns The leaf has been used in the treatment of toothachebr
br
A decoction of the root has been used in the treatment of blenorrhoea and liver troublesbr
br
A methanolic leaf extract has been shown to possess analgesis and antiinflammatory properties thus supporting the ethnomedical claims for the use of the plant in the management of painful and inflammatory conditionsbr
"
232,Adenodolichos punctatus,Fabaceae,,,root,"The roots have medicinal properties No more detailsbr
"
233,Adenodolichos rhomboideus,Fabaceae,,,,"The plant is used in traditional medicine No more detailsbr
h3"
234,Adenophora triphylla,Campanulaceae,,Nan Sha Shen,"root,sap","This is a commonly used medicinal plant in China The root is antidote antifungal cardiotonic expectorant febrifuge sialogogue stomachic and tonic It is used in the treatment of womens diseases chronic bronchitis with dry cough bronchial catarrh pulmonary infections with cough and thick yellow sputum dry throatbr
br
The root has been shown to contain saponins and triterpenes which are responsible for its expectorant actionbr
"
235,Adenorandia kalbreyeri,Rubiaceae,,,,None known
236,Adenosma glutinosa,Plantaginaceae,,,"flower,whole plant","The aerial parts of the plant are antibacterial cholagogue diaphoretic diuretic stomachic and tonic A decoction or a syrup is useful for the treatment of jaundice in viral hepatitis oliguria biliuria fever ophthalmalgia vertigo and dyspepsia in parturients It is recommended as an aperient and tonic for women after giving birthbr
The whole plant is collected in summer during its flowering period It is carefully washed then subjected to thorough airdryingbr
"
237,Adenosma indiana,Plantaginaceae,,,"flower,whole plant,sap","The aerial parts of the plant are antibacterial cholagogue diaphoretic diuretic stomachic and tonic A decoction or a syrup is useful for the treatment of jaundice in viral hepatitis oliguria biliuria fever ophthalmalgia vertigo and dyspepsia in parturients It is recommended as an aperient and tonic for women after giving birthbr
The whole plant is collected in summer during its flowering period It is carefully washed then subjected to thorough airdryingbr
br
The plant contains triterpenoid saponins phenolic acids coumarins and flavonoids The volatile oil from the plant consists of Lfenchone 35 limonene 226 cineol 59 piperitenon oxide and sesquiterpene oxidebr
"
238,Adenostemma platyphyllum,Asteraceae,,,leave,"The plant is a remedy for pimples on the head and ears The leaves are burned and the ashes rubbed onto the afflicted areabr
"
239,Adenostemma viscosum,Asteraceae,,Dung Weed,"root,stem,leave,bark,whole plant","Dung weed is widely used as a medicinal plant in southeast Asia Research has confirmed the presence of several medically active compounds in the plantbr
Several kauranetype diterpenes have been isolated from the extract of fresh whole plant Two of these terpenes have shown cytotoxic activity in vitro against L5178Y cultured leukaemia cellsbr
The aqueous alcohol extract exhibited hypoglycaemic and diuretic activitiesbr
br
The whole plant is used to treat lung congestion pneumonia oedema and inflammationbr
br
The stems and leaves are used as an antiscorbutic The leaves are also used for treating palpitations dysuria toothache aphthae and sore throats and are also used to prevent infections after childbirth The leaves are chewed in the treatment of dysentery or combined with the leaves of Centella asiatica and Phyllanthus urinaria are used against colicbr
Externally the crushed stems and leaves are applied as a poultice for headache ulcerations of the nose and on the abdomen against diarrhoea often in association with Persicaria barbata and the leaves of Uraria and Momordica species The boiled leaves are rubbed on the skin to relieve itch and treat infected sores and the whole body is rubbed in case of fever A lotion of the leaves is used to arrest baldness a paste of the leaves is used to poultice sunburned skin and when scorched are applied to boils and ulcers in order to ripen thembr
br
Fresh juice of the plant is used to treat ear infections Combined with the leaves of Mimusops elengi and the bark of Baccaurea motleyana obtained by pounding these together it is used to treat sore eyes br
br
A decoction of the root is given as a cure for stomachache The roots are chewed alone or together with Piper betle leaves and ginger against coughbr
"
240,Adiantum aethiopicum,Pteridaceae,,Common Maidenhair Fern,"leave,rhizome","The fronds are astringent and emetic A decoction is used in the treatment of coughsbr
An infusion of the leaves is used as an emollient in the treatment of coughs and diseases of the chestbr
br
A decoction of the rhizomes is said to be abortifacientbr
"
241,Adiantum capillus-veneris,Polypodiaceae,,Maidenhair Fern,,"The maidenhair fern has a long history of medicinal use and was the main ingredient of a popular cough syrup called Capillaire which remained in use until the nineteenth century The plant is little used in modern herbalismbr
The fresh or dried leafy fronds are antidandruff antitussive astringent demulcent depurative emetic weakly emmenagogue emollient weakly expectorant febrifuge galactagogue laxative pectoral refrigerant stimulant sudorific and tonic A tea or syrup is used in the treatment of coughs throat afflictions and bronchitis It is also used as a detoxicant in alcoholism and to expel worms from the body Externally it is used as a poultice on snake bites bee stings etc In Nepal a paste made from the fronds is applied to the forehead to relieve headaches and to the chest to relieve chest painsbr
The plant is best used fresh though it can also be harvested in the summer and dried for later usebr
h3"
242,Adiantum caudatum,Pteridaceae,,,,"The fronds are said to be antiasthmatic antispasmodic They are used in the treatment of diabetes coughs fevers and migrainebr
The fronds are used externally to treat skin diseasesbr
"
243,Adiantum lunulatum,Pteridaceae,,,root,"The plant is considered to be a bronchiodilator diuretic and pectoral It is used extensively in Indian for the treatment of fevers in children It is one of the constituents of Hansraj a preparation esteemed in India for the treatment of coughsbr
br
The rootstock is considered good for treating fever and elephantiasis A decoction of the root is used in the treatment of throat affectionsbr
"
244,Adinandra integerrima,Pentaphylacaceae,,,,None known
245,Adonidia merrillii,Arecaceae,,,,None knownh3
246,Aechmea magdalenae,Bromeliaceae,,Pingwing,,None known
247,Aegialitis annulata,Plumbaginaceae,,,,None known
248,Aegialitis rotundifolia,Plumbaginaceae,,,,None known
249,Aegiceras corniculatum,Primulaceae,,,,None known
250,Aeginetia indica,Orobanchaceae,,,"root,flower","The plant is antiscorbuticbr
br
The roots and flowers are used medicinally for clearing away heat and toxic materialsbr
"
251,Aegiphila integrifolia,Lamiaceae,,,"leave,bark","Juice from the macerated leaves is used in the treatment of dermatosis or as a treatment for chicken pox eczema measles and soresbr
br
Bark rasped in a cold water infusion is used as a wash to treat feversbr
h3"
252,Aegiphila verticillata,Lamiaceae,,,,None knownh3
253,Aegle marmelos,Rutaceae,,Bael Tree,,
254,Aeollanthus myrianthus gamwelliae,Lamiaceae,,Nindi,,None known
255,Aeollanthus pubescens,Lamiaceae,,,,"The herb is used as a febrifugebr
"
256,Aeollanthus suaveolens,Lamiaceae,,,,"The plant is used in the treatment of skin ear and eye diseases in Brazilbr
br
Employed as a medicinal plant in tropical Africabr
"
257,Aerva javanica,Amaranthaceae,,Kapok bush,,None known
258,Aerva lanata,Amaranthaceae,,,"root,leave","A decoction the report does not specify the plant part is considered to be an efficacious diuretic and is used against catarrh of the bladder and gonorrhoea It is described as one of the best known remedies for bladder and kidney stones Ayurvedic practitioners recommend a decoction of the plant to be taken internally for a few days to dissolves the stone and to clear the urinary path br
br
br
Leaves are steeped in hot water and applied to swellings The juice from crushed leaves is applied to the eyesbr
br
The roots are used to treat headache as demulcent to cure coughs and as a vermifuge They are used for treating snakebite and constipationbr
"
259,Aerva leucura,Amaranthaceae,,,"root,leave","The roots are used for treating snakebite The roots are used for treating piles and as a blood purifierbr
br
br
The pounded leaves are mixed with porridge and drunk in order to curtail lactation in women who have lost their babiesbr
"
260,Aerva sanguinolenta,Amaranthaceae,,,,"A decoction of the young branches is used internally in the treatment of conditions such as haematuria and irregular or painful menstruationbr
"
261,Aeschynomene afraspera,Fabaceae,,,stem,"The pith of the stems is astringent and is applied to stop bleedingbr
h3"
262,Aeschynomene americana,Fabaceae,,,,None knownh3
263,Aeschynomene aspera,Fabaceae,,Sola Plant,,None knownh3
264,Aeschynomene elaphroxylon,Fabaceae,,Ambatsch,,None knownh3
265,Aeschynomene fluitans,Fabaceae,,,,None known
266,Aeschynomene indica,Fabaceae,,,,"The plant has many medicinal uses including as a treatment for kidney stones and urinary disorders and as a spermicidebr
h3"
267,Aeschynomene uniflora,Fabaceae,,,root,"The root has been used to treat stomach troublesbr
"
268,Aetoxylon sympetalum,Thymelaeaceae,,,,None known
269,Afraegle paniculata,Rutaceae,,Nigerian Powder-Flask Fruit,,"The plant has a range of medicinal usesbr
h3"
270,Aframomum albiflorum,Zingiberaceae,,,"root,seed","The crushed seeds are boiled with the roots of Piper capensis and drunk as an aphrodisiacbr
h3"
271,Aframomum alboviolaceum,Zingiberaceae,,,,"The plant is febrifugebr
"
272,Aframomum angustifolium,Zingiberaceae,,,"root,seed","The crushed seeds are boiled with the roots of Piper capensis and drunk as an aphrodisiacbr
h3"
273,Aframomum citratum,Zingiberaceae,,,,None known
274,Aframomum corrorima,Zingiberaceae,,Korarima,seed,"The seeds are carminative purgative and tonicbr
"
275,Aframomum daniellii,Zingiberaceae,,,,None known
276,Aframomum mala,Zingiberaceae,,,"root,seed","The crushed seeds are boiled with the roots of Piper capensis and drunk as an aphrodisiacbr
h3"
277,Aframomum melegueta,Zingiberaceae,,Grains of Paradise,"root,stem,whole plant,seed","The root is a pungent stimulant that benefits the digestion and relieves spasms A decoction is taken internally in the treatment of a range of disorders including painful menstruation excessive lactation postpartum haemorrhage and infertility The roots can be harvested throughout the year and used fresh or dried for later usebr
br
Although used mainly as a condiment the seeds also have a stimulant action on the digestive system strengthening and warming the stomach They are used to alleviate indigestion flatulence and bloating and help to relieve abdominal discomfort due to colic or griping The seeds can help to reduce or prevent vomiting and to bring relief from nausea They have also been used as an aphrodisiac The seed is used to treat head colds influenza slight abdominal pains constipation menstrual pains and rheumatism Combined with Zingiber officinale they are used to treat colds and fever Crushed in citron juice they are employed for treating glandular problemsbr
The pulverised seeds are used in an enema for treating constipation pains and are mixed with mustard oil in an ointment for easing arthritis pains The seeds are pulverised with the seeds of Piper nigrum and then mixed with coconut oil to make an ointment that is used to treat general swellings and painsbr
br
A decoction of the whole plant is used to treat menstrual pain It is macerated with Justicia secunda in a decoction that is used as a laxative and a general medicinebr
br
The expressed leaf juice is used to treat scrofulabr
br
The seed contains the volatile oil paradol which has antispasmodic carminative and pectoral qualitiesbr
The seed contains 03  05 of an essential oil a pungent principle called paradol which is related to gingerol as found in ginger and tanninsbr
The plant contains the alkaloid piperine essential oils and resinsbr
"
278,Afrocanthium burttii,Rubiaceae,,,,None known
279,Afrocanthium lactescens,Rubiaceae,,,root,"The roots are pounded and soaked in warm water The decoction is drunk twice a day as a purgativebr
"
280,Afrocarpus dawei,Podocarpaceae,,,,None known
281,Afrocarpus falcatus,Podocarpaceae,,Bastard Yellowwood,"bark,seed,sap,tuber","The bark and seeds are used in traditional medicinebr
br
Bark decoctions or infusions are used as anodyne also to treat diarrhoea and stomachachebr
A bark decoction is also applied to itching rashbr
br
Pulverized seeds are applied to treat tuberculoid meningitis and sunburnbr
br
In Ethiopia the seed oil is used in the treatment of gonorrhoeabr
br
The sap is used as a remedy for chest complaintsbr
h3"
282,Afrocarpus gracilior,Podocarpaceae,,,"bark,seed,sap,tuber","The bark and seeds are used in traditional medicinebr
br
Bark decoctions or infusions are used as anodyne also to treat diarrhoea and stomachachebr
A bark decoction is also applied to itching rashbr
br
Pulverized seeds are applied to treat tuberculoid meningitis and sunburnbr
br
In Ethiopia the seed oil is used in the treatment of gonorrhoeabr
br
The sap is used as a remedy for chest complaintsbr
h3"
283,Afrocarpus mannii,Podocarpaceae,,,,None knownh3
284,Afrocarpus usambarensis,Podocarpaceae,,,,None known
285,Afrolicania elaeosperma,Chrysobalanaceae,,Mahogany Nut,,"br
"
286,Afzelia africana,Fabaceae,,African Mahogany,"root,stem,leave,fruit,bark,pulp","The plant is used in traditional medicine where it is considered to be analgesic antihaemorrhagic aphrodisiac emetic emmenagogue febrifuge and laxativebr
The plant is used in local medicine for general pain relief treating digestive problems such as constipation and vomiting and for internal bleedings haemorrhagicbr
br
A decoction of the stem bark is used in the treatment of malaria and rheumatismbr
An infusion of the bark is used as a treatment against paralysis and a decoction against constipation The pulp is combined with Pericopsis and Tamarindus and used as a diuretic and febrifuge The maceration is used as a remedy for leprosy br
The ash of the bark prepared with Shea butter as a soap is used as a treatment against lumbago In a decoction or prepared with food it is a treatment for backachebr
br
The roots are pulverised with milletbeer and used to treat hernias and in a decoction with pimento as a remedy against gonorrhoea and stomachachebr
br
A leaf decoction combined with Syzygium guineensis leaves and Xylopia fruit forms a drink that is used to treat oedemabr
h3"
287,Afzelia bella,Fabaceae,,,"leave,bark","The plant part not specified is used as an antidote to treat venomous stings bites etcbr
br
The bark is used as an abortifacient and anodyne It is used to treat conditions related to the menstrual cycle pregnancy and skinbr
br
The leaves are laxativebr
"
288,Afzelia bipindensis,Fabaceae,,,sap,"The sap is used to treat stomach troubles and ease painbr
"
289,Afzelia javanica,Fabaceae,,,,None known
290,Afzelia pachyloba,Fabaceae,,,,None known
291,Afzelia parviflora,Fabaceae,,,,None known
292,Afzelia quanzensis,Fabaceae,,Pod Mahogany,"root,bark","The roots are chewed as an aphrodisiac They are used in the treatment of a range of conditions including gonorrhoea chest pains kidney problems bilharzia eye problems and snakebites Internal use of the plant is possibly unwise see notes above on toxicitybr
br
A mixture of the pounded bark combined with python fat is applied on eczematous spots of the skin A small piece of bark is applied to an aching toothbr
h3"
293,Afzelia rhomboidea,Fabaceae,,Tindalo,,None known
294,Afzelia xylocarpa,Fabaceae,,,bark,"The plant is used medicinally for relieving toothaches and eye diseasesbr
br
The bark is astringent It is used in local medicinebr
h3"
295,Aganope heptaphylla,Fabaceae,,,,None known
296,Aganope impressa,Fabaceae,,,,None knownh3
297,Aganope thyrsiflora,Fabaceae,,,,None known
298,Agapanthus africanus,Amaryllidaceae,,African Lily,root,"The roots are cardiac and stomachic They are used in the treatment of heart troubles and intestinal painbr
"
299,Agapanthus praecox,Amaryllidaceae,,African Lily,"root,stem,leave,sap","Cardiac stomachicbr
The plant is often used in traditional medicines Xhosa women use the roots to make antenatal medicine and they make a necklace using the roots that they wear as a charm to bring healthy strong babies The Zulu use agapanthus to treat heart disease paralysis coughs colds chest pains and tightness It is also used with other plants in various medicines taken during pregnancy to ensure healthy children or to augment or induce labour It is also used as a love charm and by people afraid of thunderstorms and to ward off thunder Margaret Roberts advises hikers to put leaves in their shoes to soothe the feet and to wrap weary feet in the leaves for half an hour The long straplike leaves also make an excellent bandage to hold a dressing or poultice in place and winding leaves around the wrists are said to help bring a fever down Agapanthus contains several saponins and sapogenins that generally have antiinflammatory reduce swelling and inflammation antioedema oedema  swelling due to accumulation of fluid antitussive relieve or suppress coughing and immunoregulatory have influence on the immune system properties Although the precise activity of agapanthus compounds is not known preliminary tests have shown uterotonic activity increases the tone of uterine musclesbr
"
300,Agarista chapadensis,Ericaceae,,,,None known
301,Agarista eucalyptoides,Ericaceae,,,,None known
302,Agastache mexicana,Lamiaceae,,Toronjil Morado,,
303,Agastache mexicana xolocotziana,Lamiaceae,,Toronjil Blanco,flower,"An infusion of the plant both fresh or dried is valued in treating various gastrointestinal nervous and cardiovascular ailmentsbr
The plant is harvested for drying as it comes into flower since this is when it is most aromaticbr
br
Although this subspecies shares some common chemical constituents with Agastache mexicana it also has a number of unique compoundsbr
Breviflorine is a clerodanetype diterpenoidbr
Chrysine and Pratol are flavonoidsbr
The essential oil is principally formed of Bornil Acetatebr
"
304,Agasthiyamalaia pauciflora,Clusiaceae,,,,None known
305,Agathis atropurpurea,Araucariaceae,,Black Kauri,,None known
306,Agathis borneensis,Araucariaceae,,,,None known
307,Agathis dammara,Araucariaceae,,Amboina Pine,,None knownh3
308,Agathis kinabaluensis,Araucariaceae,,,,None known
309,Agathis labillardieri,Araucariaceae,,New Guinea Kauri,,None known
310,Agathis lanceolata,Araucariaceae,,Koghis Kauri,,"The resin is antiseptic and vulnerary It is used as a dressing for wounds and ulcersbr
"
311,Agathis lenticula,Araucariaceae,,,,None known
312,Agathis macrophylla,Araucariaceae,,Dakua,,None knownh3
313,Agathis microstachya,Araucariaceae,,Atherton Kauri Pine,,None known
314,Agathis montana,Araucariaceae,,Mount Panié Kauri,,None known
315,Agathis moorei,Araucariaceae,,,,None known
316,Agathis orbicula,Araucariaceae,,,,None known
317,Agathis philippinensis,Araucariaceae,,Dammar,,"The resin obtained from the tree is used in the treatment of arthritis and asthmabr
To treat arthritis the resin is softened by steam or indirect heat not open fire and spread on cloth or gauze and applied over the affected areabr
Smoke from the burning resin is inhaled to treat asthmabr
br
The resin contains an essential oil with the following constituents dlimonene dapinene Jpinene and camphenebr
"
318,Agathis robusta,Araucariaceae,,Queensland Kauri,,None known
319,Agathis silbae,Araucariaceae,,,,"A resin obtained from the tree is used medicinallybr
"
320,Agathosma betulina,Rutaceae,,Buchu,"stem,leave,flower","Buchu is a strongly aromatic herb that has been shown to stimulate and cleanse the urinary system and increase perspiration The plant contains an essential oil a primary ingredient of which is diosphenol  this has been shown to be a potent diuretic and antiseptic Other active ingredients in the essential oil are menthone isomenthone limonene and pulegonebr
The plant also contains the flavonoids rutin and diosminbr
br
The leaves are used internally in the treatment of kidney and urinary tract infections especially prostatitis and cystitis digestive problems gout rheumatism coughs and coldsbr
Externally the leaves are used in traditional medicine as a powder to deter insects and in a vinegarbased lotions to soothe bruises and sprains An infusion in vinegar is used as an antiseptic wash or embrocationbr
The leaves are harvested when the plant is flowering and can be dried for later usebr
br
Research has shown that the plant contains a substance that blocks ultraviolet light and may have applications in skin preparationsbr
"
321,Agathosma crenulata,Rutaceae,,Buchu,"stem,leave,flower","Buchu is a strongly aromatic herb that has been shown to stimulate and cleanse the urinary system and increase perspiration The plant contains an essential oil the principal active ingredient of which is diosphenol which is a potent diuretic and antiseptic The oil also contains limonene menthone isomenthon pulegone and isopulegonebr
br
The leaves are used internally in the treatment of urinary tract infections especially prostatitis and cystitis digestive problems gout rheumatism coughs and coldsbr
Externally the leaves are used in traditional medicine as a powder to deter insects and in a vinegarbased lotions to soothe bruises and sprainsbr
The leaves are harvested when the plant is flowering and can be dried for later usebr
br
Research has shown that the plant contains a substance that blocks ultraviolet light and may have applications in skin preparationsbr
"
322,Agave abisaii,Asparagaceae,,,leave,"The roasted leaves are said to be an effective antiinflammatorybr
"
323,Agave albomarginata,Asparagaceae,,,,None known
324,Agave americana,Asparagaceae,,Agave,"root,leave,pulp,sap","The sap of agaves has long been used in Central America as a binding agent for various powders used  as poultices on wounds The sap can also be taken internally in the treatment of diarrhoea dysentery etcbr
The sap is antiseptic diaphoretic diuretic emmenagogue and laxative An infusion of the chopped leaf is purgative and the juice of the leaves is applied to bruises The plant is used internally in the treatment of indigestion flatulence constipation jaundice and dysentery The sap has disinfectant properties and can be taken internally to check the growth of putrefactive bacteria in the stomach and intestinesbr
br
Water in which agave fibre has been soaked for a day can be used as a scalp disinfectant and tonic in cases of falling hairbr
br
Steroid drug precursors are obtained from the leavesbr
br
A gum from the root and leaf is used in the treatment of toothachebr
br
The root is diaphoretic and diuretic It is used in the treatment of syphilis The roots are steeped in water and the water ingested for treating various ailments such as stomach pain painful and difficult urination scurvy swollen and bleeding pulp of teeth swollen bones constipation and poor appetite or loss of appetitebr
br
All parts of the plant can be harvested for use as required they can also be dried for later use The dried leaves and roots store wellbr
h3"
325,Agave amica,Asparagaceae,,Tuberose,,None known
326,Agave andreae,Asparagaceae,,Maguey de Piedra,,"This species of agave is used medicinally in the regionbr
The plant is antiinflammatory and is traditionally used to treat internal contusionsbr
"
327,Agave angustiarum,Asparagaceae,,Maguey Rabo de León,,"The presence of medicinal components have been researched and identifiedbr
h3"
328,Agave angustifolia,Asparagaceae,,Espadín,"root,stem,leave","The juice of the cooked leaves and stems and a root infusion are taken internally or used as poultices for both internal and external swelling as well as for bruises liver and kidney diseases arthritis and dysenterybr
br
The roots are diaphoretic and diureticbr
h3"
329,Agave applanata,Asparagaceae,,Maguey de Ixtle,,None known
330,Agave asperrima,Asparagaceae,,Maguey Rasposo,,None known
331,Agave atrovirens,Asparagaceae,,Maguey Blanco,,None knownh3
332,Agave aurea,Asparagaceae,,,,None known
333,Agave bovicornuta,Asparagaceae,,Cow's Horn Agave,,None known
334,Agave bulliana,Asparagaceae,,,"seed,rhizome","The mashed rhizome is considered a remedy for snakebite to be both drunk and applied to the wound br
br
The powdered seed applied to the teeth is believed to relieve toothache and to evacuate mucusbr
"
335,Agave cantala,Asparagaceae,,,sap,"The leaf is used in the treatment of wounds The sap is probably usedbr
h3"
336,Agave chiapensis,Asparagaceae,,,,None known
337,Agave cocui,Asparagaceae,,Cocuy,,"The plant part not specified is used as an antiseptic dressing on woundsbr
"
338,Agave convallis,Asparagaceae,,,,None known
339,Agave cundinamarcensis,Asparagaceae,,Maguey,,None known
340,Agave cupreata,Asparagaceae,,,,None known
341,Agave decipiens,Asparagaceae,,,,None known
342,Agave durangensis,Asparagaceae,,,,None known
343,Agave fourcroydes,Asparagaceae,,Henequen,,"The plant is used for medicinal purposesbr
h3"
344,Agave funkiana,Asparagaceae,,,,None known
345,Agave geminiflora,Asparagaceae,,,,None known
346,Agave ghiesbreghtii,Asparagaceae,,,,None knownh3
347,Agave gigantensis,Asparagaceae,,Lechuguilla,,None known
348,Agave gomezpompae,Asparagaceae,,Cacayas,,None known
349,Agave gracielae,Asparagaceae,,,,None known
350,Agave guadalajarana,Asparagaceae,,Masparillo,,"The plant is used as a medicine No more information givenbr
"
351,Agave guiengola,Asparagaceae,,,,"The plant is used as a source of mucilagebr
"
352,Agave guttata,Asparagaceae,,,,"The crushed corm is used as a remedy to treat rabies in domestic animalsbr
"
353,Agave gypsicola,Asparagaceae,,Maguey Blanco,,None known
354,Agave gypsophila,Asparagaceae,,,,"The plant is antiinflammatory and is traditionally used to treat internal contusionsbr
"
355,Agave hauniensis,Asparagaceae,,,,None known
356,Agave hookeri,Asparagaceae,,,,None known
357,Agave horrida,Asparagaceae,,,,None known
358,Agave inaequidens,Asparagaceae,,,sap,"The sap is used to make medicinesbr
"
359,Agave karwinskii,Asparagaceae,,Cachitún,,"As a medicine to neutralize viper bites the terminal spine is cut and incisions are made around the woundbr
h3"
360,Agave kerchovei,Asparagaceae,,Rabo de León,,None known
361,Agave kristenii,Asparagaceae,,Maguey de Piedra,,"This species was historically used for its antiinflammatory properties to treat internal contusions tumors and cancerbr
"
362,Agave macroacantha,Asparagaceae,,Espadilla,,None knownh3
363,Agave mapisaga,Asparagaceae,,,,None known
364,Agave marmorata,Asparagaceae,,Maguey Curandero,,"The plant is traditionally used for medicinal purposesbr
The juice either that used to make mezcal or to make pulque is heated and used as a treatment for coughs  ulcers clots asthma blows and woundsbr
h3"
365,Agave maximiliana,Asparagaceae,,,sap,"The sap is used as a medicinebr
"
366,Agave mitis,Asparagaceae,,Maguey de Peña,,None known
367,Agave nuusaviorum,Asparagaceae,,,"stem,leave","The plant is used regionally as a medicinebr
The juice of the leaves is used to combat diseases of the circulatory system such as blood clots and diabetesbr
br
The grilled leaves semicooked on a fire are used to alleviate inflammations caused by falls or similar injuriesbr
"
368,Agave obscura,Asparagaceae,,,,None known
369,Agave ornithobroma,Asparagaceae,,Amole,,None known
370,Agave ortgiesiana,Asparagaceae,,,,None known
371,Agave paniculata,Asparagaceae,,,leave,"The leaves are used in the treatment of headaches and also to treat headlicebr
"
372,Agave peacockii,Asparagaceae,,Maguey de Ixtle,,None known
373,Agave petskinil,Asparagaceae,,,leave,"The fresh leaves are used in the treatment of strong permanent headaches by placing them over the forehead They are also used to treat headlicebr
"
374,Agave potatorum,Asparagaceae,,,leave,"The plant is used medicinally No more informationbr
The leaves are antiinflammatory and are used to reduce swellingbr
"
375,Agave quiotepecensis,Asparagaceae,,Rabo de León,,None known
376,Agave rhodacantha,Asparagaceae,,,,None known
377,Agave salmiana,Asparagaceae,,Maguey Verde,,None known
378,Agave scabra,Asparagaceae,,,,None known
379,Agave scaposa,Asparagaceae,,Maguey de Potrero”,"stem,flower,sap","The sap from the flowering stem is used as a treatment for gastritisbr
h3"
380,Agave schidigera,Asparagaceae,,,,None known
381,Agave seemanniana,Asparagaceae,,,,None known
382,Agave sisalana,Asparagaceae,,Sisal,leave,"Sisal is a folk remedy for dysentery leprosy sores and syphilis It is a source of hecogeninbr
The leaves contain hecogenin used in the partial synthesis of the drug cortisonebr
h3"
383,Agave striata,Asparagaceae,,Espadín,,None knownh3
384,Agave stricta,Asparagaceae,,Rabo de León,,None known
385,Agave tecta,Asparagaceae,,Grande,,None knownh3
386,Agave temacapulinensis,Asparagaceae,,Maguey Blanco,,"The plant is used to relieve internal pain caused from contusions and to act as an antiinflammatorybr
"
387,Agave tequilana,Asparagaceae,,,,None known
388,Agave titanota,Asparagaceae,,Rabo de león cenizo,,None known
389,Agave triangularis,Asparagaceae,,,,None knownh3
