,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
97,Tamarindus indica,Fabaceae,,Tamarind,"leave,fruit,bark,pulp,flower,seed","The bark is astringent and tonic and its ash may be given internally as a digestive Incorporated into lotions or poultices the bark may be used to relives sores ulcers boils and rashes It may also be administered as a decoction against asthma and amenorrhea and as a febrifugebr
br
Leaf extracts exhibit antioxidant activity in the liver and are a common ingredient in cardiac and blood sugar reducing medicines Young leaves may be used in fomentation for rheumatism applied to sores and wounds or administered as a poultice for inflammation of joints to reduce swelling and relieve pain A sweetened decoction of the leaves is good against throat infection cough fever and even intestinal wormsbr
The filtered hot juice of young leaves and a poultice of the flowers is used for conjunctivitis The leaves are warmed and tied to affected areas in order to relieve swellings and pains particularly sprains They are also used for bathing sores or to bathe persons suffering from measles or allergiesbr
br
The leaves and flowers are used to make a sweetened tea that is drunk by children as a remedy for measles They were also used in a preparation which was drunk in early Guyana as a malaria remedybr
br
A decoction of the flower buds is used as a remedy for childrens bedwetting and urinary complaintsbr
br
The fruit is aperient and laxative A syrup made from the ripe fruit is drunk in order to keep the digestive organs in good condition and also as a remedy for coughs and chest colds The flesh of the fruit is eaten to cure fevers and control gastric acidbr
The fruit pulp may be used as a massage to treat rheumatism as an acid refrigerant a mild laxative and also to treat scurvybr
br
Powdered seeds may be given to cure dysentery and diarrhoeabr
br
The plant contains pyrazines and thiazolesbr
The seed contains polyosesbr
The bark yields proanthocyanidin and hordeninebr
h3"
98,Tamarix aphylla,Tamaricaceae,,Athel Tamarisk,bark,"The galls are astringent They are used as a garglebr
br
The bark is astringent and bitter It is used for treating eczema and other skin diseasesbr
h3"
99,Tamarix senegalensis,Tamaricaceae,,,"leave,fruit","The macerated fruit is a good remedy for coldsbr
br
Young shoots with leaves on are used to treat conjunctivitisbr
"
100,Tapirira guianensis,Annonaceae,,,"stem,bark,flower","An oleoresin is obtained in abundance from the stems It is recommended for the treatment of syphilitic ulcers br
br
The finely ground bark is ingested as a treatment for childrens thrushbr
A decoction of the bark is used as a fever bath an infusion is used for washing ulcers The inner bark is used to dress cuts wounds and sores and to treat snakebite br
br
An unspecified part of the plant is used a purgativebr
br
A tea made from the flowers is used by elderly persons experiencing painful urinationbr
h3"
101,Tapirira mexicana,Anacardiaceae,,,,None known
102,Tapirira obtusa,Anacardiaceae,,,fruit,"The fruits are used as a treatment for ulcersbr
"
103,Tapirira rubrinervis,Anacardiaceae,,,,None known
104,Tapura fischeri,Dichapetalaceae,,,leave,"The leaves are used as a medicine for stomachachebr
br
Extracts of the leaves were found to contain 4 pheophytins as well as pheophorbide a methyl esterbr
"
105,Tara spinosa,Fabaceae,,Algarobilla,"seed,pod","The powder contained within the seedpods is used as an eyewashbr
h3"
106,Taralea oppositifolia,Fabaceae,,English Tonka Bean,,None known
107,Tarchonanthus camphoratus,Asteraceae,,Camphor Bush,"root,leave","The plant is used as a treatment for bronchitis and other chest ailments for chilblains tired legs and sore feetbr
Problems such as blocked sinuses and headache can be healed by inhaling the smoke from the burning green leavesbr
br
The leaves are antispasmodic diaphoretic narcotic resolvent and tonic An infusion is used in the treatment of stomach ailments heartburn asthma and overanxiety Drinking a boiled mixture of leaves and water can help to treat coughing toothache abdominal pain and bronchitisbr
The leaves can also be used for massaging body stiffnessbr
br
The essential oil obtained from the leaves has been found to have excellent cosmetic and dermatological properties specially as soothing antiirritation decongestant remedy for sensitive skins dermatitis sunburns bedsores etcbr
br
The root is an ingredient of tonic soupsbr
h3"
108,Taxus globosa,Taxaceae,,Mexican Yew,,"As with most other Taxus species Taxus globosa is a potential source of anticancer drugsbr
"
109,Taxus wallichiana,Taxaceae,,,"leave,fruit,bark","The alkaloid compounds taxanes of the bark are a source for the anticancer drug paclitaxel Taxol which has become a major reason for exploitation in recent years The leaves yield similar chemicals in low concentrationsbr
br
Traditional medicine has made use of young shoots and leaves and sometimes of inner bark for a long time in various potions tinctures and pastesbr
br
The following uses were originally stated for Taxus baccata growing wild in India It is now considered that Taxus baccata is not found wild in India and that references to that taxon apply to Taxus mairei and Taxus wallichiana both in the eastern Himalayas and Taxus contorta in the western Himalayasbr
The leaves and fruits are antispasmodic aphrodisiac emmenagogue and sedative The leaves are used in the treatment of asthma bronchitism hiccough epilepsy and indigestionbr
Care should be taken in the use of this remedy  see notes above on toxicitybr
"
110,Tecoma capensis,Bignoniaceae,,,bark,"The powdered bark is used in the treatment of fevers pneumonia and stomach troublesbr
The powdered bark is rubbed on bleeding gums to promote blood clottingbr
br
A leaf decoction is used in the treatment of diarrhoea and for intestinal inflammation It is believed to ease pain and br
produce sleepbr
h3"
111,Tecoma stans,Bignoniaceae,,Trumpet Flower,"root,flower","A leaf infusion can be taken orally for treating diabetes and stomach painsbr
A strong leaf and root decoction is taken orally as a diuretic to treat syphilis or for intestinal wormsbr
br
The flowers are diureticbr
h3"
112,Tectaria paradoxa,Tectariaceae,,,,None known
113,Tecticornia verrucosa,Amaranthaceae,,,,None known
114,Tectona grandis,Lamiaceae,,Teak,"root,leave,bark,flower,seed,wood,tuber","A wood tar paste is made from the powdered wood by putting it into hot water It is vermifuge promotes digestion is effective in relieving bilious headaches and tooth aches reduces inflammations or eruptions of the skinbr
The charred wood soaked in poppy juice and made into a paste has been used to relieve the swelling of the eyelidsbr
The wood has been used as a hair tonicbr
An oil extracted from the roots is used to treat eczema ringworms and inflammationbr
br
The bark has been used as an astringent and in the treatment of bronchitisbr
br
The flowers are diuretic They are used to treat biliousness bronchitis and urinary disordersbr
br
The seeds are diureticbr
An oil extracted from the seeds promotes hair growthbr
br
The leaves have a reputation of being diuretic depurative purgative stimulant antidysenteric and vermifuge They are used in traditional medicine to treat anaemia asthenia fever and malaria amoebiasis schistosomiasis and tuberculosis Extracts of the leaves are reported to be effective against mycobacterium tuberculosis to treat bleeding of larynx trachea bronchi or lungs and sore throatbr
An oil extracted from the tender shoots is used against scabies in childrenbr
h3"
115,Teijsmanniodendron ahernianum,Lamiaceae,,,,None known
116,Teijsmanniodendron bogoriense,Lamiaceae,,,,None known
117,Teijsmanniodendron coriaceum,Lamiaceae,,,,None known
118,Teijsmanniodendron hollrungii,Lamiaceae,,,leave,"The ash from the leaves is added to coconut oil and applied to the head as a treatment for scabiesbr
"
119,Teijsmanniodendron pteropodum,Lamiaceae,,,fruit,"The fruits have been used medicinally both internally and externally for treating intestinal complaintsbr
"
120,Teijsmanniodendron scaberrimum,Lamiaceae,,,,None known
121,Teijsmanniodendron simplicifolium,Lamiaceae,,,,None known
122,Telfairia occidentalis,Cucurbitaceae,,Fluted Gourd,,"Pregnant women and patients suffering from anaemia use the leaf juice as a tonic to strengthen the bloodbr
h3"
123,Telfairia pedata,Cucurbitaceae,,Oysternut,seed,"The seeds are said to have valuable galactagogue properties and are in great demand amongst native mothers who consume them shortly after the birth of a child as a tonic in order to regain their strength and also to improve the flow of milkbr
br
The oil obtained from the seed is used as medicine for stomach troubles and rheumatismbr
h3"
124,Teliostachya lanceolata,Acanthaceae,,,leave,"The plant part not specified is used as a remedy for stomach achesbr
br
The variety crispa is added to ayahuasca and may be used alone also as a narcotic When used as an admixture to ayahuasca Banisteriopsis caapi two branches are cooked with ayahuasca for about 11 hours When taken alone about 10 leaves are cooked gently for 7 hours The effects on the mind last for three days during which one converses with the spirit of the plant It is said to also causes loss of sight for three daysbr
"
125,Telosma africana,Apocynaceae,,,,None known
126,Telosma cordata,Apocynaceae,,Pakalana,flower,"The flowers are used in the treatment of conjunctivitisbr
"
127,Telosma procumbens,Apocynaceae,,,leave,"An infusion or decoction of the leaves is used to cleanse wounds scabies and ulcers The leaves are also used as a cataplasm applied to the forehead in the treatment of headachesbr
"
128,Tephrosia candida,Fabaceae,,White Tephrosia,,None knownh3
129,Tephrosia lupinifolia,Fabaceae,,,root,"The roots are used in the treatment of malarialike illnesses and severe headaches A traditional healer or a family member chews the roots and then keeping the root in the mouth sprays salive on the head of the affected person As an additional measure the salive is also rubbed onto the head and breast of the affected personbr
h3"
130,Tephrosia multifolia,Fabaceae,,,,None known
131,Tephrosia noctiflora,Fabaceae,,,,None knownh3
132,Tephrosia pumila,Fabaceae,,,,None knownh3
133,Tephrosia purpurea,Fabaceae,,Purple Tephrosia,"root,leave,fruit","All parts of the plant have tonic and laxative propertiesbr
The dried plant is deobstruent diuretic and useful in treating bronchitis bilious febrile attacks and obstructions of the liver spleen and kidneys It is also recommended as a blood purifier in the treatment of boils and pimples and is considered a cordial treatmentbr
br
A decoction of the fruit is given as a treatment against intestinal worms A fruit extract is used to relieve bodily pains and inflammatory problemsbr
br
The roots are bitter and anthelmintic A decoction is used as a nematicide for treatment against Toxocora canis larvae which cause a lung disease It is also used as a treatment against dyspepsia colic and chronic diarrhoeabr
br
The pounded leaves are used as a decoction against snakebitebr
The leaves and leaf buds are ground and mixed with salt and coconut Cocos nucifera as a topical treatment for cuts and itchy skinbr
h3"
134,Tephrosia retamoides,Fabaceae,,,,None known
135,Tephrosia sinapou,Fabaceae,,,"root,stem,leave","The root is used in the treatment of cancerbr
br
A decoction of leafy branches is drunk to treat snakebite and is also used as an antisyphiliticbr
The leaves are crushed and appplied as a hairwash to rid the hair of licebr
br
A decoction of the plant part not specified is used to remedy blennorrhagiabr
br
A decoction of the stems is used as a digitalis substitute for treating heart palpitationsbr
"
136,Tephrosia villosa,Fabaceae,,,"root,leave","The leaf juice is used to treat dropsy and diabetesbr
br
The roots and leaves contain rotenoidsbr
h3"
137,Tephrosia vogelii,Fabaceae,,,"root,leave","Used as an abortifacient emetic bactericide purgative and cure for skin diseases schistosomiasis ringworm and parasitic infectionsbr
br
Leaf decoctions are used in the treatment of scabies and yaws a weak infusion of the leaves is taken as an anthelminticbr
br
Root decoctions are used to treat constipationbr
h3"
138,Teramnus labialis,Fabaceae,,,,"Plant extracts are used in natural medicines in Indiabr
h3"
139,Terminalia amazonia,Combretaceae,,White Olive,,None knownh3
140,Terminalia archipelagi,Combretaceae,,,,None known
141,Terminalia argentea,Combretaceae,,,bark,"A gum resin obtained from the bark is purgativebr
h3"
142,Terminalia arjuna,Combretaceae,,Arjuna,"leave,bark,sap","The bark of the tree contains a number of medically active ingredients including tannins flavonoids sterols and triterpenoid saponins The bark is a cardiac tonic lowers blood pressure and reduces blood cholesterol levelsbr
Arjuna is a herb where modern research has fully supported its traditional use for treating heart disease The bark is taken internally to treat a range of heart conditions and seems to work best when blood supply to the heart is poor as in angina and ischaemic heart disease It is also of value in helping to maintain a steady heart beatbr
br
The gum is used medicinallybr
br
The juice of the bark is used as a tonicbr
br
The juice from the leaves is used traditionally to treat earachebr
h3"
143,Terminalia arostrata,Combretaceae,,,,None known
144,Terminalia australis,Combretaceae,,,,None knownh3
145,Terminalia avicennioides,Combretaceae,,,"root,leave,bark,bulb","The powdered bark is emetic and charlatans in Senegal administer it in milk resulting in their patients vomiting up a red liquid which the credulous believe is taking away the cause of their illness The rootbark is combined with other herbs and made into a decoction that is taken internally and by enema to treat severe jaundice the lees left over are used in a friction rub over the body br
The rootbark is considered cleansing and healing on refractory sores br
br
A decoction of the root is taken by draught and by enema to remedy diarrhoea and dysenteries Children with these affections are given the powdered root in boiled milk sweetened with honey A root decoction is considered active in the treatment of ascites oedemas and of diangara cayor arising from tertiary syphilis An aqueous rootmacerate is given to nursing mothers with babies suffering from eyetroublesbr
The powdered root is applied topically to skin infections sores and ulcers and is rubbed on the gums to relieve toothache The roots are also used in a prescription for leprosybr
br
The pulverized leaves are applied as a poultice on burns and bruises br
The leaves are often galled and these have medicinal use They are reduced to ashes and mixed with the  roasted bulbs of Crinum species this is then combined with fresh cows butter to make an ointment which is used for rubbing on rheumatic and swollen jointsbr
br
Examinations of the roots have found no antibiotic activitybr
The root showed antimicrobial activity against Sarcina lutea Staphylococcus aureus and Mycobacterium phlei all Gram positive organisms No action was found on Gram negative bacteria nor on fungibr
h3"
146,Terminalia bellirica,Combretaceae,,Myrobalan,fruit,"The fruit contains anthraquinones and tannins It is anthelmintic astringent especially when ripe digestive tonic and laxative especially when unripebr
The fruit is used internally principally in the treatment of digestive and respiratory problems In Indian herbal medicine the ripe fruit is used in cases of diarrhoea and indigestion whilst the unripe fruit is used as a laxative in cases of chronic constipation The fruit is often used to treat upper respiratory tract infections that cause symptoms of sore throats hoarseness and coughsbr
Externally the fruit is used to make a lotion for sore eyesbr
br
The sour fruits are one of the ingredients of triphala an Ayurvedic rejuvenative laxative tonic based on this species plus the fruits of Phyllanthus emblica and Terminalia chebulabr
"
147,Terminalia brassii,Combretaceae,,Brown Terminalia,,None knownh3
148,Terminalia brownii,Combretaceae,,,"leave,bark,tuber","The phloem fibres are chewed and the solution swallowed in the treatment of yellow fever particularly in childrenbr
br
The bark is astringent An infusion is taken in the treatment of fevers colds and chest complaints including tuberculosis and possibly pneumonia A medicine made from the bark is used in the local treatment of hepatitisbr
br
An extract from the leaves is used to treat pinkeye in livestockbr
h3"
149,Terminalia calamansanai,Combretaceae,,,bark,"The bark is astringent and lithotriptic It is used both internally and externallybr
h3"
150,Terminalia canaliculata,Combretaceae,,,,None known
151,Terminalia capitanea,Combretaceae,,,,None known
152,Terminalia catappa,Combretaceae,,Indian Almond,"root,leave,fruit,bark,sap,rhizome","Various parts of the tree such as the leaves and fruit contain tannins and are astringentbr
br
The leaves crushed with Dacrydium elatum and rhizomes of Cyperus rotundus are combined to treat dysenterybr
br
The red leaves act as a vermifuge while the sap of young leaves cooked with oil from the kernel is used to treat leprosy The juice of the leaves is ingested for coughs An infusion of the leaves is used to treat jaundice The leaves are used to treat indigestion The young leaves are used to cure headaches and colicbr
Externally the leaves may be rubbed on breasts to cure pain or when heated may be applied to numb parts of the body They may be used as a dressing for swollen rheumatic joints The leaves applied to the head and sides are refreshing and sudorificbr
br
Leaves bark and fruit are used to treat yawsbr
br
The bark and root bark are useful for bilious fever diarrhoea thrush and as a remedy for sores and abscesses The fluid from the bark is used to treat diabetes and as a tonic An infusion of the bark is used to treat stomach ache and also as an emetic for infantsbr
Externally the bark is used to treat sores pimples and fungal skin diseasesbr
br
The kernel of the fruit mixed with beeswax stops putrid exudation and bloody faeces It is recommended as a mild laxative and a galactagogue for women but too frequent use causes diarrhoeabr
h3"
153,Terminalia chebula,Combretaceae,,Black Myrobalan,"fruit,bark","Black myrobalan is of central importance to Ayurvedic medicine It has long been considered a prime remedy for all manner of digestive problems and is sacred to Siva The medicinal properties have been tested in numerous experimentsbr
The fruits contain a range of medically active constituents including anthraquinones tannins chebulic acid resin and a fixed oilbr
Fruit extracts exhibited significant inhibitory activity on oxidative stress and agedependent shortening of the telomeric DNA length and thus an inhibitory effect on cellular aging They also have shown cardioprotective effectbr
A crude extract of the fruits inhibited cancer cell growth with chebulinic acid tannic acid and ellagic acid as the most inhibitory phenolicsbr
Antidiabetic effects of the fruit extract have been demonstratedbr
The fruits showed antiviral activities Gallic acid and 3 galloyl glucoses were isolated as inhibitors of human immunodeficiency virus type 1 HIV1 integrasebr
Extracts inhibited replication of human cytomegalovirus CMV and may be beneficial for the prophylaxis of CMV disease in immunocompromised patients They also showed activity against herpes simplex virus type 1 HSV1br
Antibacterial activities have been demonstratedbr
An extract of the fruit inhibited glycolysis of salivary bacteria and may serve as an anticaries agentbr
Topical administration of a leaf extract accelerated the healing process of wounds partly by possessing antimicrobial activitybr
br
Black myrobalan is a sweet astringent warming herb with an unpleasant taste They have numerous medicinal properties laxative stomachic expectorant haemostatic tonic and alterative They show antibacterial and antifungal activity and are used to cure inflamed gums and as a relief in asthmabr
The fruits are used internally in the treatment of constipation digestive and nervous complaints diarrhoea dysentery intestinal worms haemorrhoids rectal prolapse abnormal uterine bleeding and inflammation vaginal discharge involuntary ejaculation coughs and asthmabr
Externally it is used to treat ulcers wounds mouth inflammation and gum diseasebr
The fruit is harvested when ripe and sundried for later usebr
br
The sour fruits are a major ingredient of triphala a rejuvenative laxative tonic based on this species plus the fruits of Phyllanthus emblica and Terminalia belerica It is also an ingredient of amrit kalash another famous Ayurvedic tonic formulabr
br
The bark is diureticbr
"
154,Terminalia chicharronia,Combretaceae,,,,None known
155,Terminalia citrina,Combretaceae,,,fruit,"The fruit contains tannins and is astringent It is used in the treatment of thrush and obstinate diarrhoeabr
"
156,Terminalia complanata,Combretaceae,,,,None known
157,Terminalia crebrifolia,Combretaceae,,,,None known
158,Terminalia darlingii,Combretaceae,,,,None known
159,Terminalia dichotoma,Combretaceae,,,,None known
160,Terminalia elliptica,Combretaceae,,Indian Laurel,"fruit,bark","The bark and especially the fruit yield pyrogallol and catechol Pyrogallol has antiseptic properties whilst catechol is an antioxidantbr
br
The bark is astringent It is used in the treatment of diarrhoeabr
The juice of the bark is applied externally to cuts and wounds It can also be boiled then rubbed onto the head to remove dandruffbr
br
A paste of the gum is applied externally to burns and is also used to treat swellings caused by inflammationbr
"
161,Terminalia eriostachya,Combretaceae,,,,None known
162,Terminalia fagifolia,Combretaceae,,,,None known
163,Terminalia ferdinandiana,Combretaceae,,Billy Goat Plum,fruit,"The pounded fruit is used as an antiseptic and as a soothing balm for aching limbsbr
"
164,Terminalia foetidissima,Combretaceae,,,,None known
165,Terminalia glabrescens,Combretaceae,,,,None knownh3
166,Terminalia impediens,Combretaceae,,,,None known
167,Terminalia ivorensis,Combretaceae,,Black Afara,"root,leave,bark,pulp,sap","A bark decoction or macerate yields a red liquor which is rich in tannins and is used for treating wounds sores haemorrhoids etc The powdered bark is dusted over ulcers and when pulped it is rubbed over areas of muscular and rheumatic pain to relieve the painbr
br
Sap expressed from young leaves is applied to cuts and is taken in draught with a barkdecoction by enema for treating blennorrhoea and kidney disordersbr
br
Terminolic acid ellagic acid sericic acid quercetin and glycyrrhetinic acid have been isolated from the chloroform and methanol extracts of the bark br
Antiinflammatory and antiarthritic properties of the bark have been demonstrated in tests Moreover it effectively checked diarrhoea produced by arachidonic acid and castor oilbr
Ethanol extracts of the roots showed distinct trypanocidal activity against both drugsensitive as well as multidrugresistant strains of Trypanosoma congolense and Trypanosoma bruceibr
h3"
168,Terminalia januarensis,Combretaceae,,,,None known
169,Terminalia kaernbachii,Combretaceae,,Okari Nut,,None known
170,Terminalia latifolia,Combretaceae,,,,None known
171,Terminalia litoralis,Combretaceae,,,,None known
172,Terminalia longispicata,Combretaceae,,,,None known
173,Terminalia lucida,Combretaceae,,,,None known
174,Terminalia macadamii,Combretaceae,,,,None known
175,Terminalia macroptera,Combretaceae,,,"root,stem,leave,fruit,bark","The bark of the stems and roots contains tannin making it astringent haemostatic and cicatrizant The powdered bark is used to treat piles diarrhoea and dysenterybr
An enema made from a decoction of the bark is used as a treatment for pilesbr
A decoction of the bark is used as a wash to cleanse soresbr
br
The roots are aphrodisiac diuretic haemostatic purgative and tonic A rootdecoction is considered a strengthening tonic and is given in the treatment of many illnesses causing debilitation and depression it is also used for fevers jaundice syphilis and as an aphrodisiac It is considered a useful treatment in cases of urethral discharge and urinary trouble especially in women during pregnancybr
A decoction is used topically on wounds The roots are chopped up into small pieces then macerated to a lotion which is applied to sprainsbr
br
Fruits which have been galled are used as an astringent for treating dysenterybr
br
A leafinfusion is used as a depurativebr
A hot decoction of the leaves is used as a wash and fumigation in fevers and can be used as a treatment for ringworm and other skin diseases br
The plant part not specified is recorded as being used to treat culfetin a sort of leprosybr
br
The plant is reported to contain flavones and steroids Chlorogenic acid present in the leaves is perhaps responsible for a cholagogic actionbr
h3"
176,Terminalia mameluco,Combretaceae,,,,None known
177,Terminalia mantaly,Combretaceae,,,"bark,wood","The bark and wood are astringent They are used in the treatment of dysenterybr
h3"
178,Terminalia megalocarpa,Combretaceae,,,,None known
179,Terminalia microcarpa,Combretaceae,,,fruit,"The fruit is used in eyewashes in the same manner as the fruit of aroma Acacia farnesiana It is also used in lotions in cases of humid herpetism or eczemabr
h3"
180,Terminalia morobensis,Combretaceae,,,,None known
181,Terminalia mucronata,Combretaceae,,,,None known
182,Terminalia myriocarpa,Combretaceae,,Hollock,,None known
183,Terminalia nigrovenulosa,Combretaceae,,,"stem,fruit,bark,seed","The stem bark contains tannins and is astringent It is used in the treatment of dysentery and diarrhoea sore throat laryngitis and haemorrhoidsbr
br
The fruit contains tannins and is astringent It is prepared by removing the seeds then gently roasting it The fruit is used in the treatment of dysentery and diarrhoea sore throat laryngitis and haemorrhoidsbr
br
The fruit contains 20  40 tannins consisting of ellagic gallic and luteolic acids plus 367 fatty oilsbr
"
184,Terminalia nitens,Combretaceae,,,,None known
185,Terminalia oblonga,Combretaceae,,,,None known
186,Terminalia oblongata,Combretaceae,,Yellow Wood,,None known
187,Terminalia paniculata,Combretaceae,,,,None known
188,Terminalia pellucida,Combretaceae,,,,None known
189,Terminalia phellocarpa,Combretaceae,,,,None known
190,Terminalia polyantha,Combretaceae,,,,None known
191,Terminalia porphyrocarpa,Combretaceae,,,,None known
192,Terminalia procera,Combretaceae,,,,None known
193,Terminalia prunioides,Combretaceae,,,"root,bark","A decoction part not specified is used to relieve postnatal abdominal painsbr
br
The bark is chewed to treat coughs sore throat and stomachachesbr
br
The roots are chewed to treat colds A root decoction is taken to treat constipation cough and coldsbr
h3"
194,Terminalia pterocarpa,Combretaceae,,,,None known
195,Terminalia reitzii,Combretaceae,,,,None known
196,Terminalia rerei,Combretaceae,,,,None known
197,Terminalia richii,Combretaceae,,,,None knownh3
198,Terminalia rubiginosa,Combretaceae,,,,None known
199,Terminalia sambesiaca,Combretaceae,,,"root,leave,bark","In traditional medicine the leaves are used to treat stomachache and infertility in women whereas bark and leaf decoctions are applied to treat fever colds cancer stomach ulcers and appendicitis Powdered root bark is mixed with porridge and eaten to treat bloody diarrhoeabr
br
Methanol extracts of the roots showed marked antibacterial activity against Enterobacter aerogenes Micrococcus luteus Pseudomonas aeruginosa Sarcina sp Salmonella typhi Shigella boydii Staphylococcus aureus and Staphylococcus epidermidis as well as distinct antifungal activity against Candida albicans Candida glabrata and Cryptococcus neoformans Bark extracts also showed antibacterial activity and leaf extracts antifungal properties against Candida albicans and Cryptococcus neoformans Antifungal activity was found especially in polar fractions of the extract and might be due to the presence of tannins Root extracts showed strong cytotoxic effects against several human cancer cell lines eg Against HeLa cervical cancer cells T24 bladder cancer cells and BBCE endothelial cellsbr
"
200,Terminalia samoensis,Combretaceae,,,,None known
201,Terminalia scutifera,Combretaceae,,,bark,"An extract of the bark is used to make a wash for sore feetbr
"
202,Terminalia sepicana,Combretaceae,,,,None known
203,Terminalia sericea,Combretaceae,,,"root,leave,bark","This plant is widely used in traditional medicine in Africa and these uses have been borne out by modern research into the plants activities Some caution is needed however because in Tanzania several cases of death after application of root extracts have been recordedbr
Nerifolin a glucoside which affects the pulse rate has been isolated from parts of the planybr
The pentacyclic triterpenoid sericic acid has been isolated from the roots as well as its glycoside sericoside Sericoside has antiinflammatory activity whereas strong lipolytic activity has also been suggestedbr
Root extracts and sericic acid have antiinflammatory and woundhealing properties and showed antibacterial and antifungal activitiesbr
Root extracts are particularly active against the bacteria Staphylococcus aureus and Streptococcus pyogenes and against the fungi Candida albicans Candida glabrata and Cryptococcus neoformansbr
Anolignan B is another bioactive compound isolated from the roots It showed activity against both grampositive and gramnegative bacteria as well as antiinflammatory activitybr
Root extracts showed strong cytotoxic effects against several human cancer cell linesbr
Methanol extracts of the leaves showed strong invitro activity against HIV1 reverse transcriptasebr
br
A very bitter decoction is made from the roots It is taken internally in the treatment of venereal diseases diarrhoea dysentery colic pneumonia cough skin diseases schistosomiasis gonorrhoea and problems with menstruationbr
Applied externally the root decoction is used as an eye wash to treat trachoma and ophthalmia br
br
A decoction of the bark is used in the treatment of cryptococcal meningitis and diabetesbr
The pulverized bark is appled externally to treat woundsbr
br
The leaves are used against stomach disorders and as a cough remedybr
h3"
204,Terminalia solomonensis,Combretaceae,,,,None known
205,Terminalia stenostachya,Combretaceae,,,,None known
206,Terminalia strigillosa,Combretaceae,,,,None known
207,Terminalia superba,Combretaceae,,Shinglewood,"root,stem,leave,bark","The bark is anodyne astringent and expectorant Decoctions and macerations are used in traditional medicine to treat wounds sores haemorrhoids diarrhoea dysentery malaria vomiting gingivitis bronchitis aphthae swellings and ovarian troublesbr
br
The leaves are diureticbr
br
The roots are laxativebr
br
The bark contains gallic acid and methyl gallate which have shown significant glycosidase inhibition activitybr
A methanol extract of the stem bark showed vasorelaxant and antidiabetic activitiesbr
Ethanol extracts of the roots and stems showed distinct trypanocidal activity against both drugsensitive as well as multidrugresistant strains of Trypanosoma congolense and Trypanosoma bruceibr
h3"
208,Terminalia tetrandra,Combretaceae,,,bark,"The bark is used in traditional medicine it is taken to treat excessive salivation and is applied as a wash to boils and ulcersbr
"
209,Terminalia triflora,Combretaceae,,,,None knownh3
210,Ternstroemia brasiliensis,Pentaphylacaceae,,,"root,leave,bark","The bark is astringent It is used in the treatment of diarrhoeabr
br
The leaves are said to have medicinal usesbr
br
A triterpene with antitumor activity has been isolated from the rootsbr
"
211,Ternstroemia elliptica,Pentaphylacaceae,,,bark,"The bark is astringent It is used in the treatment of diarrhoeabr
"
212,Ternstroemia robinsonii,Pentaphylacaceae,,,,None known
213,Ternstroemia tepezapote,Pentaphylacaceae,,,"bark,flower","The bark is astringent A decoction is used as an antidote for snake bitesbr
br
A tincture made from the flowers soaked in alcohol is used to kill lice in poultrybr
"
214,Tessmannia africana,Fabaceae,,,,None known
215,Tessmannia baikiaeoides,Fabaceae,,,,None known
216,Testulea gabonensis,Ochnaceae,,,,None known
217,Tetraberlinia baregarum,Fabaceae,,,,None known
218,Tetraberlinia bifoliolata,Fabaceae,,,,None known
219,Tetraberlinia polyphylla,Fabaceae,,,bark,"The bark is used as a treatment for wormsbr
"
220,Tetraberlinia tubmaniana,Fabaceae,,,,None known
221,Tetracarpidium conophorum,Euphorbiaceae,,Owusa Nut,"leave,seed","The leaves are considered a headache curebr
br
The raw seed is aphrodisiac and tonicbr
br
The oil obtained from the seeds has medicinal use in massagesbr
"
222,Tetracera indica,Dilleniaceae,,,"root,leave,fruit","The roots and leaves are used to treat itchbr
br
An infusion of the shoots is used in the treatment of pulmonary haemorrhagesbr
An infusion of the shoots is used as a gargle for the treatment of mouth ulcersbr
The finely crushed young shoots are made into a poultice and put on bites of poisonous snakes and festering fingersbr
br
The fruits are used as a treatment against common coldbr
"
223,Tetracera macrophylla,Dilleniaceae,,,"root,leave,sap","The roots and leaves are pounded and applied to the skin for itch and are used as a poultice on syphilitic ulcersbr
The root sap is taken orally as a poison antidotebr
"
224,Tetracera sarmentosa,Dilleniaceae,,,"root,stem,leave,sap,tuber","A decoction of the leaves is used in the treatment of dysentery The pounded young leaves are added to water and drunk as a medication for diarrhoeabr
A decoction of the leaves is applied externally to boils The finely crushed young shoots are made into a poultice and put on bites of poisonous snakesbr
br
The entire plant is considered medicinal It is used as a diuretic and in a mixture to treat blennorrhoea and oedema of hepatic and renal origin A decoction of the plant is administered after childbirthbr
br
The stem is antitussive astringent and diuretic An infusion is drunk as a treatment against haemoptysis in tuberculosis The sap of the stem is drunk as a cough medicine The stem is used in combination with other plants to treat oedemas of hepatic and renal originbr
The stem infusion is used as a gargle against thrushbr
Externally the infusion is applied to a sore throat the action being due to the large amount of tannin it containsbr
br
The root is used as an astringent in diarrhoea and is a traditional ingredient in a mixture against burnsbr
The roots are ground and the juice applied to mouth ulcersbr
br
In combination with other plants an infusion is drunk as a febrifuge a tonic or a depurativebr
"
