,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
211,Eperua rubiginosa,Fabaceae,,,,None known
212,Eperua schomburgkiana,Fabaceae,,,,None known
213,Ephedra americana,Ephedraceae,,,root,"The plant is a diuretic and blood cleanser A decoction or infusion of the branches and roots is usedbr
"
214,Epiphyllum crenatum,Cactaceae,,Pitaya,,None known
215,Epiphyllum phyllanthus,Cactaceae,,Pitainha,leave,"The leaves are used as a remedy for back pain coughs and colds as a laxative and remedy for whooping coughbr
"
216,Epiphyllum thomasianum,Cactaceae,,Pitahaya,stem,"It is a common practice in Guatemala to bind the tough wide stems around fractures They act as efficient bandages hold the broken parts in place and are popularly believed to aid in healing thembr
"
217,Epipremnum pinnatum,Araceae,,,"stem,leave,sap","The leaves are antirheumatic tonic They have a high reputation in Chinese communities in the treatment of rheumatism and fractures and dysentery An infusion of the leaves is taken as an effective treatment of rheumatism as a general tonic and anticancer agent A decoction of the leaves is taken as a treatment for malaria chest pain and diabetes and to alleviate toothache Four cups of a tea made from the leaves combined with Premna taitensis is said to have brought about a permanent cure of a migraine The young leaves combined with those of Imperata cylindrica are crushed mixed with water or coconut juice and drunk as a treatment for gonorrhoeabr
A decoction of the leaves is used as gargle and mouth wash to treat gum inflammations and tooth abscessesbr
br
The sap is used in the treatment of snake bitesbr
br
A juice obtained from the crushed inner part of the stem is mixed with water and drunk as a treatment for joint problems dislocation and broken bonesbr
br
The spadix of plant is used as emmenagoguebr
br
A recent study has revealed that extracts from the leaves exhibit cytotoxicity toward cancer cells in vitro and the hotwatersoluble fraction of the extract produces immunostimulation in laboratory animalsbr
"
218,Equisetum bogotense,Equisetaceae,,,,"The entire plant is diuretic It is reputedly good for treating liver and kidney infection colic inflammations and rheumatism and is also used as a vaginal wash It is made into a tea for treating waistarea achebr
"
219,Equisetum ramosissimum,Equisetaceae,,Branched Horsetail,"root,stem","The juice of the roots is used to relieve the pain of toothachebr
br
The stem which is sweet and slightly bitter tasting is diuretic It is said to cleanse the liver and clear the eyesight It is used in the treatment of hypertension reddening and swelling pain in the eye pterygium of the cornea enteritis diarrhoea jaunditic hepatitis and renal lithiasisbr
"
220,Eragrostis aethiopica,Poaceae,,,,None known
221,Eragrostis amabilis,Poaceae,,,,None knownh3
222,Eragrostis annulata,Poaceae,,,,None known
223,Eragrostis atrovirens,Poaceae,,,,None known
224,Eragrostis cilianensis,Poaceae,,,root,"A rootdecoction is taken as a treatment against flu in the event of an epidemicbr
h3"
225,Eragrostis ciliaris,Poaceae,,,"flower,seed","The plant is reduced to ash which is spread over cuts burns and the like in order to clean them and promote healingbr
The inflorescence either in flower or in seed is reduced to ash and like the vegetative parts is used for its curative properties in this instance being mixed with castoroil and applied to whitlows Maturation is rapidbr
An infusion of the plant is taken as a treatment for stomachpainsbr
h3"
226,Eragrostis curvula,Poaceae,,Weeping Love Grass,,None knownh3
227,Eragrostis cylindriflora,Poaceae,,,,None known
228,Eragrostis gangetica,Poaceae,,,,"A decoction of the plant is used as a treatment for sore feetbr
"
229,Eragrostis minor,Poaceae,,,,None known
230,Eragrostis nindensis,Poaceae,,,leave,"The young leaves are sucked to treat coldsbr
"
231,Eragrostis pilosa,Poaceae,,Soft Love Grass,,"The plant is said to be an effective cure for contusionsbr
"
232,Eragrostis plana,Poaceae,,,,None knownh3
233,Eragrostis tef,Poaceae,,Tef,,None knownh3
234,Eragrostis tremula,Poaceae,,,,None known
235,Eragrostis turgida,Poaceae,,,,None known
236,Erechtites valerianifolius,Asteraceae,,Brazilian Fireweed,,None known
237,Eremanthus arboreus,Asteraceae,,,,None known
238,Eremanthus cinctus,Asteraceae,,,,None known
239,Eremanthus erythropappus,Asteraceae,,,,None knownh3
240,Eremanthus glomerulatus,Asteraceae,,,,None known
241,Eremocitrus glauca,Rutaceae,,Desert Lime,,None knownh3
242,Eremophila debilis,Scrophulariaceae,,Winter Apple,,"Used in the treatment of VD by the Australian Aboriginesbr
h3"
243,Eremophila maculata,Scrophulariaceae,,Spotted Emubush,leave,"The plant has been used as a remedy for coldsbr
br
A methanol extract of the leaves has been reported to have antibacterial activity against the Grampositive bacteria Staphylococcus aureus Streptococcus pyogenes and Bacillus cereus at a concentration of 10 mgml but the bioactive compounds have not been describedbr
"
244,Eremophila mitchellii,Scrophulariaceae,,False Sandalwood,,"The plant has been used to smoke or steam patients in order to relieve rheumatic painbr
"
245,Eremospatha macrocarpa,Arecaceae,,Small Rattan Palm,,None known
246,Eribroma oblongum,Malvaceae,,,"leave,bark,pulp","A mixture of the pulped leaves and oil is applied to the chest of children as a dressing to cure chest complaintsbr
br
A bark decoction is drunk as a cure for acute stomachachebr
"
247,Erinocarpus nimmonii,Malvaceae,,,,None known
248,Eriobotrya japonica,Rosaceae,,Loquat,"leave,fruit,flower","The loquat is one of the most popular cough remedies in the Far East it is the ingredient of many patent medicinesbr
br
The leaves are analgesic antibacterial antiemetic antitussive antiviral astringent diuretic and expectorant A decoction of the leaves or young shoots is used as an intestinal astringent and as a mouthwash in cases of thrush and also in the treatment of bronchitis coughs feverish colds etc The leaves are harvested as required and can be used fresh or dried The hairs should be removed from the leaves in order to prevent irritation of the throatbr
br
The flowers are expectorantbr
br
The fruit is slightly astringent expectorant and sedative It is used in allaying vomiting and thirstbr
h3"
249,Eriolaena candollei,Malvaceae,,,,None known
250,Eriolaena hookeriana,Malvaceae,,,"root,bark","The mucilage from the bark is mixed with water and given as a cure for stomach achesbr
br
The root extracts contain certain phytochemicals such as alkaloids flavonoids and phenolic compounds which have effective antimicrobial propertiesbr
"
251,Eriolaena lushingtonii,Malvaceae,,,,"The plant part not specified is used as an antidote for snake bites and scorpion stingsbr
"
252,Eriolaena quinquelocularis,Malvaceae,,,,None known
253,Eriolaena spectabilis,Malvaceae,,,,None known
254,Eriolaena wallichii,Malvaceae,,,,None known
255,Eriosema burkei,Fabaceae,,,,None known
256,Eriosema chinense,Fabaceae,,,seed,"The seeds are astringent diuretic and tonic A decoction is given to women to promote discharge of the afterbirth and to treat leucorrhoea and menstrual derangements A decoction combined with ground pepper Piper species is used in the treatment of scrofula and diarrhoeabr
The seed powder is externally applied to check cold sweatsbr
"
257,Eriosema chrysadenium,Fabaceae,,,,None known
258,Eriosema cordatum,Fabaceae,,,root,"The plant is used to restore male fertility Should the male organs fail altogether to produce seminal fluid a hot milk infusion of the roots of this species combined with Eriosema salignum drunk at bedtime will result in an early emissionbr
"
259,Eriosema cordifolium,Fabaceae,,,,None known
260,Eriosema crinitum,Fabaceae,,,root,"The plant is boiled on water and drunk as an antimalarialbr
br
The roots are boiled and the water drunk as an antimalarial A decoction of the roots is often used in the Brazilian Cerrado in the treatment of chronic inflammatory diseases including inflammatory skin disorders such as psoriasisbr
"
261,Eriosema griseum,Fabaceae,,Pustemeira,"root,sap","The root is vermifugebr
br
The plant contains glycosides saponims steroidsbr
"
262,Eriosema laurentii,Fabaceae,,,"stem,leave","The plant has a wide range of traditional uses in Africa where it is considered to be generally healing and is used in the treatment of eye complaints pulmonary troubles nasopharyngeal afflictions skin problems including leprosy venereal diseases etc It is considered to be laxativebr
The plant is a popular treatment for infertility and gynaecological or menstrual complaints in Cameroonbr
A methanol extract of the leaves and stems has shown agonistic activities at the estrogen receptor α and the aryl hydrocarbon receptor and prevented menopauserelated symptombr
The methanol extract of the aerial parts of Eriosema laurentii does not seem to have an undesirable influence on the endometrium but might prevent vaginal dryness and bone mass loss and improve the lipid profilebr
"
263,Eriosema lebrunii,Fabaceae,,,,None known
264,Eriosema macrostipulum,Fabaceae,,,,None known
265,Eriosema molle,Fabaceae,,,,"The plant is used in the treatment of pulmonary troubles especially coughs and also to treat diarrhoea and dysenterybr
"
266,Eriosema monticola,Fabaceae,,,,None known
267,Eriosema nutans,Fabaceae,,,,None known
268,Eriosema psoraloides,Fabaceae,,,"root,leave,fruit,flower,whole plant","All parts of the plant are used medicinally in Africa to treat a wide range of conditions The roots are considered to be generally healing diuretic emetic febrifuge and to have a positive influence on female fertility and health They are used in the treatment of conditions such as nasopharyngeal affections stomach troubles diarrhoea dysentery kidney problems etc They are seen as genital stimulants regulators of the menstrual cycle as an aid in pregnancy and also to help obtain an abortionbr
br
The roots flowers and fruits are used to relieve painbr
br
The flowers and fruit are sedativebr
br
The leaves are used in the treatment of eye problems skin problems and cutaneous and subcutaneous parasitic infection br
br
The leaves and root are abortifacient ecbolic and vermifuges They are also used in the treatment of venereal diseasesbr
br
The whole plant and the root ash are used to treat pulmonary troublesbr
"
269,Eriosema pulcherrimum,Fabaceae,,,root,"A decoction of the root is used as a genital stimulant to promote the production of spermbr
"
270,Eriosema rhodesicum,Fabaceae,,,,None known
271,Eriosema salignum,Fabaceae,,,root,"The root is diuretic A decoction is used in the treatment of scrofula and scanty urinebr
br
Should the male organs fail altogether to produce seminal fluid a hot milk infusion of the roots of Eriosema cordatum and Eriosema salignum drunk at bedtime will result in an early emissionbr
"
272,Eriosema shirense,Fabaceae,,,,None known
273,Eriosema spicatum,Fabaceae,,,,"The plant part not specified is used in the treatment of arthritis rheumatism etcbr
"
274,Eriosema ukingense,Fabaceae,,,,None known
275,Eriosema verdickii,Fabaceae,,,,None known
276,Eriosolena involucrata,Thymelaeaceae,,,,None known
277,Eriotheca candolleana,Malvaceae,,,,None knownh3
278,Eriotheca globosa,Malvaceae,,,"fruit,bark","The bark is emeticbr
br
The shoots are diureticbr
br
The fruit is the source of a butter used to stimulate transpirationbr
"
279,Eriotheca gracilipes,Malvaceae,,,,None known
280,Eriotheca pentaphylla,Malvaceae,,,,None known
281,Eriotheca pubescens,Malvaceae,,,,None known
282,Erisma bracteosum,Vochysiaceae,,,,None known
283,Erisma calcaratum,Vochysiaceae,,,fruit,"The fruits are oily and resolutive They are used to treat skin infections dermatoses fever malariabr
"
284,Erisma japura,Vochysiaceae,,,,None known
285,Erisma uncinatum,Vochysiaceae,,,,None known
286,Erodium cicutarium,Geraniaceae,,Stork's Bill,,
287,Eruca vesicaria,Brassicaceae,,Rocket,"leave,seed","Rocket was at one time often used medicinally though it is now seen mainly as a salad herbbr
br
The leaves are antiscorbutic diuretic rubefacient stimulant and stomachicbr
br
Eruca contains the glucosinolate methylsulphinylbutyl isothiocyanate which induces enzymes which have anticancer activitybr
br
The seed is rubefacient and stimulant The powdered seed possesses antibacterial activity but no alkaloids have been isolatedbr
br
The oil from the seed is said to have aphrodisiac properties The oil can be used for massage and for soothing the skinbr
"
288,Erucastrum arabicum,Brassicaceae,,,,None known
289,Eryngium carlinae,Apiaceae,,Gravatá,,"The plant is employed in domestic medicine especially as a remedy for diarrhoea and for the treatment of some afflictions peculiar to womenbr
A decoction of the herb is used for treating digestive disturbances in childrenbr
"
290,Eryngium foetidum,Apiaceae,,Culantro,"root,leave,whole plant","A decoction of the whole plant is used as an antimalarial and for the treatment of haemorrhagesbr
The plant is boiled and the water used for a herbal bath or as a medication for chicken pox and measlesbr
br
The leaves are febrifuge laxative An infusion is used to treat chills grippe fevers head colds as a childrens purgative A decoction of the crushed leaves is used as a treatment for childrens leprosy and childrens convulsionsbr
br
The root is abortifacient febrifuge stomachic sudorific An infusion is used to treat hydropsy and stomach painsbr
br
Leaf shows antimicrobial activitybr
"
291,Eryngium pandanifolium,Apiaceae,,,,None known
292,Erythrina abyssinica,Fabaceae,,,"root,stem,leave,fruit,bark,flower,sap","A well known traditional medicinal plant all parts of the plant can be used though the root and its bark is most commonly usedbr
Several compounds particularly  flavonoids and isoflavonoids have been isolated from the root bark These have exhibited a broad spectrum antimicrobial activitybr
A crude extract of the root bark has shown antiplasmodial activity against Plasmodium falciparum Stem bark extracts have also shown antiplasmodial activity including activity against chloroquineresistant strains of Plasmodium falciparum and flavonoids have been isolated as active ingredientsbr
br
The bark is used to treat a wide range of conditions including snakebites malaria sexually transmittable diseases such as syphilis and gonorrhoea amoebiasis elephantiasis cough liver inflammation stomachache colic and measles The  bark sap is drunk as an anthelminticbr
Used externally the roasted and powdered bark is applied to burns ulcers and swellingsbr
The liquid from the crushed bark of green stems is used to cure conjunctivitis caused by Chlamydia trachomatis trachomabr
br
The roots are used to treat peptic ulcers epilepsy malaria blennorrhagia and schistosomiasisbr
br
The pounded flowers are used to treat dysentery A maceration of the flower is drunk as an abortifacient and applied externally to treat earachebr
br
 A leaf decoction serves as an emetic  The leaves are taken to treat peptic ulcers and diarrhoeabr
The leaves are applied externally to wounds and painful jointsbr
br
Fruit extracts are taken to treat asthma and meningitisbr
h3"
293,Erythrina addisoniae,Fabaceae,,,"root,stem,bark","The bark and roots have similar medicinal applications as those of Erythrina vogelii These are as followsbr
Unspecified plant parts probably bark andor roots are used in traditional medicine in Côte d’Ivoire to treat pains rheumatism bronchial complaints gonorrhoea and haematuria and as poison antidotebr
br
An antiinflammatory isoflavonoid warangalone has been isolated from the stem bark as well as protein tyrosine phosphatase 1B inhibitorsbr
h3"
294,Erythrina americana,Fabaceae,,,"root,stem,leave,flower,seed","The flowers are sedativebr
br
The seeds are considered laxative diuretic expectorant antiasthmatic and antimalarial They should be used with caution due to the presence of alkaloidsbr
br
The seeds contain isoquinoline alkaloids of these βerythroidine and its more potent derivate dihydroβerythroidine were shown to possess curariform activitybr
br
Several Mexican species are used medicinally  their roots are considered sudorific their leaves are considered emmenagogue a decoction of the flowers is used in treating chest affections and the juice of the stems is applied to scorpion stingsbr
h3"
295,Erythrina arborescens,Fabaceae,,,bark,"A decoction of the bark is taken internally as an anthelminticbr
The juice of the bark is applied topically to treat boilsbr
h3"
296,Erythrina berteroana,Fabaceae,,,"leave,seed","The seeds have long been known to be poisonous and in recent years there have been obtained frombr
them several alkaloids some of which resemble curare in their physiological actionbr
br
A decoction of the young shoots is sometimes employed as a narcotic There is a belief in Guatemala and Honduras that if leaves are placed under a pillow they induce deep and refreshing sleep a statement that needs further investigation before it is accepted as truebr
h3"
297,Erythrina brucei,Fabaceae,,,bark,"The bark is used to treat ear infectionsbr
h3"
298,Erythrina burana,Fabaceae,,,,"The plant is used medicinally No more information is givenbr
h3"
299,Erythrina caffra,Fabaceae,,,"root,leave,bark","All members of this genus produce a poison with a curarelike and paralyzing action This is used medicinally to relax the muscles in treating nervous diseasesbr
Erythrina alkaloids are known to be highly toxic but the traditional uses strongly suggest antibacterial antiinflammatory and analgesic effectsbr
br
The bark is used topically to treat sores wounds abscesses and arthritis Open wounds may be treated with the powdered burnt bark The bark is also used to treat toothachesbr
br
An infusion of the leaves is used as eardrops in the treatment of earachebr
br
A decoction of the roots is used externally as a treatment for sprainsbr
h3"
300,Erythrina chiapasana,Fabaceae,,Pipal,,None knownh3
301,Erythrina corallodendron,Fabaceae,,Coral Tree,"stem,leave,bark,flower","The bark is antiasthmatic calmative diuretic febrifuge purgative and sedative Said to be a good treatment for insomnia it is also used in the treatment of whooping cough and liver ailments A tincture or extract of the bark is used in Brazil as a treatment for asthma  it is said that bark derived from moist regions is worthlessbr
br
The leaves are emollient The bruised leaves are used for cleansing putrid ulcers and are applied locally to treat the pain of toothachebr
The stems and leaves are crushed and applied to venereal buboes and applied in a cataplasm for treating cephalalgiabr
br
The bark and flowers are used as a treatment for asthmabr
br
The bark contains a narcotic alkaloid which affects the central nervous system without affecting the motor activity or muscle contractilitybr
The plant contains alkaloids that have powerful narcotic and purgative effectsbr
The plant contains the glycoside migarrhinebr
h3"
302,Erythrina costaricensis,Fabaceae,,,,None knownh3
303,Erythrina crista-galli,Fabaceae,,Coral Tree,bark,"The plant is narcotic and purgativebr
br
A decoction of the bark is a powerful soporific It is used to treat rheumatism and hepatitisbr
An infusion of the bark is used as a gargle to treat a sore throat and as a wash to treat cutsbr
h3"
304,Erythrina edulis,Fabaceae,,Balu,"leave,bark,flower,seed","A soap made from the bark branches and leaves is used to wash dogs with skin diseasebr
br
The seed is mixed in a liquid concoction to treat inflammation of the bladderbr
br
The flowers are used to treat eye irritationsbr
h3"
305,Erythrina excelsa,Fabaceae,,,"bark,sap","The bark sap is administered as an antidote for snakebitesbr
br
Isoflavonoids have been isolated from the barkbr
h3"
306,Erythrina falcata,Fabaceae,,,bark,"A tea made from the bark is used in the treatment of asthmabr
h3"
307,Erythrina fusca,Fabaceae,,Coral Bean,"root,stem,leave,bark,flower,seed","An infusion of the bark is used in the treatment of liver ailments and to induce sleep A decoction of the bark is used in treating intermittent feversbr
The scraped inner bark is used as a poultice on fresh wounds The stem bark and root bark are mixed with the stem bark of Parkia pendula to make a cataplasm that is applied to the head to treat violent and persistent headachesbr
br
Bark or root decoctions are used in the treatment of beriberibr
br
The root is antirheumatic sudorific and in large doses purgative A decoction is used to treat feverish maladies such as malaria and flubr
br
The bruised leaves are used for cleansing putrid ulcers They are applied locally to treat the pain of toothachebr
br
The flowers are antitussive A decoction is used to soothe coughsbr
br
The seed contains the anaesthetic alkaloid erythroidinebr
h3"
308,Erythrina herbacea,Fabaceae,,Cardinal Spear,"root,leave,bark","The plant is narcotic and purgativebr
br
The root is diaphoretic and is used to lower fevers A cold infusion of the root has been used to treat bowel pain in womenbr
A decoction of the roots or berries has been used to treat nausea constipation and blocked urinationbr
br
A decoction of the beans or inner bark has been used as a body rub and steam for numb painful limbs and jointsbr
br
A decoction of the leaves has been used as a general tonicbr
h3"
309,Erythrina humeana,Fabaceae,,Dwarf Kaffirboom,,"The plant is narcotic and purgativebr
"
310,Erythrina latissima,Fabaceae,,,bark,"The bark is burned and then pounded into a powder which is used to dress woundsbr
h3"
311,Erythrina lysistemon,Fabaceae,,,"root,stem,leave,bark,seed","Women about to give birth are given an infusion of herbs to make the birth easier and a sliver of bark from the four sides of this plant is tied around the bundle of herbs before it is boiled Water in which bark has been soaked is mixed with the root of a species of Cussonia and used as a purifying emeticbr
br
The bark is applied as a poultice to treat sores wounds abscesses and arthritisbr
br
Infusions of the leaves are used as ear drops to relieve earache Crushed leaves placed on a maggotinfested wound are said to clear the maggotsbr
br
A decoction of the roots is applied to sprains br
br
Erythrina lysistemon does contain a large number of alkaloids that are known to be highly toxic but its use in traditional medicine suggests that they have antibacterial antiinflammatory and analgesic effectsbr
The seeds contain toxic alkaloids as well as antibloodclotting substances that may be of value in the treatment of thrombosesbr
h3"
312,Erythrina mexicana,Fabaceae,,,,None knownh3
313,Erythrina mildbraedii,Fabaceae,,,"root,bark","The rootbark is taken to relieve painbr
br
The bark is diuretic febriguge It is used to treat a variety of ailments including  pulmonary troubles stomach troubles kidney problems infertility and venereal diseasesbr
h3"
314,Erythrina mitis,Fabaceae,,Coral Tree,,None knownh3
315,Erythrina poeppigiana,Fabaceae,,Mountain Immortelle,,None knownh3
316,Erythrina rubrinervia,Fabaceae,,,,None knownh3
317,Erythrina sacleuxii,Fabaceae,,Muungu,"root,leave","The leaves and roots are used as antimalarial agentsbr
h3"
318,Erythrina sandwicensis,Fabaceae,,,"bark,flower","The flowers are used in the treatment of venereal diseasesbr
br
The pounded bark is used in the treatment of various genital diseases The bark is a medicine to be beaten with water and regularly drunkbr
h3"
319,Erythrina senegalensis,Fabaceae,,,"root,leave,bark,wood","The bark is febrifuge A decoction is taken in the treatment of yellow fever malaria bronchitis rachitis liver and gallbladder problems amenorrhoea sterility in womenbr
br
The bark and the roots are commonly used in the treatment of gastrointestinal disorders as an antiabortive for treating leprosy haemorrhoids and as a general tonicbr
br
The juice of the leaves is used in treating woundsbr
br
The wood is chewed as an aphrodisiacbr
br
The plant part not specified is used in the treatment of fracturesbr
h3"
320,Erythrina sigmoidea,Fabaceae,,,"root,leave,bark","The plant part not specified is traditionally used as an antidote antirheumatic diuretic and febrifuge It is used in the treatment of a range of conditions including venomous stings and bites arthritis rheumatism pulmonary troubles stomach troubles infectious diseases and kidney diseasesbr
Aqueous extracts from the leaves bark and roots are used to treat gastrointestinal infections venereal diseases and leprosybr
br
Several compounds with cytotoxic properties have been identified in the bark including sigmoidin atalantoflavone bidwillon A neocyclomorusin and neobavaisoflavone They displayed good cytotoxicity towards drug sensitive and drug resistant cancer cell lines and also showed low cytotoxicity against the normal AML12 hepatocytesbr
A methanol extract of the leaves has been shown to have an effective antibacterial activitybr
h3"
321,Erythrina speciosa,Fabaceae,,,,None knownh3
322,Erythrina stricta,Fabaceae,,,"stem,bark","The stem bark is crushed in water and applied locally to the body in order to destroy licebr
h3"
323,Erythrina suberosa,Fabaceae,,,flower,"An aqueous extract of the flowers of this tree combined with those of Hibiscus rosa sinensis has a calming action The flowers contain the alkaloids erysodine and erysothrine which have been shown to have anxiolytic activitybr
h3"
324,Erythrina subumbrans,Fabaceae,,Dadap,"leave,bark,seed","A decoction of the bark is taken to the treat spleen afflictionsbr
br
A decoction of the leaves is used as a treatment for coughsbr
The pounded young leaves are used as a poultice for women soon after giving birth and as a treatment for headache The juice of the leaves is used as an eyewashbr
br
Seeds contain the curarelike alkaloids erysoline erysopine and erythratinebr
h3"
325,Erythrina tahitensis,Fabaceae,,Hawaiian Coral Tree,,"The plant contains alkaloids that have powerful narcotic and purgative effectsbr
h3"
326,Erythrina tholloniana,Fabaceae,,,"root,bark","The bark and roots have similar medicinal applications as those of Erythrina vogelii These arebr
Unspecified plant parts probably bark andor roots are used in traditional medicine in Côte d’Ivoire to treat pains rheumatism bronchial complaints gonorrhoea and haematuria and as poison antidotebr
h3"
327,Erythrina variegata,Fabaceae,,Indian Coral Tree,"root,stem,leave,fruit,bark,flower,seed,sap","The leaves and bark are widely used as cures in many SouthEast Asian countries Research has shown the presence of various active compounds in the plantbr
Alkaloids are present in low concentrations in the leaves and seeds which give them narcotic propertiesbr
The seeds contain hypaphorine erysodine and erysopinebr
The leaves and bark contain the poison erythrinine which acts upon the nervous systembr
Saponins are present in the leaves bark and seedsbr
Hydrocyanic acid has been found in the leaves stems roots and fruitsbr
The seed contains 075 of the free amino acid histidine an amount only paralleled by Erythrina fuscabr
br
The bark is astringent and anthelmintic It is used as an antipyretic in decoction to treat liver problems and intermittent fever It has also been used to treat rheumatism and to relieve asthma and coughsbr
br
A decoction of the bark and leaves is used to treat dysentery When sweetened it is considered a good expectorantbr
br
The leaves are sedative A decoction of the dried leaves often combined with oher plants such as Passiflora hispida and Morus alba is used for the relief of insomnia and anxietybr
The crushed fresh leaves are used topically as a poultice in the treatment of haemorrhoids and metroptosis  The dried powdered leaves are applied topically to treat wounds and ulcersbr
A decoction of the leaves has been used to treat mastitis An ointment made by boiling the leaves with ripe coconut is applied to venereal buboes and pains in the jointsbr
br
The roots and leaves are often employed to alleviate feverbr
br
The flowers are bechic and are used to treat afflictions of the chestbr
br
Crushed seeds are used to treat cancer and abscesses and are boiled in a little water as a remedy for snake bitesbr
h3"
328,Erythrina velutina,Fabaceae,,,bark,"The bark is calmative emollient pectoral and sudorificbr
h3"
329,Erythrina verna,Fabaceae,,,"stem,bark","The bark of the tree has long been used for medicinal purposes by indigenous peoples in Brazil especially as a natural sedative It has been used to calm an overexcited nervous system and promote a restful sleep The active compounds in the tree have been studied extensively they have been found to comprise large amounts of novel flavonoids triterpenes and alkaloidsbr
Twenty isoquinoline alkaloids have been documented for this tree Many of these have demonstrated antiinflammatory cardioactive narcotic and sedative activitiesbr
One of these alkaloids ‘cristamidine’ has been shown to have a positive effect on the liver Other alkaloids have shown hypotensive and heartregulatory activitiesbr
The alkaloid ‘erysodine’ has been documented with neuromuscular effects characteristic of curare arrow poisons Two studies also indicate that it might be useful as an antinicotine drug as it demonstrated actions as a competitive antagonist and to block nicotine receptorsbr
The traditional use of the plant to relieve anxiety and stress has been validated by researchers in a 2002 study where it was shown that a wateralcohol extract of the plant altered anxietyrelated responses The effect was similar to the commonlyprescribed antianxiety drug diazepam It was suggested in this study that the alkaloids in Erythrina may alter GABAergic neurotransmission GABA gammaamino butyric acid acts as a neurotransmitter in the brain abnormalities with its function is implicated in diseases including epilepsy anxiety and depressionbr
Further research has validated the traditional use of the plant as an antimicrobial agent for throat and urinary infections it having demonstrated antibacterial activity in two studies against Staphylococcus aureus and antimycobacterial activity against Mycobacterium fortuitum and Mycobacterium smegmatisbr
Positive regulatory effects on heart palpitations and decreased blood pressure have been reportedbr
br
The bark is antispasmodic antitussive calmative and narcotic It is considered to be an excellent sedative to calm agitation and nervous coughs and to treat other nervous system problems including insomnia and anxiety It also is widely used in the treatment of asthma bronchitis gingivitis hepatitis inflammation of the liver and spleen intermittent fevers and to clear obstructions in the liver It is also used in some areas as part of the treatment for epilepsy It is also used to quiet hysteria from trauma or shock as a mild hypnotic sedative to calm the nervous system to treat insomnia and promote healthy sleeping patterns by sedating overactive neurotransmitters to regulate heart palpitations and to treat hepatitis and liver disorders Dr Donna Schwontkowski a chiropractor who has used Amazonian plants in her practice recommends the bark for treating hernias stomachaches and epilepsy  and to help augment milk flow as wellbr
h3"
330,Erythrina vespertilio,Fabaceae,,,leave,"The leaves are said to be sedativebr
h3"
331,Erythrina vogelii,Fabaceae,,,"root,bark","Unspecified plant parts probably bark andor roots are used in traditional medicine in Côte d’Ivoire to treat pains rheumatism bronchial complaints gonorrhoea and haematuria and as poison antidotebr
br
The root bark showed significant invitro activity against grampositive bacteria Enterococcus faecalis and Staphylococcus aureus and the plantpathogenic fungus Cladosporium cucumerinum The isoflavonoids 1methoxyphaseollidin and isowighteone were isolated as antifungal constituents amongst the many flavonoids present Erythrina vogelii contains only traces of alkaloids and is less toxic than American Erythrina sppbr
h3"
332,Erythrina zeyheri,Fabaceae,,Prickly Cardinal,,"The plant is narcotic and purgativebr
In the colonial days asthma sufferers smoked the underground portion of this plantbr
"
333,Erythrococca africana,Euphorbiaceae,,,leave,"The powdered dry leaves are taken with food as a mild laxativebr
The crushed leaves are applied to whitlowbr
"
334,Erythrococca anomala,Euphorbiaceae,,,"root,leave,fruit,bark,pulp,seed,sap,twig","The leaves are analgesic antiseptic laxative purgative and are considered very effective against tapeworm A decoction of the leaves is taken to expel tapewormsbr
The dried and ground leaves combined with the seeds of melegueta pepper Aframomum melegueta is taken as a snuff against chronic headachebr
Leafy twigs are used to clean and disinfect wounds and ulcers A decoction of young leaves is applied topically as a treatment for skin lesions and subcutaneous parasites The sap of the leaves is used as eye drops to treat sore eyes as nose drops to treat sinusitis and as ear drops to treat ear infections To treat eye injuries the leaves are folded into a funnel and filled with water after a while the water is dropped into the eye Leaf pulp is also used as a rub to treat local pain The dried and powdered leaves either alone or combined with those of Psychotria peduncularis are mixed with clay and applied in a friction as a treatment for malaria in children and are rubbed on the neck and throat as a treatment fort meningitis A leaf macerate is applied to the tooth to treat toothachebr
br
The bark is used as a treatment for arthritis and rheumatism It is appied topically to treat localized painbr
br
The fruit pulp or the root bark are taken as a tonic to remedy general weaknessbr
br
The roots and bark contain about 1 alkaloids the twigs and leaves about 01br
Alkaloids have also been found in the seedsbr
"
335,Erythrococca atrovirens,Euphorbiaceae,,,"root,sap","The leaf sap or a paste from the roots heated together with lemon juice is applied to syphilitic soresbr
The leaf powder is applied to woundsbr
"
